round player action_player opponent action_opponent payoff time_php time_js who_played
6 usuario8 C ['usuario12'] D 0 1516.299963 1489 user
6 usuario9 D ['usuario16'] D 1 5871.99997902 5840 user
6 usuario10 D ['usuario13'] D 1 1343.40000153 1316 user
6 usuario11 D ['usuario2'] D 1 1626.60002708 1608 user
6 usuario12 D ['usuario8'] C 4 3788.89989853 3771 user
6 usuario13 D ['usuario10'] D 1 2772.40014076 2754 user
6 usuario14 D ['usuario5'] C 4 1373.69990349 1346 user
6 usuario15 D ['usuario4'] D 1 7357.00011253 7326 user
6 usuario16 D ['usuario9'] D 1 2125.90003014 2100 user
7 usuario1 C ['usuario4'] D 0 4832.70001411 4793 user
7 usuario2 D ['usuario9'] C 4 1619.80009079 1594 user
7 usuario3 D ['usuario5'] D 1 8168.79987717 8141 user
7 usuario4 D ['usuario1'] C 4 2154.00004387 2126 user
7 usuario5 D ['usuario3'] D 1 1129.70018387 1103 user
7 usuario6 D ['usuario14'] D 1 1996.59991264 1970 user
7 usuario7 D ['usuario15'] C 4 5682.19995499 5652 user
7 usuario8 C ['usuario12'] D 0 938.999891281 913 user
7 usuario9 C ['usuario2'] D 0 8546.80013657 8516 user
7 usuario10 D ['usuario11'] D 1 1308.00008774 1284 user
7 usuario11 D ['usuario10'] D 1 3626.3999939 3609 user
7 usuario12 D ['usuario8'] C 4 7083.80007744 7025 user
7 usuario13 D ['usuario16'] D 1 2320.69993019 2292 user
7 usuario14 D ['usuario6'] D 1 2063.8999939 2020 user
7 usuario15 C ['usuario7'] D 0 4691.80011749 4667 user
7 usuario16 D ['usuario13'] D 1 1690.70005417 1662 user
8 usuario1 C ['usuario4'] D 0 6937.70003319 6909 user
8 usuario2 D ['usuario15'] D 1 1155.99989891 1139 user
8 usuario3 D ['usuario9'] C 4 3438.70019913 3412 user
8 usuario4 D ['usuario1'] C 4 2021.30007744 2001 user
8 usuario5 D ['usuario16'] D 1 905.299901962 878 user
8 usuario6 D ['usuario10'] D 1 1226.00007057 1204 user
8 usuario7 D ['usuario12'] D 1 5141.20006561 5112 user
8 usuario8 C ['usuario14'] D 0 6551.5999794 6495 user
8 usuario9 C ['usuario3'] D 0 5519.10018921 5488 user
8 usuario10 D ['usuario6'] D 1 4163.30003738 4139 user
8 usuario11 C ['usuario13'] D 0 2347.6998806 2321 user
8 usuario12 D ['usuario7'] D 1 8639.10007477 8609 user
8 usuario13 D ['usuario11'] C 4 3068.09997559 3041 user
8 usuario14 D ['usuario8'] C 4 6343.49989891 6322 user
8 usuario15 D ['usuario2'] D 1 5918.69997978 5889 user
8 usuario16 D ['usuario5'] D 1 1940.29998779 1912 user
9 usuario1 C ['usuario3'] D 0 3644.79994774 3618 user
9 usuario2 D ['usuario11'] C 4 1574.30005074 1556 user
9 usuario3 D ['usuario1'] C 4 3534.30008888 3508 user
9 usuario4 C ['usuario10'] D 0 2268.69988441 2239 user
9 usuario5 D ['usuario15'] D 1 474.100112915 456 user
9 usuario6 D ['usuario9'] C 4 1757.59983063 1732 user
9 usuario7 D ['usuario14'] D 1 4624.59993362 4598 user
9 usuario8 C ['usuario13'] C 3 1505.5000782 1480 user
9 usuario9 C ['usuario6'] D 0 2830.89995384 2804 user
9 usuario10 D ['usuario4'] C 4 1976.80020332 1949 user
9 usuario11 C ['usuario2'] D 0 2002.9001236 1972 user
9 usuario12 C ['usuario16'] D 0 1386.19995117 1361 user
9 usuario13 C ['usuario8'] C 3 2009.70005989 1986 user
9 usuario14 D ['usuario7'] D 1 2445.80006599 2421 user
9 usuario15 D ['usuario5'] D 1 5972.19991684 5944 user
9 usuario16 D ['usuario12'] C 4 1480.59988022 1450 user
10 usuario1 D ['usuario14'] D 1 3342.80014038 3299 user
10 usuario2 D ['usuario16'] D 1 1117.50006676 1092 user
10 usuario3 D ['usuario10'] D 1 2955.19995689 2929 user
10 usuario4 C ['usuario15'] D 0 1673.90012741 1643 user
10 usuario5 C ['usuario7'] D 0 25572.2999573 25542 user
10 usuario6 C ['usuario13'] C 3 1412.99986839 1387 user
10 usuario7 D ['usuario5'] C 4 2783.60009193 2756 user
10 usuario8 C ['usuario12'] D 0 1224.3001461 1198 user
10 usuario9 D ['usuario11'] D 1 2290.599823 2268 user
10 usuario10 D ['usuario3'] D 1 1335.50000191 1308 user
10 usuario11 D ['usuario9'] D 1 1421.70000076 1397 user
10 usuario12 D ['usuario8'] C 4 999.599933624 977 user
10 usuario13 C ['usuario6'] C 3 2425.10008812 2407 user
10 usuario14 D ['usuario1'] D 1 3380.89990616 3355 user
10 usuario15 D ['usuario4'] C 4 6596.30012512 6561 user
10 usuario16 D ['usuario2'] D 1 2152.80008316 2127 user
11 usuario1 D ['usuario15'] C 4 11306.9999218 11237 user
11 usuario2 D ['usuario7'] C 4 2033.99991989 2014 user
11 usuario3 D ['usuario10'] D 1 2837.59999275 2811 user
11 usuario4 C ['usuario12'] D 0 5899.19996262 5870 user
11 usuario5 D ['usuario11'] C 4 2106.29987717 2079 user
11 usuario6 C ['usuario14'] D 0 952.500104904 930 user
11 usuario7 C ['usuario2'] D 0 3292.90008545 3266 user
11 usuario8 C ['usuario9'] D 0 7093.60003471 7067 user
11 usuario9 D ['usuario8'] C 4 6320.70016861 6291 user
11 usuario10 D ['usuario3'] D 1 1200.29997826 1174 user
11 usuario11 C ['usuario5'] D 0 10078.0000687 10017 user
11 usuario12 D ['usuario4'] C 4 7372.69997597 7342 user
11 usuario13 D ['usuario16'] D 1 3200.8998394 3175 user
11 usuario14 D ['usuario6'] C 4 1403.80001068 1376 user
11 usuario15 C ['usuario1'] D 0 5507.60006905 5447 user
11 usuario16 D ['usuario13'] D 1 1414.00003433 1395 user
12 usuario1 C ['usuario12'] D 0 6145.49994469 6116 user
12 usuario2 D ['usuario13'] D 1 1241.80006981 1213 user
12 usuario3 D ['usuario5'] D 1 9438.30013275 9416 user
12 usuario4 D ['usuario16'] D 1 3435.10007858 3408 user
12 usuario5 D ['usuario3'] D 1 2376.89995766 2349 user
12 usuario6 D ['usuario9'] C 4 1371.50001526 1345 user
12 usuario7 D ['usuario11'] C 4 2163.19990158 2131 user
12 usuario8 C ['usuario14'] D 0 2571.20013237 2545 user
12 usuario9 C ['usuario6'] D 0 2724.90000725 2698 user
12 usuario10 D ['usuario15'] D 1 1145.39980888 1127 user
12 usuario11 C ['usuario7'] D 0 7213.70005608 7179 user
12 usuario12 D ['usuario1'] C 4 2223.29998016 2199 user
12 usuario13 D ['usuario2'] D 1 1996.60015106 1971 user
12 usuario14 D ['usuario8'] C 4 1654.59990501 1628 user
12 usuario15 D ['usuario10'] D 1 3538.69986534 3511 user
12 usuario16 D ['usuario4'] D 1 1229.20012474 1202 user
13 usuario1 D ['usuario5'] C 4 3027.79984474 3001 user
13 usuario2 D ['usuario3'] D 1 1017.19999313 992 user
13 usuario3 D ['usuario2'] D 1 14320.499897 14294 user
13 usuario4 D ['usuario11'] D 1 1996.79994583 1979 user
13 usuario5 C ['usuario1'] D 0 1959.70010757 1933 user
13 usuario6 C ['usuario15'] D 0 1115.79990387 1086 user
13 usuario7 C ['usuario9'] C 3 3003.40008736 2985 user
13 usuario8 D ['usuario10'] D 1 2568.89986992 2542 user
13 usuario9 C ['usuario7'] C 3 2902.40001678 2875 user
13 usuario10 D ['usuario8'] D 1 1524.80006218 1500 user
13 usuario11 D ['usuario4'] D 1 1103.69992256 1074 user
13 usuario12 D ['usuario16'] D 1 8414.39986229 8384 user
13 usuario13 D ['usuario14'] D 1 1666.89991951 1645 user
13 usuario14 D ['usuario13'] D 1 1283.29992294 1258 user
13 usuario15 D ['usuario6'] C 4 4586.49992943 4568 user
13 usuario16 D ['usuario12'] D 1 989.500045776 971 user
14 usuario1 D ['usuario8'] C 4 8087.10002899 8066 user
14 usuario2 D ['usuario13'] C 4 1046.79989815 1025 user
14 usuario3 D ['usuario12'] D 1 4547.99985886 4503 user
14 usuario4 D ['usuario14'] D 1 2652.10008621 2624 user
14 usuario5 D ['usuario7'] C 4 1448.60005379 1423 user
14 usuario6 D ['usuario15'] C 4 1611.40012741 1596 user
14 usuario7 C ['usuario5'] D 0 10818.3000088 10791 user
14 usuario8 C ['usuario1'] D 0 3906.59999847 3889 user
14 usuario9 D ['usuario10'] D 1 2344.19989586 2319 user
14 usuario10 D ['usuario9'] D 1 4200.8998394 4175 user
14 usuario11 C ['usuario16'] D 0 5859.89999771 5828 user
14 usuario12 D ['usuario3'] D 1 7392.59982109 7363 user
14 usuario13 C ['usuario2'] D 0 1752.30002403 1708 user
14 usuario14 D ['usuario4'] D 1 1502.20012665 1479 user
14 usuario15 C ['usuario6'] D 0 14184.2999458 14152 user
14 usuario16 D ['usuario11'] C 4 2395.60008049 2366 user
15 usuario1 C ['usuario16'] D 0 2822.29995728 2803 user
15 usuario2 D ['usuario5'] D 1 777.799844742 751 user
15 usuario3 D ['usuario10'] D 1 8325.90007782 8300 user
15 usuario4 D ['usuario7'] D 1 5379.80008125 5316 user
15 usuario5 D ['usuario2'] D 1 1307.69991875 1291 user
15 usuario6 D ['usuario14'] D 1 989.699840546 966 user
15 usuario7 D ['usuario4'] D 1 962.700128555 935 user
15 usuario8 C ['usuario9'] C 3 3442.10004807 3419 user
15 usuario9 C ['usuario8'] C 3 2811.39993668 2786 user
15 usuario10 D ['usuario3'] D 1 3863.60001564 3840 user
15 usuario11 C ['usuario13'] C 3 1034.19995308 1009 user
15 usuario12 C ['usuario15'] D 0 1701.59983635 1676 user
15 usuario13 C ['usuario11'] C 3 1725.90017319 1700 user
15 usuario14 D ['usuario6'] D 1 1220.2000618 1197 user
15 usuario15 D ['usuario12'] C 4 9072.09992409 9039 user
15 usuario16 D ['usuario1'] C 4 992.100000381 965 user
16 usuario1 D ['usuario8'] C 4 4479.49981689 4455 user
16 usuario2 D ['usuario16'] D 1 782.700061798 763 user
16 usuario3 D ['usuario14'] D 1 20806.7998886 20777 user
16 usuario4 C ['usuario11'] C 3 11516.9000626 11486 user
16 usuario5 D ['usuario12'] D 1 619.199991226 599 user
16 usuario6 D ['usuario9'] C 4 1097.6998806 1054 user
16 usuario7 D ['usuario15'] D 1 2237.90001869 2209 user
16 usuario8 C ['usuario1'] D 0 1412.19997406 1387 user
16 usuario9 C ['usuario6'] D 0 2020.99990845 1993 user
16 usuario10 D ['usuario13'] C 4 949.39994812 920 user
16 usuario11 C ['usuario4'] C 3 1326.20000839 1298 user
16 usuario12 D ['usuario5'] D 1 967.199802399 935 user
16 usuario13 C ['usuario10'] D 0 1950.29997826 1931 user
16 usuario14 D ['usuario3'] D 1 1621.0000515 1602 user
16 usuario15 D ['usuario7'] D 1 6242.70009995 6213 user
16 usuario16 D ['usuario2'] D 1 1922.30010033 1894 user
17 usuario1 C ['usuario11'] C 3 10357.9001427 10334 user
17 usuario2 D ['usuario7'] D 1 798.500061035 770 user
17 usuario3 D ['usuario4'] C 4 5861.29999161 5817 user
17 usuario4 C ['usuario3'] D 0 1558.40015411 1530 user
17 usuario5 D ['usuario10'] D 1 996.799945831 970 user
17 usuario6 C ['usuario9'] D 0 1096.7001915 1066 user
17 usuario7 D ['usuario2'] D 1 2007.49993324 1983 user
17 usuario8 C ['usuario14'] D 0 2936.1000061 2919 user
17 usuario9 D ['usuario6'] C 4 2907.19985962 2876 user
17 usuario10 D ['usuario5'] D 1 3272.8998661 3246 user
17 usuario11 C ['usuario1'] C 3 945.699930191 921 user
17 usuario12 D ['usuario16'] D 1 1377.09999084 1351 user
17 usuario13 D ['usuario15'] D 1 1147.50003815 1118 user
17 usuario14 D ['usuario8'] C 4 1661.49997711 1636 user
17 usuario15 D ['usuario13'] D 1 5174.0000248 5147 user
17 usuario16 D ['usuario12'] D 1 1254.49991226 1228 user
18 usuario1 C ['usuario14'] D 0 3698.4000206 3670 user
18 usuario2 D ['usuario9'] D 1 2236.79995537 2212 user
18 usuario3 D ['usuario5'] C 4 3492.30003357 3467 user
18 usuario4 C ['usuario13'] D 0 3159.49988365 3116 user
18 usuario5 C ['usuario3'] D 0 10454.4000626 10423 user
18 usuario6 D ['usuario8'] C 4 2273.59986305 2249 user
18 usuario7 D ['usuario10'] D 1 1686.70010567 1660 user
18 usuario8 C ['usuario6'] D 0 2804.80003357 2779 user
18 usuario9 D ['usuario2'] D 1 4333.89997482 4304 user
18 usuario10 D ['usuario7'] D 1 1100.00014305 1074 user
18 usuario11 D ['usuario15'] D 1 2128.90005112 2111 user
18 usuario12 D ['usuario16'] D 1 761.300086975 740 user
18 usuario13 D ['usuario4'] C 4 1665.89999199 1642 user
18 usuario14 D ['usuario1'] C 4 1728.69992256 1697 user
18 usuario15 D ['usuario11'] D 1 5044.90017891 5009 user
18 usuario16 D ['usuario12'] D 1 1049.1001606 1022 user
19 usuario1 C ['usuario14'] D 0 5451.80010796 5424 user
19 usuario2 D ['usuario6'] D 1 914.599895477 884 user
19 usuario3 D ['usuario16'] D 1 2101.70006752 2083 user
19 usuario4 D ['usuario13'] D 1 3015.89989662 2989 user
19 usuario5 D ['usuario7'] D 1 1739.0999794 1704 user
19 usuario6 D ['usuario2'] D 1 1115.70000648 1086 user
19 usuario7 D ['usuario5'] D 1 1596.30012512 1569 user
19 usuario8 C ['usuario11'] C 3 2914.09993172 2889 user
19 usuario9 C ['usuario15'] D 0 1819.70000267 1791 user
19 usuario10 D ['usuario12'] D 1 1108.700037 1080 user
19 usuario11 C ['usuario8'] C 3 856.999874115 830 user
19 usuario12 D ['usuario10'] D 1 831.700086594 812 user
19 usuario13 D ['usuario4'] D 1 2976.09996796 2950 user
19 usuario14 D ['usuario1'] C 4 1785.29977798 1766 user
19 usuario15 D ['usuario9'] C 4 3972.10001945 3951 user
19 usuario16 D ['usuario3'] D 1 914.299964905 891 user
20 usuario1 D ['usuario14'] D 1 1680.29999733 1651 user
20 usuario2 D ['usuario10'] D 1 685.199975967 666 user
20 usuario3 D ['usuario6'] D 1 5853.10006142 5821 user
20 usuario4 D ['usuario7'] D 1 1636.70015335 1608 user
20 usuario5 D ['usuario15'] D 1 1287.00017929 1264 user
20 usuario6 D ['usuario3'] D 1 1769.09995079 1740 user
20 usuario7 D ['usuario4'] D 1 1721.60005569 1695 user
20 usuario8 C ['usuario9'] C 3 1530.00020981 1501 user
20 usuario9 C ['usuario8'] C 3 3143.8999176 3115 user
20 usuario10 D ['usuario2'] D 1 2023.59986305 2004 user
20 usuario11 C ['usuario13'] D 0 1023.2000351 1007 user
20 usuario12 D ['usuario16'] D 1 6568.40014458 6549 user
20 usuario13 D ['usuario11'] C 4 1671.90003395 1645 user
20 usuario14 D ['usuario1'] D 1 1612.20002174 1593 user
20 usuario15 D ['usuario5'] D 1 8137.20011711 8108 user
20 usuario16 D ['usuario12'] D 1 3320.69993019 3291 user
21 usuario1 D ['usuario15'] D 1 3125.90003014 3102 user
21 usuario2 D ['usuario8'] C 4 614.499807358 597 user
21 usuario3 D ['usuario5'] C 4 3499.79996681 3482 user
21 usuario4 D ['usuario14'] D 1 3520.60008049 3503 user
21 usuario5 C ['usuario3'] D 0 1396.8000412 1371 user
21 usuario6 C ['usuario11'] C 3 1759.70005989 1732 user
21 usuario7 D ['usuario16'] D 1 1557.99984932 1532 user
21 usuario8 C ['usuario2'] D 0 926.199913025 903 user
21 usuario9 C ['usuario13'] D 0 4265.49983025 4242 user
21 usuario10 D ['usuario12'] D 1 1214.30015564 1188 user
21 usuario11 C ['usuario6'] C 3 972.200155258 946 user
21 usuario12 D ['usuario10'] D 1 667.500019073 642 user
21 usuario13 D ['usuario9'] C 4 1629.60004807 1604 user
21 usuario14 D ['usuario4'] D 1 1382.10010529 1355 user
21 usuario15 D ['usuario1'] D 1 6124.90010262 6094 user
21 usuario16 D ['usuario7'] D 1 1389.49990273 1364 user
22 usuario1 D ['usuario8'] C 4 3797.30010033 3771 user
22 usuario2 D ['usuario3'] D 1 930.399894714 912 user
22 usuario3 D ['usuario2'] D 1 3531.69989586 3513 user
22 usuario4 C ['usuario5'] D 0 1919.80004311 1893 user
22 usuario5 D ['usuario4'] C 4 1815.99998474 1789 user
22 usuario6 C ['usuario9'] D 0 1511.29984856 1484 user
22 usuario7 D ['usuario14'] D 1 1401.00002289 1376 user
22 usuario8 C ['usuario1'] D 0 718.000173569 693 user
22 usuario9 D ['usuario6'] C 4 3201.80010796 3169 user
22 usuario10 D ['usuario11'] D 1 866.100072861 838 user
22 usuario11 D ['usuario10'] D 1 1928.30014229 1900 user
22 usuario12 D ['usuario13'] D 1 736.900091171 708 user
22 usuario13 D ['usuario12'] D 1 2206.3999176 2180 user
22 usuario14 D ['usuario7'] D 1 1606.60004616 1588 user
22 usuario15 D ['usuario16'] C 4 5808.20012093 5778 user
22 usuario16 C ['usuario15'] D 0 5538.40017319 5480 user
23 usuario1 D ['usuario5'] D 1 3581.00008965 3533 user
23 usuario2 D ['usuario3'] D 1 547.199964523 521 user
23 usuario3 D ['usuario2'] D 1 2248.19993973 2223 user
23 usuario4 C ['usuario11'] C 3 1592.49997139 1567 user
23 usuario5 D ['usuario1'] D 1 584.099769592 555 user
23 usuario6 C ['usuario16'] D 0 2109.09986496 2082 user
23 usuario7 D ['usuario8'] C 4 1058.89987946 1033 user
23 usuario8 C ['usuario7'] D 0 1168.99991035 1142 user
23 usuario9 C ['usuario10'] D 0 3128.09991837 3098 user
23 usuario10 D ['usuario9'] C 4 3160.49981117 3132 user
23 usuario11 C ['usuario4'] C 3 925.400018692 903 user
23 usuario12 D ['usuario14'] D 1 947.000026703 922 user
23 usuario13 D ['usuario15'] D 1 1878.09991837 1853 user
23 usuario14 D ['usuario12'] D 1 1251.99985504 1228 user
23 usuario15 D ['usuario13'] D 1 8984.40003395 8956 user
23 usuario16 D ['usuario6'] C 4 4477.30016708 4451 user
24 usuario1 D ['usuario7'] C 4 3663.39993477 3637 user
24 usuario2 D ['usuario10'] D 1 601.999998093 574 user
24 usuario3 D ['usuario13'] D 1 1799.80015755 1776 user
24 usuario4 D ['usuario6'] D 1 3295.30000687 3266 user
24 usuario5 D ['usuario9'] C 4 684.30018425 658 user
24 usuario6 D ['usuario4'] D 1 1374.20010567 1346 user
24 usuario7 C ['usuario1'] D 0 13447.1001625 13420 user
24 usuario8 C ['usuario12'] D 0 675.60005188 645 user
24 usuario9 C ['usuario5'] D 0 4539.20006752 4522 user
24 usuario10 D ['usuario2'] D 1 1963.4001255 1938 user
24 usuario11 D ['usuario15'] D 1 3003.49998474 2978 user
24 usuario12 D ['usuario8'] C 4 6841.79997444 6811 user
24 usuario13 D ['usuario3'] D 1 2131.99996948 2104 user
24 usuario14 D ['usuario16'] D 1 1251.89995766 1228 user
24 usuario15 D ['usuario11'] D 1 10541.1999226 10509 user
24 usuario16 D ['usuario14'] D 1 3184.90004539 3159 user
25 usuario1 D ['usuario14'] D 1 8030.20000458 8000 user
25 usuario2 D ['usuario13'] C 4 824.89991188 799 user
25 usuario3 D ['usuario12'] D 1 21766.7000294 21735 user
25 usuario4 D ['usuario10'] D 1 1768.39995384 1750 user
25 usuario5 D ['usuario15'] D 1 1047.6000309 1023 user
25 usuario6 D ['usuario9'] D 1 1197.20005989 1172 user
25 usuario7 D ['usuario8'] C 4 1549.0000248 1523 user
25 usuario8 C ['usuario7'] D 0 920.699834824 895 user
25 usuario9 D ['usuario6'] D 1 2409.19995308 2383 user
25 usuario10 D ['usuario4'] D 1 1944.70000267 1928 user
25 usuario11 C ['usuario16'] D 0 1796.00000381 1766 user
25 usuario12 D ['usuario3'] D 1 10504.6000481 10475 user
25 usuario13 C ['usuario2'] D 0 5564.30006027 5522 user
25 usuario14 D ['usuario1'] D 1 1459.89990234 1434 user
25 usuario15 D ['usuario5'] D 1 6959.39993858 6929 user
25 usuario16 D ['usuario11'] C 4 1164.20006752 1133 user
26 usuario1 C ['usuario4'] C 3 8440.69981575 8411 user
26 usuario2 D ['usuario13'] D 1 1078.39989662 1054 user
26 usuario3 D ['usuario6'] D 1 4822.09992409 4796 user
26 usuario4 C ['usuario1'] C 3 2200.50001144 2178 user
26 usuario5 D ['usuario11'] C 4 652.3001194 624 user
26 usuario6 D ['usuario3'] D 1 971.299886703 951 user
26 usuario7 D ['usuario9'] C 4 1786.79990768 1760 user
26 usuario8 C ['usuario10'] D 0 1749.19986725 1719 user
26 usuario9 C ['usuario7'] D 0 2400.39992332 2374 user
26 usuario10 D ['usuario8'] C 4 1020.20001411 987 user
26 usuario11 C ['usuario5'] D 0 916.499853134 888 user
26 usuario12 C ['usuario15'] D 0 835.700035095 810 user
26 usuario13 D ['usuario2'] D 1 1761.30008698 1731 user
26 usuario14 D ['usuario16'] D 1 1548.20013046 1520 user
26 usuario15 D ['usuario12'] C 4 3883.39996338 3856 user
26 usuario16 D ['usuario14'] D 1 1378.50022316 1335 user
27 usuario1 D ['usuario15'] D 1 3897.50003815 3868 user
27 usuario2 D ['usuario5'] D 1 736.900091171 712 user
27 usuario3 C ['usuario13'] D 0 2817.99983978 2797 user
27 usuario4 C ['usuario11'] D 0 2194.70000267 2169 user
27 usuario5 D ['usuario2'] D 1 1513.70000839 1489 user
27 usuario6 D ['usuario14'] C 4 1120.59998512 1092 user
27 usuario7 D ['usuario9'] D 1 2901.29995346 2871 user
27 usuario8 C ['usuario12'] D 0 1294.49987411 1267 user
27 usuario9 D ['usuario7'] D 1 2934.79990959 2912 user
27 usuario10 D ['usuario16'] D 1 1316.40005112 1288 user
27 usuario11 D ['usuario4'] C 4 3061.80000305 3035 user
27 usuario12 D ['usuario8'] C 4 1055.5999279 1028 user
27 usuario13 D ['usuario3'] C 4 1359.49993134 1334 user
27 usuario14 C ['usuario6'] D 0 1990.29994011 1963 user
27 usuario15 D ['usuario1'] D 1 2797.6000309 2775 user
27 usuario16 D ['usuario10'] D 1 1809.70001221 1785 user
28 usuario1 C ['usuario2'] D 0 3755.3999424 3730 user
28 usuario2 D ['usuario1'] C 4 688.199996948 664 user
28 usuario3 D ['usuario4'] D 1 2295.20010948 2271 user
28 usuario4 D ['usuario3'] D 1 2283.10012817 2263 user
28 usuario5 D ['usuario16'] D 1 628.099918365 606 user
28 usuario6 D ['usuario15'] D 1 1583.30011368 1556 user
28 usuario7 D ['usuario11'] C 4 1526.29995346 1508 user
