round player action_player opponent action_opponent payoff time_php time_js who_played
10 usuario11 D ['usuario10'] D 1 2881.70003891 2864 user
10 usuario12 D ['usuario7'] D 1 9678.49993706 9649 user
10 usuario13 C ['usuario9'] D 0 2909.39998627 2884 user
10 usuario14 D ['usuario1'] D 1 3519.79994774 3492 user
10 usuario15 D ['usuario5'] D 1 8181.79988861 8152 user
10 usuario16 D ['usuario3'] D 1 12869.0998554 12840 user
11 usuario1 D ['usuario7'] D 1 2592.90003777 2564 user
11 usuario2 C ['usuario9'] C 3 2027.69994736 1999 user
11 usuario3 D ['usuario6'] D 1 1528.30004692 1476 user
11 usuario4 D ['usuario14'] D 1 4508.20016861 4484 user
11 usuario5 D ['usuario8'] D 1 6114.79997635 6085 user
11 usuario6 D ['usuario3'] D 1 3922.90019989 3894 user
11 usuario7 D ['usuario1'] D 1 3455.99985123 3429 user
11 usuario8 D ['usuario5'] D 1 2342.70000458 2316 user
11 usuario9 C ['usuario2'] C 3 20303.1001091 20283 user
11 usuario10 D ['usuario16'] C 4 3002.79998779 2980 user
11 usuario11 D ['usuario13'] D 1 2703.00006866 2676 user
11 usuario12 D ['usuario15'] D 1 1969.00010109 1944 user
11 usuario13 D ['usuario11'] D 1 2640.50006866 2621 user
11 usuario14 D ['usuario4'] D 1 2180.79996109 2156 user
11 usuario15 D ['usuario12'] D 1 2362.40005493 2337 user
11 usuario16 C ['usuario10'] D 0 9052.59990692 9017 user
12 usuario1 C ['usuario16'] D 0 3847.10001945 3819 user
12 usuario2 C ['usuario7'] D 0 5863.60001564 5836 user
12 usuario3 D ['usuario12'] D 1 1342.60010719 1316 user
12 usuario4 C ['usuario15'] D 0 2969.09999847 2945 user
12 usuario5 D ['usuario8'] D 1 4832.70001411 4805 user
12 usuario6 D ['usuario10'] D 1 3336.19999886 3307 user
12 usuario7 D ['usuario2'] C 4 7854.30002213 7827 user
12 usuario8 D ['usuario5'] D 1 1791.00012779 1762 user
12 usuario9 C ['usuario14'] D 0 4601.70006752 4571 user
12 usuario10 D ['usuario6'] D 1 4421.79989815 4392 user
12 usuario11 C ['usuario13'] D 0 1649.49989319 1627 user
12 usuario12 D ['usuario3'] D 1 3816.40005112 3790 user
12 usuario13 D ['usuario11'] C 4 2515.39993286 2487 user
12 usuario14 D ['usuario9'] C 4 2375.40006638 2351 user
12 usuario15 D ['usuario4'] C 4 3316.69998169 3291 user
12 usuario16 D ['usuario1'] C 4 3837.80002594 3814 user
13 usuario1 D ['usuario5'] D 1 4882.20000267 4862 user
13 usuario2 C ['usuario7'] D 0 3291.59998894 3273 user
13 usuario3 C ['usuario10'] D 0 4117.50006676 4093 user
13 usuario4 C ['usuario13'] D 0 4568.0000782 4546 user
13 usuario5 D ['usuario1'] D 1 4609.89999771 4580 user
13 usuario6 D ['usuario8'] D 1 1882.49993324 1856 user
13 usuario7 D ['usuario2'] C 4 4747.49994278 4718 user
13 usuario8 D ['usuario6'] D 1 997.600078583 979 user
13 usuario9 C ['usuario15'] D 0 4819.60010529 4796 user
13 usuario10 D ['usuario3'] C 4 4027.3001194 4003 user
13 usuario11 D ['usuario14'] D 1 3108.00004005 3083 user
13 usuario12 D ['usuario16'] D 1 2410.29977798 2391 user
13 usuario13 D ['usuario4'] C 4 2388.09990883 2363 user
13 usuario14 D ['usuario11'] D 1 3601.30000114 3574 user
13 usuario15 D ['usuario9'] C 4 1975.30007362 1952 user
13 usuario16 D ['usuario12'] D 1 4005.40018082 3985 user
14 usuario1 D ['usuario16'] C 4 3251.30009651 3222 user
14 usuario2 C ['usuario9'] D 0 3010.99991798 2994 user
14 usuario3 D ['usuario13'] D 1 4641.09992981 4612 user
14 usuario4 D ['usuario7'] D 1 2458.49990845 2434 user
14 usuario5 D ['usuario12'] D 1 6229.00009155 6169 user
14 usuario6 D ['usuario15'] D 1 1851.50003433 1826 user
14 usuario7 D ['usuario4'] D 1 4500.20003319 4482 user
14 usuario8 D ['usuario11'] C 4 1302.70004272 1277 user
14 usuario9 D ['usuario2'] C 4 3499.90010262 3473 user
14 usuario10 C ['usuario14'] D 0 2084.80000496 2055 user
14 usuario11 C ['usuario8'] D 0 3472.19991684 3440 user
14 usuario12 D ['usuario5'] D 1 1580.10005951 1555 user
14 usuario13 D ['usuario3'] D 1 3448.79984856 3421 user
14 usuario14 D ['usuario10'] C 4 1650.20012856 1634 user
14 usuario15 D ['usuario6'] D 1 3160.1998806 3143 user
14 usuario16 C ['usuario1'] D 0 4065.60015678 4037 user
15 usuario1 D ['usuario9'] D 1 2288.80000114 2263 user
15 usuario2 C ['usuario15'] D 0 1422.39999771 1401 user
15 usuario3 D ['usuario16'] D 1 4022.00007439 3995 user
15 usuario4 D ['usuario7'] C 4 3370.19991875 3346 user
15 usuario5 D ['usuario12'] D 1 4894.70005035 4863 user
15 usuario6 D ['usuario8'] D 1 1923.30002785 1906 user
15 usuario7 C ['usuario4'] D 0 6670.59993744 6613 user
15 usuario8 D ['usuario6'] D 1 1699.10001755 1674 user
15 usuario9 D ['usuario1'] D 1 2939.39995766 2914 user
15 usuario10 D ['usuario14'] D 1 2326.50017738 2301 user
15 usuario11 D ['usuario13'] C 4 1388.00001144 1364 user
15 usuario12 D ['usuario5'] D 1 2419.60000992 2363 user
15 usuario13 C ['usuario11'] D 0 880.000114441 852 user
15 usuario14 D ['usuario10'] D 1 1279.50000763 1263 user
15 usuario15 D ['usuario2'] C 4 3066.69998169 3040 user
15 usuario16 D ['usuario3'] D 1 2910.50004959 2893 user
16 usuario1 D ['usuario14'] D 1 1087.19992638 1057 user
16 usuario2 C ['usuario6'] D 0 1373.89993668 1347 user
16 usuario3 D ['usuario5'] D 1 1543.10011864 1518 user
16 usuario4 D ['usuario16'] D 1 2663.89989853 2638 user
16 usuario5 D ['usuario3'] D 1 6814.69988823 6782 user
16 usuario6 D ['usuario2'] C 4 1107.59997368 1083 user
16 usuario7 C ['usuario13'] D 0 3925.40001869 3898 user
16 usuario8 D ['usuario12'] D 1 2543.50018501 2521 user
16 usuario9 D ['usuario11'] C 4 2368.80016327 2344 user
16 usuario10 D ['usuario15'] D 1 1772.39990234 1753 user
16 usuario11 C ['usuario9'] D 0 5734.9998951 5676 user
16 usuario12 D ['usuario8'] D 1 3007.69996643 2980 user
16 usuario13 D ['usuario7'] C 4 1612.09988594 1585 user
16 usuario14 D ['usuario1'] D 1 981.500148773 933 user
16 usuario15 D ['usuario10'] D 1 1327.10003853 1303 user
16 usuario16 D ['usuario4'] D 1 3228.1999588 3204 user
17 usuario1 D ['usuario14'] D 1 843.499898911 818 user
17 usuario2 D ['usuario13'] D 1 1277.69994736 1253 user
17 usuario3 D ['usuario8'] D 1 3450.39987564 3423 user
17 usuario4 C ['usuario7'] D 0 1602.90002823 1576 user
17 usuario5 D ['usuario6'] D 1 2542.50001907 2514 user
17 usuario6 D ['usuario5'] D 1 1585.50000191 1562 user
17 usuario7 D ['usuario4'] C 4 1446.19989395 1423 user
17 usuario8 D ['usuario3'] D 1 1175.89998245 1150 user
17 usuario9 D ['usuario15'] D 1 4744.99988556 4718 user
17 usuario10 D ['usuario12'] D 1 2531.00013733 2503 user
17 usuario11 D ['usuario16'] C 4 1557.69991875 1531 user
17 usuario12 D ['usuario10'] D 1 1573.80008698 1555 user
17 usuario13 D ['usuario2'] D 1 1729.5999527 1700 user
17 usuario14 D ['usuario1'] D 1 894.000053406 870 user
17 usuario15 D ['usuario9'] D 1 2079.79989052 2053 user
17 usuario16 C ['usuario11'] D 0 3470.59988976 3436 user
18 usuario1 D ['usuario7'] D 1 683.000087738 657 user
18 usuario2 D ['usuario14'] D 1 1089.90001678 1063 user
18 usuario3 D ['usuario15'] D 1 7715.39998055 7666 user
18 usuario4 C ['usuario13'] D 0 2775.20012856 2748 user
18 usuario5 D ['usuario6'] D 1 1696.59996033 1670 user
18 usuario6 D ['usuario5'] D 1 1209.49983597 1183 user
18 usuario7 D ['usuario1'] D 1 2987.80012131 2966 user
18 usuario8 D ['usuario12'] D 1 1081.59995079 1056 user
18 usuario9 C ['usuario10'] D 0 2733.79993439 2708 user
18 usuario10 D ['usuario9'] C 4 1893.50008965 1874 user
18 usuario11 D ['usuario16'] D 1 2190.19985199 2165 user
18 usuario12 D ['usuario8'] D 1 2297.79982567 2282 user
18 usuario13 D ['usuario4'] C 4 1652.99987793 1626 user
18 usuario14 D ['usuario2'] D 1 956.000089645 931 user
18 usuario15 D ['usuario3'] D 1 1682.60002136 1656 user
18 usuario16 D ['usuario11'] D 1 2273.3001709 2252 user
19 usuario1 D ['usuario4'] D 1 658.800125122 640 user
19 usuario2 D ['usuario7'] D 1 676.900148392 652 user
19 usuario3 D ['usuario5'] C 4 1606.49991035 1581 user
19 usuario4 D ['usuario1'] D 1 1461.40003204 1431 user
19 usuario5 C ['usuario3'] D 0 4225.10004044 4206 user
19 usuario6 D ['usuario8'] D 1 966.099977493 949 user
19 usuario7 D ['usuario2'] D 1 1971.10009193 1943 user
19 usuario8 D ['usuario6'] D 1 1630.5000782 1602 user
19 usuario9 D ['usuario14'] D 1 2407.09996223 2381 user
19 usuario10 C ['usuario12'] D 0 1590.80004692 1566 user
19 usuario11 C ['usuario13'] D 0 1788.39993477 1743 user
19 usuario12 D ['usuario10'] C 4 5594.69985962 5541 user
19 usuario13 D ['usuario11'] C 4 1790.49992561 1765 user
19 usuario14 D ['usuario9'] D 1 670.500040054 641 user
19 usuario15 D ['usuario16'] D 1 2743.0999279 2717 user
19 usuario16 D ['usuario15'] D 1 6127.09999084 6064 user
20 usuario1 D ['usuario4'] D 1 3531.59999847 3514 user
20 usuario2 D ['usuario16'] D 1 704.200029373 673 user
20 usuario3 D ['usuario13'] C 4 3395.80011368 3370 user
20 usuario4 D ['usuario1'] D 1 2323.4000206 2296 user
20 usuario5 D ['usuario14'] D 1 1848.89984131 1831 user
20 usuario6 D ['usuario7'] D 1 1309.29994583 1261 user
20 usuario7 D ['usuario6'] D 1 1192.10004807 1165 user
20 usuario8 D ['usuario9'] D 1 1610.89992523 1583 user
20 usuario9 D ['usuario8'] D 1 2456.60018921 2428 user
20 usuario10 D ['usuario15'] D 1 1517.09985733 1495 user
20 usuario11 C ['usuario12'] D 0 2463.89985085 2441 user
20 usuario12 D ['usuario11'] C 4 3820.20020485 3796 user
20 usuario13 C ['usuario3'] D 0 2274.70016479 2250 user
20 usuario14 D ['usuario5'] D 1 556.699991226 530 user
20 usuario15 D ['usuario10'] D 1 2976.70006752 2958 user
20 usuario16 D ['usuario2'] D 1 4315.29998779 4293 user
21 usuario1 C ['usuario4'] D 0 5745.80001831 5686 user
21 usuario2 D ['usuario13'] D 1 741.999864578 688 user
21 usuario3 D ['usuario14'] D 1 1668.09988022 1639 user
21 usuario4 D ['usuario1'] C 4 3727.29992867 3703 user
21 usuario5 D ['usuario15'] D 1 4687.5 4657 user
21 usuario6 D ['usuario16'] D 1 6606.80007935 6549 user
21 usuario7 D ['usuario9'] D 1 1036.99994087 1011 user
21 usuario8 D ['usuario10'] D 1 1500.89979172 1473 user
21 usuario9 D ['usuario7'] D 1 2075.09994507 2052 user
21 usuario10 D ['usuario8'] D 1 1833.99987221 1815 user
21 usuario11 D ['usuario12'] D 1 1314.10002708 1282 user
21 usuario12 D ['usuario11'] D 1 4885.99991798 4862 user
21 usuario13 D ['usuario2'] D 1 2106.49991035 2082 user
21 usuario14 D ['usuario3'] D 1 818.599939346 791 user
21 usuario15 D ['usuario5'] D 1 1245.8999157 1219 user
21 usuario16 D ['usuario6'] D 1 6537.60004044 6504 user
22 usuario1 C ['usuario2'] C 3 6607.89990425 6580 user
22 usuario2 C ['usuario1'] C 3 1194.90003586 1167 user
22 usuario3 D ['usuario10'] C 4 1160.00008583 1130 user
22 usuario4 D ['usuario14'] D 1 2331.3999176 2306 user
22 usuario5 D ['usuario6'] D 1 1015.59996605 998 user
22 usuario6 D ['usuario5'] D 1 1256.29997253 1226 user
22 usuario7 D ['usuario12'] D 1 1149.70016479 1123 user
22 usuario8 D ['usuario15'] D 1 776.700019836 751 user
22 usuario9 D ['usuario11'] D 1 1830.49988747 1807 user
22 usuario10 C ['usuario3'] D 0 2083.69994164 2058 user
22 usuario11 D ['usuario9'] D 1 1049.99995232 1023 user
22 usuario12 D ['usuario7'] D 1 4880.30004501 4854 user
22 usuario13 D ['usuario16'] C 4 1656.59999847 1639 user
22 usuario14 D ['usuario4'] D 1 693.699836731 664 user
22 usuario15 D ['usuario8'] D 1 2682.89995193 2657 user
22 usuario16 C ['usuario13'] D 0 4409.39998627 4374 user
23 usuario1 C ['usuario2'] D 0 5437.3998642 5404 user
23 usuario2 D ['usuario1'] C 4 1637.69984245 1611 user
23 usuario3 D ['usuario16'] D 1 3047.4998951 3023 user
23 usuario4 D ['usuario6'] D 1 2466.70007706 2442 user
23 usuario5 D ['usuario13'] D 1 1313.60006332 1285 user
23 usuario6 D ['usuario4'] D 1 4118.60013008 4099 user
23 usuario7 D ['usuario10'] D 1 1879.69994545 1852 user
23 usuario8 D ['usuario14'] D 1 850.499868393 832 user
23 usuario9 D ['usuario12'] D 1 1949.00012016 1923 user
23 usuario10 D ['usuario7'] D 1 1313.60006332 1285 user
23 usuario11 D ['usuario15'] D 1 2956.89988136 2934 user
23 usuario12 D ['usuario9'] D 1 2231.09984398 2211 user
23 usuario13 D ['usuario5'] D 1 2769.99998093 2746 user
23 usuario14 D ['usuario8'] D 1 725.800037384 704 user
23 usuario15 D ['usuario11'] D 1 2423.39992523 2396 user
23 usuario16 D ['usuario3'] D 1 2727.90002823 2704 user
24 usuario1 D ['usuario9'] D 1 3643.59998703 3617 user
24 usuario2 C ['usuario13'] D 0 1328.99999619 1303 user
24 usuario3 D ['usuario6'] D 1 1742.89989471 1716 user
24 usuario4 D ['usuario15'] D 1 1902.40001678 1883 user
24 usuario5 C ['usuario10'] D 0 1279.20007706 1255 user
24 usuario6 D ['usuario3'] D 1 1275.30002594 1250 user
24 usuario7 D ['usuario14'] D 1 1013.59987259 991 user
24 usuario8 D ['usuario12'] D 1 1009.59992409 987 user
24 usuario9 D ['usuario1'] D 1 1846.30012512 1823 user
24 usuario10 D ['usuario5'] C 4 1549.70002174 1525 user
24 usuario11 D ['usuario16'] D 1 2142.89999008 2119 user
24 usuario12 D ['usuario8'] D 1 1340.39998055 1312 user
24 usuario13 D ['usuario2'] C 4 2164.00003433 2139 user
24 usuario14 D ['usuario7'] D 1 492.300033569 473 user
24 usuario15 D ['usuario4'] D 1 1566.6000843 1537 user
24 usuario16 D ['usuario11'] D 1 5788.59996796 5761 user
25 usuario1 D ['usuario14'] D 1 2802.9999733 2777 user
25 usuario2 D ['usuario8'] D 1 2472.49984741 2449 user
25 usuario3 D ['usuario4'] D 1 1189.49985504 1162 user
25 usuario4 D ['usuario3'] D 1 7948.79984856 7893 user
25 usuario5 C ['usuario7'] D 0 2819.80013847 2802 user
25 usuario6 D ['usuario11'] C 4 1310.60004234 1284 user
25 usuario7 D ['usuario5'] C 4 723.399877548 700 user
25 usuario8 D ['usuario2'] D 1 1177.39987373 1158 user
25 usuario9 C ['usuario10'] C 3 2178.69997025 2152 user
25 usuario10 C ['usuario9'] C 3 1921.79989815 1897 user
25 usuario11 C ['usuario6'] D 0 1666.19992256 1646 user
25 usuario12 D ['usuario16'] D 1 3550.60005188 3525 user
25 usuario13 C ['usuario15'] D 0 1631.09993935 1607 user
25 usuario14 D ['usuario1'] D 1 708.899974823 681 user
25 usuario15 D ['usuario13'] C 4 1102.79989243 1084 user
25 usuario16 D ['usuario12'] D 1 5755.19990921 5724 user
26 usuario1 C ['usuario12'] D 0 1801.80001259 1776 user
26 usuario2 C ['usuario16'] D 0 1452.30007172 1425 user
26 usuario3 D ['usuario9'] D 1 2537.99986839 2513 user
26 usuario4 C ['usuario15'] D 0 2725.6000042 2698 user
26 usuario5 D ['usuario13'] D 1 2058.5000515 2040 user
26 usuario6 D ['usuario11'] D 1 2579.90002632 2527 user
26 usuario7 D ['usuario8'] D 1 2904.50000763 2885 user
26 usuario8 D ['usuario7'] D 1 2059.60011482 2034 user
26 usuario9 D ['usuario3'] D 1 2510.69998741 2489 user
26 usuario10 C ['usuario14'] D 0 2110.69989204 2092 user
26 usuario11 D ['usuario6'] D 1 1044.89994049 1020 user
26 usuario12 D ['usuario1'] C 4 3283.30016136 3258 user
26 usuario13 D ['usuario5'] D 1 1507.89999962 1482 user
26 usuario14 D ['usuario10'] C 4 785.300016403 759 user
26 usuario15 D ['usuario4'] C 4 1879.59980965 1853 user
26 usuario16 D ['usuario2'] C 4 4516.99995995 4489 user
27 usuario1 D ['usuario16'] C 4 2372.99990654 2348 user
27 usuario2 D ['usuario15'] D 1 1015.99979401 972 user
27 usuario3 D ['usuario14'] D 1 986.400127411 961 user
27 usuario4 C ['usuario8'] D 0 6025.30002594 6000 user
27 usuario5 D ['usuario9'] D 1 3809.49997902 3782 user
27 usuario6 D ['usuario10'] D 1 1384.60016251 1359 user
27 usuario7 D ['usuario12'] D 1 1038.30003738 1014 user
27 usuario8 D ['usuario4'] C 4 815.500020981 792 user
27 usuario9 D ['usuario5'] D 1 2346.19998932 2320 user
27 usuario10 D ['usuario6'] D 1 1258.50009918 1232 user
27 usuario11 C ['usuario13'] D 0 1990.00000954 1966 user
27 usuario12 D ['usuario7'] D 1 5606.19997978 5576 user
27 usuario13 D ['usuario11'] C 4 1538.70010376 1512 user
27 usuario14 D ['usuario3'] D 1 1735.1000309 1717 user
27 usuario15 D ['usuario2'] D 1 1475.89993477 1447 user
27 usuario16 C ['usuario1'] D 0 4552.49977112 4521 user
28 usuario1 D ['usuario13'] D 1 7952.3999691 7922 user
28 usuario2 C ['usuario11'] D 0 1043.90001297 1019 user
28 usuario3 D ['usuario8'] D 1 2499.00007248 2472 user
28 usuario4 D ['usuario15'] D 1 1593.99986267 1570 user
28 usuario5 C ['usuario7'] D 0 3552.39987373 3533 user
