562.00003624 C 13 15
1581.30002022 C 5 15
1921.99993134 C 15 15
650.699853897 C 16 15
3907.29999542 C 12 15
1226.90010071 C 6 15
2708.49990845 C 17 15
3190.39988518 C 2 15
1753.49998474 C 14 15
714.900016785 C 4 15
3261.49988174 C 11 15
680.29999733 D 3 15
3306.29992485 C 8 15
5941.69998169 C 1 15
1619.10009384 D 9 16
3060.69993973 D 18 16
525.400161743 C 7 16
633.599996567 C 10 16
579.499959946 C 13 16
896.800041199 C 5 16
1135.39981842 C 15 16
831.700086594 C 16 16
1142.8000927 C 12 16
1189.09978867 C 6 16
2590.70014954 C 17 16
4697.39985466 D 2 16
939.899921417 C 14 16
603.100061417 C 4 16
4745.90015411 C 11 16
607.599973679 D 3 16
1571.59996033 C 8 16
1509.59992409 C 1 16
4057.60002136 D 9 17
2104.79998589 D 18 17
481.800079346 C 7 17
656.300067902 C 10 17
1127.79998779 C 13 17
1084.20014381 C 5 17
4864.30001259 C 15 17
940.69981575 C 16 17
1516.99995995 C 12 17
977.999925613 C 6 17
3896.60000801 C 17 17
6161.20004654 D 2 17
1085.19983292 C 14 17
713.500022888 C 4 17
7855.29994965 C 11 17
370.100021362 D 3 17
1882.69996643 C 8 17
4479.5999527 D 1 17
2543.49994659 C 9 18
2333.70018005 C 18 18
541.599988937 C 7 18
498.299837112 C 10 18
736.09995842 C 13 18
588.599920273 C 5 18
3330.10005951 C 15 18
386.799812317 C 16 18
1210.09993553 C 12 18
1547.99985886 C 6 18
1294.89994049 D 17 18
4783.69998932 C 2 18
951.40004158 C 14 18
568.000078201 C 4 18
936.499834061 D 11 18
644.399881363 D 3 18
2006.79993629 D 8 18
5833.69994164 D 1 18
4922.10006714 D 9 19
2716.30001068 C 18 19
417.700052261 C 7 19
720.100164413 C 10 19
740.6001091 C 13 19
766.000032425 C 5 19
2307.20019341 C 15 19
1127.4998188 C 16 19
964.799880981 C 12 19
1029.99997139 C 6 19
2168.30015182 D 17 19
3416.10002518 D 2 19
1664.00003433 C 14 19
590.700149536 C 4 19
1689.19992447 D 11 19
603.600025177 D 3 19
3822.20005989 D 8 19
2347.8000164 D 1 19
3206.00008965 C 9 20
1216.90011024 C 18 20
577.800035477 C 7 20
859.800100327 C 10 20
1874.00007248 C 13 20
1528.59997749 C 5 20
4755.69987297 C 15 20
793.90001297 C 16 20
967.200040817 C 12 20
1149.00016785 C 6 20
3306.29992485 C 17 20
2421.90003395 D 2 20
1018.80002022 C 14 20
1282.40013123 C 4 20
4488.10005188 D 11 20
1694.09990311 C 3 20
2469.79999542 D 8 20
1294.49987411 C 1 20
2516.20006561 D 9 21
1813.40003014 D 18 21
637.700080872 C 7 21
465.49987793 C 10 21
944.000005722 C 13 21
2288.69986534 C 5 21
4481.1000824 C 15 21
687.99996376 C 16 21
561.399936676 C 12 21
1105.70001602 C 6 21
972.899913788 D 17 21
2156.59999847 C 2 21
920.099973679 C 14 21
753.599882126 C 4 21
1800.00019073 C 11 21
734.800100327 C 3 21
1442.70014763 C 8 21
2896.20018005 C 1 21
3230.60011864 C 9 22
1681.90002441 D 18 22
420.200109482 C 7 22
523.599863052 C 10 22
3137.49980927 C 13 22
1803.69997025 C 5 22
3027.09984779 C 15 22
1463.2999897 C 16 22
646.399974823 C 12 22
864.599943161 C 6 22
2180.89985847 D 17 22
2621.79994583 D 2 22
1112.79988289 C 14 22
829.59985733 C 4 22
2036.79990768 C 11 22
412.400007248 C 3 22
1130.30004501 C 8 22
1541.00012779 C 1 22
4073.60005379 D 9 23
2101.00007057 D 18 23
453.59992981 C 7 23
627.00009346 C 10 23
879.199981689 C 13 23
726.900100708 C 5 23
2672.09982872 C 15 23
925.200223923 C 16 23
590.000152588 C 12 23
967.49997139 C 6 23
2120.30005455 C 17 23
1347.50008583 D 2 23
820.099830627 C 14 23
658.999919891 C 4 23
3520.99990845 C 11 23
458.60004425 C 3 23
2291.70012474 D 8 23
1602.59985924 C 1 23
1909.29985046 D 9 24
1991.19997025 D 18 24
520.200014114 C 7 24
544.800043106 C 10 24
751.399993896 C 13 24
653.899908066 C 5 24
795.300006866 C 15 24
996.400117874 C 16 24
610.599994659 C 12 24
978.399991989 C 6 24
1121.0000515 D 17 24
7765.19989967 D 2 24
963.700056076 C 14 24
748.399972916 C 4 24
2213.2999897 C 11 24
408.299922943 C 3 24
1827.80003548 C 8 24
2254.40001488 C 1 24
1711.69996262 D 9 25
2442.60001183 D 18 25
729.500055313 C 7 25
554.600000381 C 10 25
645.099878311 C 13 25
702.200174332 C 5 25
1392.79985428 C 15 25
790.199995041 C 16 25
876.399993896 C 12 25
801.899909973 C 6 25
2042.00005531 D 17 25
2479.50005531 C 2 25
1135.40005684 C 14 25
609.500169754 C 4 25
1514.50014114 C 11 25
483.299970627 C 3 25
1334.89990234 C 8 25
1651.10015869 D 1 25
2305.99999428 D 9 26
3029.40011024 D 18 26
1023.69999886 C 7 26
3799.39985275 C 10 26
797.199964523 C 13 26
559.99994278 C 5 26
1084.10000801 C 15 26
869.600057602 C 16 26
1650.09999275 C 12 26
586.29989624 C 6 26
2337.80002594 D 17 26
6154.59990501 C 2 26
1122.60007858 C 14 26
586.199998856 C 4 26
1253.20005417 C 11 26
718.999862671 C 3 26
2940.79995155 C 8 26
3871.40011787 C 1 26
2035.59994698 D 9 27
1595.00002861 C 18 27
1156.20017052 C 7 27
562.799930573 C 10 27
782.00006485 C 13 27
759.20009613 C 5 27
944.70000267 C 15 27
957.200050354 C 16 27
1288.89989853 C 12 27
868.100166321 C 6 27
1627.79998779 D 17 27
1278.00011635 D 2 27
1404.50000763 C 14 27
628.600120544 C 4 27
947.599887848 C 11 27
512.799978256 C 3 27
1949.10001755 C 8 27
2016.4000988 D 1 27
3547.80006409 D 9 28
1695.89996338 C 18 28
585.900068283 C 7 28
777.600049973 C 10 28
1048.90012741 C 13 28
750.49996376 C 5 28
1044.50011253 C 15 28
1194.70000267 C 16 28
1542.90008545 C 12 28
710.399866104 C 6 28
2065.70005417 D 17 28
1071.60019875 D 2 28
1008.89992714 C 14 28
546.59986496 C 4 28
1273.2000351 C 11 28
491.300106049 C 3 28
5401.59988403 D 8 28
3296.99993134 C 1 28
2142.10009575 C 9 29
1620.50008774 C 18 29
623.399972916 C 7 29
697.100162506 C 10 29
843.600034714 C 13 29
663.500070572 C 5 29
975.19993782 C 15 29
782.299995422 C 16 29
594.599962234 C 12 29
790.400028229 C 6 29
1289.49999809 C 17 29
3867.89989471 D 2 29
1012.20011711 C 14 29
534.199953079 C 4 29
1125.30016899 C 11 29
412.899971008 C 3 29
4481.19997978 C 8 29
5221.60005569 C 1 29
2410.49981117 C 9 30
1581.69984818 C 18 30
506.000041962 C 7 30
2552.79994011 C 10 30
585.000038147 C 13 30
846.800088882 C 5 30
1098.20008278 C 15 30
698.800086975 C 16 30
584.300041199 C 12 30
756.500005722 C 6 30
3918.29991341 D 17 30
4519.09995079 C 2 30
759.500026703 C 14 30
558.099985123 C 4 30
518.59998703 C 11 30
369.199991226 C 3 30
3542.70005226 C 8 30
4469.39992905 C 1 30
4960.19983292 D 9 31
1133.30006599 C 18 31
492.100000381 C 7 31
673.099994659 C 10 31
870.399951935 C 13 31
477.599859238 C 5 31
1132.89999962 C 15 31
497.600078583 C 16 31
16384.7000599 C 12 31
610.900163651 C 6 31
6938.80009651 D 17 31
2214.40005302 C 2 31
887.799978256 C 14 31
564.400196075 C 4 31
1087.99982071 C 11 31
1354.09998894 C 3 31
1383.29982758 C 8 31
2443.19987297 D 1 31
3013.4999752 C 9 32
1882.29990005 C 18 32
492.79999733 C 7 32
1719.59996223 C 10 32
1274.19996262 C 13 32
1994.50016022 C 5 32
646.600008011 C 15 32
890.399932861 C 16 32
2624.30000305 C 12 32
978.100061417 C 6 32
1650.39992332 D 17 32
3570.89996338 D 2 32
1014.69993591 C 14 32
745.699882507 C 4 32
1657.29999542 C 11 32
510.200023651 C 3 32
1391.99995995 D 8 32
7356.09984398 D 1 32
2069.70000267 C 9 33
897.899866104 C 18 33
602.599859238 C 7 33
509.900093079 C 10 33
609.699964523 C 13 33
2587.10002899 C 5 33
1075.90007782 C 15 33
1107.69987106 C 16 33
676.10001564 C 12 33
840.100049973 C 6 33
1967.30017662 D 17 33
1078.19986343 D 2 33
1402.99987793 C 14 33
664.700031281 C 4 33
954.999923706 C 11 33
453.699827194 C 3 33
1323.79984856 D 8 33
1807.80005455 D 1 33
3449.9001503 D 9 34
822.700023651 C 18 34
532.200098038 C 7 34
565.200090408 C 10 34
1855.90004921 C 13 34
1672.10006714 C 5 34
1011.49988174 C 15 34
1190.50002098 C 16 34
810.199975967 C 12 34
701.799869537 C 6 34
856.200218201 C 17 34
1898.10013771 C 2 34
2220.40009499 C 14 34
1312.40010262 D 4 34
998.399972916 C 11 34
619.100093842 C 3 34
2572.70002365 D 8 34
1617.89989471 D 1 34
3056.9999218 C 9 35
1845.2000618 C 18 35
570.199966431 C 7 35
1422.89996147 C 10 35
1782.09996223 C 13 35
781.499862671 C 5 35
693.399906158 C 15 35
1042.29998589 C 16 35
660.099983215 C 12 35
705.500125885 C 6 35
1198.30012321 C 17 35
1628.9999485 C 2 35
6228.39999199 C 14 35
1911.20004654 D 4 35
1092.20004082 C 11 35
411.900043488 C 3 35
1559.80014801 C 8 35
1298.09999466 C 1 35
1585.99996567 C 9 36
1602.69999504 C 18 36
489.500045776 C 7 36
495.399951935 C 10 36
1946.09999657 C 13 36
752.099990845 C 5 36
3772.40014076 C 15 36
805.800199509 C 16 36
3140.69986343 C 12 36
597.499847412 C 6 36
1047.4998951 C 17 36
2152.3001194 C 2 36
6144.59991455 D 14 36
623.399972916 D 4 36
1021.19994164 C 11 36
414.300203323 C 3 36
1032.50002861 D 8 36
1080.60002327 C 1 36
2539.40010071 C 9 37
1387.90011406 C 18 37
509.3998909 C 7 37
578.899860382 C 10 37
1727.99992561 C 13 37
736.299991608 C 5 37
3397.19986916 C 15 37
718.600034714 C 16 37
680.499792099 C 12 37
515.199899673 C 6 37
975.900173187 C 17 37
3088.2999897 C 2 37
4715.7998085 D 14 37
1392.49992371 C 4 37
1206.40015602 C 11 37
678.200006485 C 3 37
1567.39997864 C 8 37
1563.49992752 C 1 37
1752.19988823 C 9 38
1001.29985809 C 18 38
737.999916077 C 7 38
655.900001526 C 10 38
1039.79992867 C 13 38
551.000118256 C 5 38
698.999881744 C 15 38
896.600008011 C 16 38
3775.30002594 C 12 38
485.700130463 C 6 38
2291.00012779 C 17 38
3203.40013504 C 2 38
3963.09995651 D 14 38
1869.6000576 D 4 38
886.400222778 C 11 38
373.199939728 C 3 38
1609.89999771 C 8 38
3258.50009918 D 1 38
2393.29981804 C 9 39
890.90013504 C 18 39
696.599960327 C 7 39
627.50005722 C 10 39
742.100000381 C 13 39
546.499967575 C 5 39
871.700048447 C 15 39
898.200035095 C 16 39
2009.3998909 C 12 39
545.200109482 C 6 39
904.000043869 C 17 39
3159.30008888 C 2 39
3808.70008469 D 14 39
2129.50015068 D 4 39
991.800069809 C 11 39
410.599946976 C 3 39
1562.30020523 D 8 39
5442.19994545 D 1 39
1615.10014534 C 9 40
740.299940109 C 18 40
543.499946594 C 7 40
704.500198364 C 10 40
694.000005722 C 13 40
755.100011826 C 5 40
738.899946213 C 15 40
527.199983597 C 16 40
1125.90003014 D 12 40
466.899871826 C 6 40
1768.20015907 D 17 40
8028.90014648 C 2 40
3273.2000351 C 14 40
1457.7999115 C 4 40
1517.89999008 C 11 40
426.000118256 C 3 40
2143.39995384 C 8 40
1402.3001194 D 1 40
2032.09996223 C 9 41
729.000091553 C 18 41
476.199865341 C 7 41
552.599906921 C 10 41
777.099847794 C 13 41
983.40010643 C 5 41
903.300046921 C 15 41
794.199943542 C 16 41
6407.09996223 D 12 41
1345.89982033 C 6 41
1508.69989395 C 17 41
5046.39983177 C 2 41
2458.09984207 D 14 41
788.100004196 C 4 41
1356.69994354 C 11 41
422.100067139 C 3 41
1625.60009956 D 8 41
2704.80012894 D 1 41
2411.09991074 C 9 42
805.599927902 C 18 42
593.199968338 C 7 42
648.000001907 C 10 42
1509.89985466 C 13 42
536.000013351 C 5 42
672.299861908 C 15 42
475.799798965 C 16 42
5003.9999485 C 12 42
1972.00012207 D 6 42
1342.70000458 C 17 42
2519.79994774 D 2 42
2735.49985886 C 14 42
1655.09986877 C 4 42
1724.80010986 C 11 42
594.900131226 C 3 42
3628.39984894 D 8 42
1348.60014915 D 1 42
990.400075912 C 9 43
829.200029373 C 18 43
490.399837494 C 7 43
586.499929428 C 10 43
1258.39996338 C 13 43
720.700025558 C 5 43
920.90010643 C 15 43
946.799993515 C 16 43
10132.4999332 D 12 43
1893.40019226 D 6 43
1788.1000042 D 17 43
2008.70013237 C 2 43
1913.89989853 C 14 43
704.899787903 C 4 43
806.900024414 C 11 43
395.299911499 C 3 43
1513.8001442 D 8 43
1248.20017815 D 1 43
1757.20000267 C 9 44
804.500102997 C 18 44
745.900154114 C 7 44
605.700016022 C 10 44
2213.79995346 C 13 44
1187.19983101 C 5 44
569.499969482 C 15 44
703.40013504 C 16 44
4520.4000473 C 12 44
1133.49986076 C 6 44
1539.00003433 C 17 44
2060.40000916 C 2 44
1599.0998745 C 14 44
617.300033569 C 4 44
1465.49987793 C 11 44
836.199998856 C 3 44
1202.80003548 D 8 44
1056.40006065 C 1 44
2483.79993439 C 9 45
885.800123215 C 18 45
783.200025558 C 7 45
1116.19997025 C 10 45
1552.59990692 C 13 45
1227.60009766 C 5 45
684.900045395 C 15 45
582.100152969 C 16 45
1587.89992332 C 12 45
1031.39996529 C 6 45
842.100143433 C 17 45
9639.7998333 D 2 45
1090.19994736 C 14 45
739.500045776 C 4 45
1635.09988785 C 11 45
503.799915314 C 3 45
1348.70004654 C 8 45
1390.59996605 C 1 45
1377.9001236 C 9 46
659.299850464 C 18 46
554.399967194 C 7 46
521.999835968 C 10 46
1058.89987946 C 13 46
784.799814224 C 5 46
550.300121307 C 15 46
537.400007248 C 16 46
630.300045013 C 12 46
1040.49992561 C 6 46
2447.59988785 D 17 46
1785.39991379 C 2 46
675.900220871 C 14 46
619.400024414 C 4 46
886.099815369 C 11 46
474.600076675 C 3 46
1119.29988861 C 8 46
956.500053406 C 1 46
3088.00005913 C 9 47
596.699953079 C 18 47
685.899972916 C 7 47
620.199918747 C 10 47
1537.19997406 C 13 47
1246.59991264 C 5 47
904.399871826 C 15 47
939.300060272 C 16 47
627.399921417 C 12 47
724.599838257 C 6 47
1819.4000721 C 17 47
2111.09995842 C 2 47
749.50003624 C 14 47
525.199890137 C 4 47
1110.39996147 C 11 47
537.500143051 C 3 47
5592.20004082 C 8 47
1770.20001411 C 1 47
1335.60013771 C 9 48
556.900024414 C 18 48
571.000099182 C 7 48
660.300016403 C 10 48
805.600166321 C 13 48
606.40001297 C 5 48
885.800123215 C 15 48
711.399793625 C 16 48
639.499902725 C 12 48
443.099975586 C 6 48
920.500040054 D 17 48
3593.10007095 C 2 48
752.099990845 C 14 48
516.899824142 C 4 48
1678.79986763 C 11 48
429.200172424 C 3 48
1239.50004578 C 8 48
1026.80015564 C 1 48
1994.80009079 C 9 49
619.000196457 C 18 49
569.299936295 C 7 49
477.099895477 C 10 49
725.899934769 C 13 49
1050.10008812 C 5 49
1288.30003738 C 15 49
1035.50004959 C 16 49
643.199920654 C 12 49
461.499929428 C 6 49
1064.70012665 C 17 49
1092.49997139 C 2 49
823.499917984 C 14 49
548.900127411 C 4 49
918.800115585 C 11 49
491.500139236 C 3 49
1028.59997749 C 8 49
1584.10000801 C 1 49
4876.29985809 C 9 50
574.89991188 C 18 50
541.999816895 C 7 50
540.499925613 C 10 50
616.800069809 C 13 50
562.199831009 C 5 50
657.69982338 C 15 50
894.799947739 C 16 50
559.499979019 C 12 50
446.500062943 C 6 50
1001.3999939 D 17 50
1214.99991417 C 2 50
782.599925995 C 14 50
654.600143433 C 4 50
830.899953842 C 11 50
707.799911499 C 3 50
1136.49988174 C 8 50
1414.09993172 C 1 50
1047.80006409 C 9 51
607.599973679 C 18 51
550.500154495 C 7 51
452.100038528 C 10 51
649.600028992 C 13 51
901.200056076 C 5 51
665.300130844 C 15 51
487.799882889 C 16 51
1039.80016708 C 12 51
430.099964142 C 6 51
1113.60001564 C 17 51
1727.99992561 D 2 51
790.899991989 C 14 51
543.499946594 C 4 51
617.399930954 C 11 51
455.899953842 C 3 51
932.999849319 C 8 51
1066.59984589 C 1 51
1289.79992867 C 9 52
948.100090027 C 18 52
657.50002861 C 7 52
516.600131989 C 10 52
1089.29991722 C 13 52
862.400054932 C 5 52
1697.20005989 C 15 52
911.50021553 C 16 52
1155.29990196 C 12 52
483.90007019 C 6 52
1016.80016518 D 17 52
1438.49992752 D 2 52
896.800041199 C 14 52
573.799848557 C 4 52
1887.00008392 C 11 52
506.799936295 C 3 52
1296.39983177 C 8 52
1293.20001602 C 1 52
1139.8999691 C 9 53
525.7999897 C 18 53
594.50006485 C 7 53
542.799949646 C 10 53
594.50006485 C 13 53
529.400110245 C 5 53
1066.69998169 C 15 53
816.699981689 C 16 53
657.999992371 C 12 53
473.999977112 C 6 53
693.900108337 C 17 53
1334.70010757 D 2 53
886.199951172 C 14 53
515.200138092 C 4 53
1211.49992943 C 11 53
506.299972534 C 3 53
629.899978638 C 8 53
747.799873352 C 1 53
1049.09992218 C 9 54
498.099803925 C 18 54
575.600147247 C 7 54
548.900127411 C 10 54
490.800142288 C 13 54
475.099802017 C 5 54
1067.19994545 C 15 54
768.000125885 C 16 54
616.699934006 C 12 54
437.900066376 C 6 54
716.599941254 D 17 54
2094.50006485 C 2 54
986.900091171 C 14 54
454.09989357 C 4 54
994.899988174 C 11 54
436.599969864 C 3 54
635.900020599 C 8 54
1018.39995384 C 1 54
2180.79996109 C 9 55
480.099916458 C 18 55
557.399988174 C 7 55
479.699850082 C 10 55
496.099948883 C 13 55
446.000099182 C 5 55
1799.99995232 C 15 55
618.800163269 C 16 55
563.800096512 C 12 55
498.000144958 C 6 55
1568.09997559 C 17 55
921.40007019 C 2 55
708.899974823 C 14 55
504.800081253 C 4 55
938.499927521 C 11 55
765.300035477 C 3 55
484.100103378 C 8 55
939.100027084 C 1 55
1484.80010033 C 9 56
502.00009346 C 18 56
550.10008812 C 7 56
474.599838257 C 10 56
495.800018311 C 13 56
485.100030899 C 5 56
1130.80000877 C 15 56
405.49993515 C 16 56
543.100118637 C 12 56
367.60020256 C 6 56
1514.19997215 D 17 56
2446.59996033 C 2 56
591.899871826 C 14 56
561.899900436 C 4 56
414.699792862 C 11 56
501.699924469 C 3 56
501.899957657 C 8 56
829.499959946 C 1 56
1054.500103 C 9 57
705.899953842 C 18 57
587.000131607 C 7 57
425.499916077 C 10 57
474.099874496 C 13 57
618.999958038 C 5 57
701.699972153 C 15 57
387.600183487 C 16 57
583.699941635 C 12 57
485.399961472 C 6 57
1656.1999321 C 17 57
1386.10005379 C 2 57
757.099866867 C 14 57
495.499849319 C 4 57
777.100086212 C 11 57
378.799915314 C 3 57
543.499946594 C 8 57
858.199834824 C 1 57
1290.99988937 C 9 58
663.100004196 C 18 58
568.70007515 C 7 58
476.20010376 C 10 58
571.199893951 C 13 58
601.599931717 C 5 58
659.299850464 C 15 58
481.499910355 C 16 58
745.800018311 C 12 58
474.600076675 C 6 58
1167.50001907 D 17 58
1618.70002747 D 2 58
870.800018311 C 14 58
500.300168991 C 4 58
780.600070953 C 11 58
2191.69998169 C 3 58
681.300163269 C 8 58
1056.80012703 C 1 58
1036.90004349 C 9 59
437.799930573 C 18 59
528.699874878 C 7 59
425.599813461 C 10 59
559.700012207 C 13 59
607.499837875 C 5 59
255.499839783 C 15 59
449.599981308 C 16 59
500.600099564 C 12 59
398.29993248 C 6 59
1506.59990311 C 17 59
1162.40000725 D 2 59
685.899972916 C 14 59
472.6998806 C 4 59
791.599988937 C 11 59
1169.19994354 C 3 59
444.100141525 C 8 59
883.899927139 C 1 59
1034.89995003 C 9 60
448.89998436 C 18 60
559.499979019 C 7 60
469.199895859 C 10 60
1617.000103 C 13 60
559.399843216 C 5 60
763.200044632 C 15 60
477.699995041 C 16 60
453.59992981 C 12 60
424.499988556 C 6 60
1470.70002556 C 17 60
4434.40008163 C 2 60
1159.10005569 C 14 60
510.900020599 C 4 60
650.399923325 C 11 60
1518.70012283 C 3 60
524.600028992 C 8 60
667.300224304 C 1 60
1258.10003281 C 9 61
730.200052261 C 18 61
455.60002327 C 7 61
501.700162888 C 10 61
588.700056076 C 13 61
493.999958038 C 5 61
988.800048828 C 15 61
622.900009155 C 16 61
640.500068665 C 12 61
415.899991989 C 6 61
1131.00004196 D 17 61
4854.50005531 C 2 61
1059.10015106 C 14 61
519.600152969 C 4 61
1292.99998283 C 11 61
404.99997139 C 3 61
558.099985123 C 8 61
876.600027084 C 1 61
987.200021744 C 9 62
446.20013237 C 18 62
667.700052261 C 7 62
493.900060654 C 10 62
685.700178146 C 13 62
477.900028229 C 5 62
658.099889755 C 15 62
472.500085831 C 16 62
1025.40016174 C 12 62
352.699995041 C 6 62
1721.89998627 D 17 62
1831.09998703 D 2 62
687.5 C 14 62
680.099964142 C 4 62
1123.99983406 C 11 62
569.900035858 C 3 62
