,subj_id,a,v,t,a_st5,v_st5,t_st5,z_st5,a5,v5,t5,z5,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st15,v_st15,t_st15,z_st15,a15,v15,t15,z15,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st25,v_st25,t_st25,z_st25,a25,v25,t25,z25,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st35,v_st35,t_st35,z_st35,a35,v35,t35,z35,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st45,v_st45,t_st45,z_st45,a45,v45,t45,z45,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50
15,usuario18s3t1330,0,0,0,0.8255822917410298,0.26665000943573297,0.2464295035581496,0.09836024809720176,4.264432428075514,-0.4814761570871813,0.4844496757778887,0.5525854238271618,0.8243645033817117,0.4455455611005905,0.3114151647839868,0.10029010861982725,3.4658033711401246,-0.8995770459150124,0.5924306757370473,0.564347005394111,0.5698259865759954,0.3868230320916658,0.3337258327047909,0.1007926286673312,2.8453330169292173,-0.3719797983532068,0.6032939086839497,0.5284092380918799,0.6127470293845906,0.30904805005646735,0.25129489862366894,0.10129839554317424,3.3440995533830775,-0.2621084440036423,0.5019965222257725,0.5091881204147737,0.6077749618003485,0.34705937716121055,0.2847791748554525,0.10224554842011949,3.125482417505725,-0.32009056318757695,0.5451404683410076,0.5289997454831629,0.5938325004617521,0.3456739854501106,0.2895529649799328,0.10197500400936677,3.136085886402326,0.3680431957321803,0.5513470885793025,0.46429323485893254,0.9165172824538953,0.6568705479341036,0.409911142566664,0.09805966049779725,3.334812318592986,1.337118754475051,0.7650373040923061,0.4220781084050007,0.8023014835972124,0.43100144739731233,0.2806267360565382,0.09967659862142186,3.406182122520056,0.8899566576182477,0.5720952886812559,0.44938581961247964,0.830046369056271,0.526208661644548,0.30822101988435385,0.10207913892298272,3.2583154212422487,1.1503707729400734,0.6424568538111878,0.4329938103990783,0.9541358015011671,0.8072052709516484,0.4277482488092479,0.10477657864935726,3.0724513657517485,1.5940935723685674,0.862206355890767,0.43183873514480114
11,usuario3s3t1330,0,0,0,0.6695466476097265,0.20524221566730147,0.2243697790324525,0.10038632468204738,4.2988898514548195,0.012682886484461794,0.4537566202112231,0.4922021430202282,0.6581470275669952,0.24744895012543733,0.24607772920895973,0.1010061310550036,3.853925030821707,-0.20261197535665582,0.48184752013443927,0.5165153277889444,0.7717184203419434,0.27809474097516457,0.23999144552579002,0.10202800636560706,4.032746203645567,-0.4889042943983366,0.48961323195583,0.5356156051915688,0.6469764086142847,0.19010600394496424,0.22247956451274165,0.09571320402796828,4.407265164165667,-0.008111080058636849,0.45031800763698887,0.5301255081638154,0.6061658683608444,0.22310470038469518,0.2375506181336952,0.10000149675657291,3.9833614406821214,0.017398202227909033,0.4661181272392897,0.49987419411208367,0.6483893584897238,0.26263276184458845,0.23791791199537157,0.10179861388675968,3.8002856245033625,-0.23139711892100906,0.4815004917662314,0.5345092960236087,0.5817591478880139,0.32232490808398984,0.2799892644141369,0.10263186453649366,3.1783382628637686,0.030478041585307095,0.5350227344682777,0.484773994907657,0.6168310202156505,0.3240070701890621,0.28282741643332565,0.10244424141637638,3.3358311871163906,0.3375718759497086,0.5289147502645086,0.46469167319245314,0.7286159274294484,0.1704644467507714,0.22153558951792343,0.0991835735625336,4.947272221816547,0.1516928394972956,0.44175494313019964,0.46642588049375233,0.6916716748903156,0.2802680810388469,0.23193214463684111,0.10056902233804614,3.752937685596905,-0.47187721361110885,0.4765746929106524,0.5037310127497253
2,usuario11s3t1330,0,0,0,0.5422944849417634,0.38249027851469547,0.22378478214761652,0.10272871483394644,2.7588813340273304,0.10725663995061836,0.5100654638037647,0.4467153022425726,0.66521617466167,0.6250326376814808,0.17576658403172396,0.1091887779214091,2.4905130395345325,1.3231306934816118,0.5015261671569785,0.4941313488718052,0.6892687502442942,0.47222810328898746,0.22015822187116493,0.1055420721818724,2.9354167237417044,0.9720173377093507,0.5313678981854122,0.4778276290001054,0.5737303061210871,0.4583339497043887,0.33325239234672793,0.10670644552698037,2.560757611458602,-0.41369305829033354,0.6453521461179151,0.5154137385984532,0.7808848065754083,0.9933454757396121,0.20672804050043578,0.10958012708465249,2.260382051418385,-2.0913878215047577,0.7274174452543933,0.528601500513289,0.7632908097332222,0.5551669540231582,0.28472453234892775,0.1050713841621925,2.8184091084752088,-1.0809390483954273,0.6336603082332319,0.5298933781153597,0.5576901092071688,0.3992091875536389,0.2850664994475132,0.09843372980296673,2.781810827832917,-0.382361572728428,0.5799653587022627,0.526986727891556,0.8126677987117199,1.4111840582007174,0.18940428379986146,0.12117414670107346,1.764704148633967,-2.8263746607575686,0.9093408046907063,0.496205684243788,0.7618842519967682,0.7789140766869613,0.20950475769700788,0.10891217553549438,2.4902023390700605,-1.5815387279628266,0.6151308371102965,0.5289297830660052,0.7928122803364384,0.9705912766197673,0.21473384089444028,0.1096725896744559,2.279477098523683,-1.9608779510763172,0.7241656925403013,0.528757666175674
5,usuario15s3t1330,0,0,0,0.7163535146589686,0.16280270402704608,0.21522868793849168,0.09748658654435768,5.025344094476556,0.0010965687434443495,0.43579905722142154,0.50568601105911,0.7046982352472385,0.1831383743265586,0.22051584836983143,0.09835727304777339,4.671635016570858,-0.10979674103236974,0.4444897949757907,0.46583847889906904,0.7919261751839043,0.15750718335919695,0.2132244772909401,0.09830007709605444,5.347969412837657,-0.23835804006551276,0.4309264737787222,0.505877698051726,0.6969368568557005,0.19471610920617796,0.2283386458990506,0.10007005392705048,4.437675032737452,0.01877648415058518,0.4553872969421527,0.4831429665972418,0.6671568380994338,0.24481789871920295,0.24365939335839992,0.10253417778825788,3.8892673403482863,0.24438439711663315,0.48333154773828063,0.47162792666044956,0.6336032284094084,0.22766886179808993,0.23373289756559937,0.09776673205313417,3.9464823332510788,0.010079027154770102,0.46805835380065747,0.49849079581790157,0.5796766137362228,0.2924888939858703,0.26431009282142154,0.09926980839792814,3.3396012107781403,0.017489939997846378,0.5082314184908338,0.4960654804850435,0.8106021424067844,0.30060584348921576,0.2532444225805221,0.0988944809736074,3.9663755499931117,0.5995178181424817,0.49974766826695743,0.4500013042678869,0.5437363030916744,0.36891836119842103,0.3063759357944518,0.10043753099707904,2.8186300284236383,0.03324131776927365,0.5821548454441137,0.5019826680103675,0.8239886754421578,0.49174120299720947,0.3117714307521889,0.10186195744354494,3.365633738687769,1.056659496299464,0.6210102082385206,0.4356347261770575
7,usuario6s3t1330,0,0,0,0.7469838324892385,0.16553203729853475,0.21145065007503933,0.09907190797377921,4.9681441948771825,0.003043040060799136,0.4346687842918874,0.5001358263054927,0.6900518519737167,0.19409707787759212,0.22448543341383614,0.09956037410392901,4.431480195380043,0.011779083299126747,0.45662567141992555,0.4970405420007484,0.7026381475458393,0.21242506980157272,0.23369436419836817,0.09864762317153537,4.2132364053777795,-0.18281156305062188,0.46916166664061165,0.522446031485679,0.8628020539001365,0.30753847855743277,0.25758888870673535,0.09985399986248583,4.083539006432051,-0.5927061131663103,0.5033030893546973,0.5618741554060548,0.6021814948438406,0.2677506820465245,0.2589212997099278,0.1016908141174708,3.505130497556047,0.030917600502871033,0.49900614210809713,0.48374807929384067,0.6217687939057146,0.28183623051446544,0.2503686794234242,0.10226071638375507,3.5380282466147817,-0.22854547422769506,0.49000094831282504,0.505643722532083,0.8082701374048727,0.30611935183146277,0.2678091594182305,0.0997441768565644,3.9806461308435503,-0.5865474606380595,0.5122635974970084,0.5592867652467128,0.5672390374275785,0.29403034206907197,0.26532408966872206,0.10036390191755061,3.3434274669911654,0.020326245081778334,0.509310170876797,0.4970442428716146,0.6264250828890688,0.25311845959313967,0.2400968476633462,0.10005910322008901,3.834507508702337,-0.20654228200330657,0.4757238600533023,0.5228915388428883,0.6888574017261827,0.28156290511768506,0.22773628791876077,0.09923836347469121,3.747859684255148,-0.47368672464799594,0.4652477607808485,0.4985113173668892
6,usuario4s3t1330,0,0,0,0.7849058576645138,0.17175916340804318,0.2212863698721812,0.10077743515374905,4.990604529767047,-0.13524152266421993,0.4421767544521957,0.5241634409219402,0.8787420107827226,0.17013995360551212,0.22404816675397446,0.100121808928533,5.402568657020044,0.30117914679382785,0.442211905675908,0.4472180112503745,0.7399906069059852,0.20351343350046136,0.2254066032706292,0.0992365788281876,4.462867112196436,0.18281589318990057,0.4558235737572181,0.47231596537448456,0.6917593006280484,0.20636809050991428,0.23139726422795773,0.10132692780756213,4.266801090439404,0.18502326082037585,0.45387580820201967,0.4838342580754546,0.7613190268066572,0.28863241296214037,0.24783469988115517,0.10003596371604245,3.9327503099609022,-0.5415177156280608,0.5016327213869445,0.54204912162039,0.70691412059363,0.1770377487738895,0.22503169385945168,0.10013265463936714,4.761434188438823,0.012301985111771168,0.43899253839910274,0.49037185955286683,0.6789945869179141,0.21984047715427033,0.23853785262761967,0.10074721926042299,4.142177085852532,-0.17860522672553497,0.4689759168919712,0.5124694635877171,0.6320105714885272,0.24911026794562013,0.24671304438574318,0.10028920028263888,3.776178324168322,-0.20353709896419153,0.4805813437458506,0.5181874390770533,0.8422422099358952,0.29579813705477276,0.2616155323843519,0.10097381806495141,4.15095229692048,0.570721359512846,0.5009222090438925,0.43848026719332384,0.8991628863653519,0.45051659973298036,0.3264398920693235,0.10144486594673967,3.6530145527473556,0.943064075142322,0.607594578152672,0.42199214239333627
1,usuario13s3t1330,0,0,0,0.9022863424813261,0.17176357527194303,0.22538117589437917,0.09917999144634951,5.442845739020818,-0.27154887799361965,0.4412124795230886,0.5471274911885428,0.7477613846988326,0.16840242642054953,0.22112649333201018,0.09767021596884809,4.973689634087955,-0.13028902106278334,0.43670136333875764,0.5189226359563069,0.6822145438695304,0.2487140598261615,0.23349137601399877,0.0979817920860233,3.8557110262714485,-0.23061370523828909,0.4747754124726434,0.5370643130590845,0.6169328567690275,0.2506362240849927,0.23864618862799933,0.10108979174948195,3.7452542304453162,-0.1923864831307565,0.4765038623743809,0.5023611237019465,0.8356164462894575,0.2782158653332958,0.2492741442989028,0.09824079775305454,4.176020685484262,0.563169844685036,0.49787677077713294,0.4368326364599931,0.532449334338668,0.25277079884328263,0.18941036804693978,0.09687151962823179,3.5059276109943935,-0.0283935908594404,0.4256853383496459,0.5484662189072423,0.41236976580425916,0.9512066675906883,0.17953728289838233,0.10453947149381107,1.3409692832906956,0.005508938769007926,0.7649859608031603,0.5357658866773347,0.7554979760165115,0.6258586426516192,0.2852111672512517,0.1096615628144575,2.666248582503626,-1.253290664580094,0.6807441824042169,0.5297136889493296,0.6126136528180943,0.40712817922939387,0.2303803201234624,0.1041522459958889,2.929521629204061,-0.7112392084898941,0.5172042485982151,0.47924950999180926,0.5433712811738285,0.4000945612638503,0.26491316713740426,0.10029624075257115,2.8398957494811734,-0.3783322855228483,0.5540264199989398,0.5397206431215293
4,usuario19s3t1330,0,0,0,0.6922676651361787,0.19748418376974816,0.22738667331560874,0.09975179451208882,4.35441398157968,0.011624774051435255,0.4561992652057429,0.4906572733882332,0.6162376807051594,0.24413183527654397,0.24369779826490442,0.0995990675550916,3.7662356089443496,0.01855843558392367,0.47875061875552916,0.4903190486024539,0.6898176656020913,0.2675925437360994,0.21981254983060847,0.09978538992317311,3.788944829466424,-0.4469630322778094,0.4594767619438405,0.5010060028513372,0.7152843121740424,0.21225999451007274,0.2360996088266008,0.10011331950403779,4.375511897311346,-0.18009448321850768,0.4638571001682445,0.5277939995121825,0.7218697822173336,0.2105963761763222,0.22798810486273474,0.09924518251405305,4.306086990602507,-0.17555897965258718,0.46061635229163395,0.5239515032847921,0.6133196396369235,0.26372745190530317,0.24647374280251008,0.09892773873638874,3.650547124904703,0.24636111802491029,0.4840206438195752,0.4894951773553718,0.8741668458078455,0.5718573335741008,0.3472908121738115,0.101717324072292,3.3154431083757845,1.228650370500027,0.686141192060175,0.42614836903747005,0.8222032202860555,0.5601838537061268,0.3274736485498771,0.10487148097194017,3.0606533055558756,1.212238438929803,0.6816468792090473,0.44731941532068825,0.742914357982738,0.4925398677109382,0.2620510296032942,0.10431265952412012,3.0833199806384965,1.0501521671965102,0.5853816626849018,0.45810427385941976,0.8935636081628004,0.8414455002863912,0.3291735328903722,0.10527522938508584,2.9443523369209004,1.8245892911654862,0.8231314175795258,0.42625329415806
3,usuario8s3t1330,0,0,0,0.677799730580059,0.21183624578456112,0.23108276183026427,0.10123710648996015,4.188154607012323,0.008312279078921198,0.4591372331115493,0.49844327810868794,0.5746859641629335,0.3083820952087441,0.26914881777886474,0.10015325444562624,3.2185150263552638,0.030506847423368816,0.5266056922589828,0.49003152034178865,0.6439525373304139,0.16574814473607177,0.21018038913783563,0.09265336449719408,4.812679507984223,0.01931928801412602,0.4213725198894908,0.48034541002657305,0.5920219159475185,0.28320994752608264,0.2551323519365446,0.10050633391254332,3.413557510576461,0.03876894793531472,0.5027709350083465,0.4778968388997949,0.6519381054742517,0.2603700734984222,0.25302582132594603,0.09970937985883202,3.697106596951287,-0.21866955094859947,0.4924317638881769,0.5173170269211056,0.6222896146066241,0.29516470177674925,0.2527324064053119,0.10210461164188925,3.498939408703117,0.30315532498773196,0.5014953852608984,0.4629898585377728,0.5986676002695817,0.3694495781280368,0.31722825706237945,0.10153437174285515,3.049305163042188,0.40222812266135954,0.5817869139692986,0.4645132276930541,0.5785107629526588,0.2755593837847777,0.24776362701497467,0.10140942758311858,3.4459909299998124,0.015426338787944643,0.48848044420582465,0.5013196494235903,0.6010709304102863,0.26106972800947276,0.21129771882474196,0.09891723609093081,3.6052640218587295,0.05946731703869478,0.4532242884316497,0.45431895251192145,0.609658460924725,0.28573410010727535,0.25250437146281574,0.10023159120052326,3.500642111599631,-0.2548003937911228,0.4972341874506962,0.520628111771621
9,usuario21s3t1330,0,0,0,0.6768250485327991,0.20711018491364422,0.2248381233556897,0.10158743925855282,4.336992833505584,-0.16930091758608223,0.45691667535873404,0.5222076806765176,0.5584183132733224,0.3324486652508345,0.28127580444178574,0.1017441040882696,3.063635039792593,0.043195283673136055,0.546723621692196,0.4840989109146113,0.5526399282335621,0.29477256272611346,0.24083884385847965,0.10031629319327369,3.273458955957367,0.052580093921315435,0.49858935962630635,0.4745304076458905,0.8261635421653998,0.6437048881673774,0.3483792643341873,0.10640871479190081,2.9116184589951124,-1.267242607588275,0.742395945202872,0.5474680554802354,0.5232117983584782,0.3569622119868936,0.23484132413298192,0.10071270654234107,2.8810917623478662,0.3338349499772317,0.5120578215081933,0.5074395965883497,0.7671383219272552,0.5044639800814401,0.2555200520346341,0.10191603739935677,3.0509710816766007,1.0898914493427985,0.5735489597314256,0.45771905793738443,0.9034444642682478,1.1100840607212752,0.3545726452936861,0.11290291814739363,2.3698578500443888,-2.0960070785919642,1.0272627329137096,0.5343195077324313,0.811186148727767,0.48999551462379076,0.30675629233816876,0.1014695259303771,3.266383132279832,1.0694211104201978,0.631717999026103,0.4413634717745441,0.6899862651101764,0.4376121517623899,0.24882403729684713,0.10110950085071839,3.130298734298346,0.8756358051088641,0.5447261748115306,0.4724043098030023,0.506576811092677,0.45208287966744487,0.300691410120783,0.10279175811173712,2.4163011499285645,0.09308984604615873,0.6448725013079941,0.4744357232956376
10,usuario12s3t1330,0,0,0,0.709202996554174,0.21125982876046628,0.23017182514430107,0.09882506713488351,4.373376059713132,-0.17041805310528566,0.4608994559929686,0.5269553605802318,0.60233610133311,0.3407010038651701,0.28617685572488727,0.10177762892654559,3.1916782532811143,-0.29654956742352795,0.5519476127820392,0.5267988781705012,0.8154775613968842,0.40036599953424723,0.2793131190985001,0.10177770910884668,3.575421282196916,-0.7781153695563245,0.5608976842145866,0.5577416173276278,0.5624811440161996,0.29241951470120325,0.25163198385066415,0.10303654335691993,3.3326916050773474,0.010930605425800781,0.5020359396391157,0.49919979934594544,0.6019105484783287,0.3174033863785539,0.26925427879883823,0.10203921811388567,3.269573425253743,-0.2837837041465758,0.5243708481772843,0.5166612028215387,0.6135051313278014,0.3491814019267743,0.28485084193265225,0.1009748372327181,3.1509446328882764,-0.33150965833638374,0.5457109988873953,0.5393886952958722,0.7778053839962872,0.32718965613763396,0.2594361500973874,0.1018079215626513,3.783176611872832,-0.6014233916935382,0.5129122865161869,0.5457894143763365,0.5688364767244986,0.4094140479021596,0.3224764555948544,0.10183016439823639,2.7367509705123605,-0.3465957984318957,0.6104036593142208,0.5094899631910856,0.783221081981281,0.4691766178173264,0.30738673330591476,0.10154972174903408,3.2969417725795727,-0.9219094620102694,0.6027039134626088,0.5503986638331057,0.402203658878344,0.4833935154425106,0.03509617397707451,0.08769981727029341,2.0438034515412613,-0.5259971011774849,0.11498619424908092,0.3236206994180676
8,usuario17s3t1330,0,0,0,0.6858019047531441,0.2519920543355426,0.24375166203545237,0.09938980811889352,3.889905832864567,0.2528323939440088,0.4840445791734036,0.46297646315730406,0.5547098277025426,0.3309037333567073,0.2872172364508304,0.10211578254479768,3.02764661595097,0.039927370144282076,0.5463861206321521,0.48799967671522493,0.7916212815350048,0.39460036364233414,0.26563205819237223,0.10079221286395937,3.4847330332098516,-0.7649596965171529,0.5452864938552947,0.5505149699310091,0.7994852129233759,0.41533924826025675,0.2851535795232284,0.10209728449978428,3.4850957103227467,-0.7854475762601026,0.5569607016755949,0.5555434884638678,0.8863771294474527,0.8004550465251425,0.360221260260683,0.10705582282753098,2.8209709135419234,-1.5725860851424232,0.8329948785306657,0.5528599942190663,0.7090084285907782,0.553945400522285,0.23080311569690307,0.10402076335450769,2.7725603998185258,-1.0722105948464433,0.5621168328160657,0.5271210876383501,0.5482448248537491,0.37972923321986307,0.2507338293231768,0.1008059846610527,2.8061294291150576,-0.30460479669307494,0.5372687352008182,0.5039772144077088,0.6606791209974014,0.34185976047329936,0.25014171551545217,0.10043505516716085,3.3649224548111865,-0.5829475635844095,0.5013938092681077,0.494167005781203,0.5159203380003591,0.41065619955668753,0.20505066312616752,0.10015597577666122,2.6013185752941164,-0.3149110659201189,0.50881831879166,0.48825382756727087,0.5440358075299216,0.33894757516934215,0.2694830593352573,0.10112849506115885,3.08559743259535,0.0570173661122782,0.5351927566301687,0.4667754414727604
