,subj_id,a,v,t,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50
104,usuario4s2t1200,0,0,0,0.6123521996961693,0.16314977182795287,0.27745193291523457,0.08592791862473641,4.634724418834989,-0.26064781373265716,0.535286758107931,0.5426001366229777,0.5675730945442997,0.19726274825389986,0.19177452605963669,0.08832365891197058,4.01920121925294,-0.4090813315209196,0.4454954315994976,0.514615820340159,0.6336785769412265,0.1341999224865794,0.24527405886067413,0.08551455342590114,5.183398992689807,-0.20371085276068096,0.4863774723397098,0.5218090556963298,0.7734563761047056,0.1281027235702032,0.2263905732170484,0.085114206957634,5.847507286923881,-0.34200485882893994,0.46301569013428795,0.5143124161340954,0.8273019604294587,0.24200217037130714,0.26481659975448685,0.08734481260415512,4.652589706023363,-0.7404627648371583,0.5498632797062929,0.5867603703488993
129,usuario7s2t1200,0,0,0,0.5959769828702822,0.13872169116913557,0.2516296838586237,0.0853358520760009,4.8862893312005875,-0.13311019237407065,0.4965855579258522,0.5237847970713353,0.5603628720622115,0.2620289402788986,0.2742367035034142,0.08513737386231149,3.5159229967057337,-0.608607713349726,0.6158152482603788,0.5602317393608148,0.7515150506688796,0.14318673155180356,0.22757030897766528,0.08488252233146565,5.594178549650821,-0.40341473180624565,0.46424493169838743,0.5405765964048558,0.510506810438438,0.1320829189079199,0.13520044937403786,0.07138547876163212,4.631785718779564,-0.18137949779996276,0.32359401075261995,0.38793154770053123,0.5726413669150633,0.22153778134767416,0.146225538922877,0.08299291048012582,3.626701999155469,0.5119347992161885,0.40008161242130263,0.6192461687969457
100,usuario11s2t1200,0,0,0,0.5345092742685579,0.18369457922078083,0.26227259200789466,0.08729900743507052,4.044850474883325,-0.25880825167124294,0.5463398450395016,0.502726414947714,0.800372819533444,0.3690166256829698,0.31677227620470605,0.09488234345181659,3.6488408324210573,-1.18390726827835,0.7772373871106301,0.5674239152929228,0.773967820258702,0.22842965124899586,0.28927010543464365,0.08875946106734335,4.624565504333066,-0.687512615765391,0.5687930315484337,0.5680545214413362,0.7063412342714376,0.17169929417775778,0.23588342065424003,0.08881280058161158,4.747184559466585,-0.43821356609636475,0.4851039392992334,0.4775438635742129,0.593152873545897,0.21157702808867224,0.2919020915632484,0.08664321760520233,4.061589698191647,-0.48752426494575,0.590598201838102,0.546941943268881
127,usuario20s2t1200,0,0,0,0.5573092860576557,0.1815387401172737,0.28186809984161315,0.08465852805888453,4.111279561924424,-0.03708134567716348,0.577994329581206,0.3841029327837462,0.8146097610360076,0.6047918369009271,0.19532507599826535,0.10283651193947081,2.852595673818315,2.104118658755244,0.8024430077913937,0.4470810686025565,0.8385576042120384,0.626444352244178,0.18030274074330147,0.1025608929348278,2.960352564101012,2.10577833773392,0.7132979596992807,0.4346016573959762,0.745720594504291,0.5739185440843246,0.21682461929964766,0.11501546937717418,2.501002457224476,1.8408080556569675,0.9198235839868827,0.49550937663399774,0.8748092295452088,0.6203212962928863,0.18057940853667787,0.09970815478366198,3.1454692231759553,2.213542022599361,0.746614228648801,0.4227615640866102
99,usuario27s2t1200,0,0,0,0.8051385150074627,0.12852887169665403,0.2369211691790754,0.08741080919437424,6.126516483341057,-0.2933222686582516,0.4821534136885983,0.5811601309534791,1.0498917367139056,0.13414445261078142,0.23078555862157382,0.08679841085257958,6.847074251541765,-0.3834946147467645,0.46747475916774095,0.6030564445544578,1.0011540287688927,0.13029747564367253,0.23918128230446606,0.08382714376680293,6.8613593593432824,-0.37157229987747165,0.47453747254365936,0.5976393989002107,1.0009748463646961,0.11377362362907772,0.2281326756674374,0.08474292002474883,7.283076713159993,-0.31418942222405694,0.45119022857254926,0.5920791288557435,0.9929517975157501,0.13706544920341643,0.23483976252631608,0.08476287233054726,6.719361359010897,-0.39133695555429343,0.4648182145823722,0.5991459846327263
98,usuario35s2t1200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,usuario14s2t1200,0,0,0,0.7861777029346673,0.09288781945631376,0.2057204078079225,0.0834240682760129,6.981806714651508,-0.1689324169770781,0.4245731008422233,0.5110341973311947,0.8342440742801022,0.10827378506373657,0.21553653878873072,0.08551895183748627,6.748507046057767,-0.2578388051910341,0.4289815081247452,0.5167781043654777,0.8097584560823156,0.06776347159580001,0.1921750636063193,0.07249174310645332,8.044953676138423,-0.08636187796666166,0.3974372779315924,0.3994075264705719,0.791053182287219,0.10256623478358774,0.20185239854408019,0.0830060549086102,6.565723291073883,-0.23725296599534695,0.41344200743244536,0.4846578876248817,0.6562797025180167,0.1217710894768993,0.20651462280798563,0.08379262267561298,5.4937854894455285,-0.21276888390275706,0.4308767278565701,0.47436066579319486
105,usuario23s2t1200,0,0,0,0.5933148095454535,0.12248059616214765,0.23020155530446493,0.08303241524850587,5.229873450279173,0.029378121637019798,0.4693777247826368,0.5062100725784382,0.735819203262913,0.24225984949679955,0.27056726175737583,0.0899519200206045,4.263050903890917,-0.7438680314727558,0.5760157106759771,0.5526155311682422,0.7319530703236098,0.15346572615291765,0.21849692751736322,0.08610639268022063,5.128613395166365,-0.39029160472902724,0.4531285722105348,0.4827331739424479,0.7286204215689009,0.1309915568182045,0.23186146432407287,0.08272748471980702,5.472144769018508,-0.30105073274296706,0.465191631316473,0.4436157976486306,0.6017121565942285,0.37377324534993384,0.18629870459191503,0.1038752602375608,2.8345232431075686,-1.032121127246053,0.5778009497930191,0.4540031639825448
123,usuario9s2t1200,0,0,0,0.6544917073027062,0.14862733895589622,0.25187039619415147,0.08452019677214655,5.1604361373508745,0.2598566645563673,0.49810244225020256,0.4246971619243824,0.526090223349538,0.18127701251131673,0.29274019479103436,0.08757740986489983,3.9768446793350387,0.150854661166561,0.5736202557556749,0.513489884796955,0.5249869314890677,0.18428923776580367,0.2948492825897501,0.08805648785518894,3.9480125015557896,-0.009522449804629084,0.5825217060844032,0.5715986815967167,0.5160650786366872,0.21588444449292715,0.32977546876277647,0.08669465851010001,3.648873158079602,0.2317483720370494,0.6399603936607376,0.46201077172194044,0.4668345895340163,0.24025945995218198,0.33563122576533805,0.08677261627435331,3.1059617638989545,0.08089860635714262,0.7110928110672705,0.4991351221633376
111,usuario12s2t1200,0,0,0,0.4807915904004187,0.1874879429815894,0.257042463660807,0.08492462977050476,3.7601985844416292,0.02683572518064799,0.5417635856435109,0.5272085239501265,0.45678665214457276,0.30500689820282617,0.34211828783958487,0.0887492881094144,2.629303962697149,0.13780302744606301,0.8588538262802096,0.47933487754499554,0.4689754891269193,0.3251733777945588,0.27178383191885486,0.09082714401209535,2.6246135961429697,-0.5129030174822137,0.7806620239279166,0.5178709155402068,0.6961045171255688,0.3703381719043422,0.23425584628482315,0.10016685441656087,3.2197118283055146,-1.1050802194241824,0.6385431740208576,0.5150532254038788,0.5181197776140506,0.22956068251259867,0.19440885658383206,0.08807936017273177,3.4681008422085027,-0.4581061488642601,0.4878015863673228,0.4727944482425162
112,usuario3s2t1200,0,0,0,0.7341092850458901,0.11860570502545188,0.22794760717984552,0.08531307999952115,5.891475104639488,0.2486053057930716,0.4561182487795861,0.4706501472009554,0.618117312429043,0.12788531453282873,0.2351388417997069,0.08548434008382366,5.314271646503812,-0.1204886943270692,0.4768273286166512,0.5363408541721294,0.5703518058829037,0.1327225769761951,0.24287320683752145,0.08255473844518231,4.946933707531927,-0.10480382261373831,0.4838202921843408,0.49196737910164096,0.4609630440796565,0.22168369903002832,0.2942112910715894,0.08770832045881008,3.3641525367554306,0.08775932705116536,0.6250462117880928,0.4848292395140942,0.6446436935523996,0.18165933068934925,0.23912615701937348,0.08763016063805332,4.436887748543753,0.4766799875802514,0.4976231988938007,0.5472408240597412
113,usuario24s2t1200,0,0,0,0.5006070563653376,0.3885391446079829,0.19207499685272192,0.0961469856882959,2.5932215465931936,0.89842626849309,0.6397097861661776,0.47781827851544334,0.3409433129565387,0.5218260074980583,0.1601870073857364,0.08541976008413141,1.5707563816445178,0.5269471481139849,0.988115672803376,0.4986769421093925,0.4016177278262813,0.3256827676353499,0.22327592972897653,0.09194994385289465,2.4063282459139916,0.294155988780165,0.6866820917838953,0.5068794843368477,0.4463528577477593,0.6490990634501722,0.24637394724873218,0.09392000380080848,1.4922425489306999,1.1226740694414858,1.8802043005343132,0.47881799556663984,0.41791469473165865,0.5475068619135944,0.27756216485548424,0.08672555288621348,1.578086329305742,0.6699067925364163,1.7436202281333772,0.4591030125585141
122,usuario18s2t1200,0,0,0,0.5581753293195302,0.21130856847019194,0.2197037753858084,0.08857795744260567,3.8333352281120248,-0.43436341413224644,0.5013474247564882,0.5045713684526786,0.6722084501500779,0.09398681187644574,0.15916953109771492,0.06888565605600756,6.232189882144124,-0.10540869440874143,0.35066599040501306,0.3517966984984862,0.6905490548279093,0.10910252994530426,0.21994471126580661,0.08148061502563592,5.901580056399674,-0.10812873981290491,0.44368803048079336,0.43458382940990326,0.5099436884901432,0.15631912100589687,0.1857017212996936,0.07905429383061464,4.336348610176354,-0.29566544864436367,0.411619688727789,0.4939008716315211,0.7530862296901587,0.09448471519384392,0.17953347454334934,0.07635602564279942,6.6192779234605705,-0.19743192316890676,0.3761035353920393,0.43787039889941926
121,usuario30s2t1200,0,0,0,0.6145166592470804,0.37617198617850356,0.31376247269241075,0.09073274291036876,2.812668595380404,0.9756734194549601,0.9038246004504062,0.43168989515684436,0.42994571822074784,0.3989612529317539,0.2945467864941929,0.09034891871577119,2.050252703505716,-0.03426529305370244,1.1433066274569117,0.4774855249109089,0.26369167303045105,0.6950859131422807,0.10912338787304891,0.08268294791689222,1.149985781395587,0.3591136638076597,1.653656756928822,0.4827773050570523,0.2795033777951495,0.6345710513608903,0.12541165553607803,0.08717302868858014,1.3332504910927634,0.5089630233790047,1.422869836484484,0.4321655266509265,0.39806580663221997,0.22296351723155122,0.20152233194274766,0.07995335958489018,3.0520032916790742,-0.08546183778336101,0.49913185944331045,0.5205532432666723
118,usuario34s2t1200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,usuario1s2t1200,0,0,0,0.5218349200330252,0.19557236809019943,0.3053001223050014,0.0909788908750014,3.814998833182447,-0.17523638816406287,0.6066434734380743,0.5081197175945507,0.6177536229962174,0.33811392326940154,0.4076833704004191,0.09870498063794064,2.9567551336098674,-0.7616118068228104,0.9529937235495852,0.5335861100780191,0.9746441930944837,0.4759790285536773,0.4274902232166675,0.10232340369878379,3.4335686538003407,-1.5826227867911904,1.1495155177573315,0.5768230295026012,1.0153165810582563,0.5103286977567544,0.4005724157480413,0.0935172873333321,3.8675813853173477,-1.6571231192284268,1.0659408810693416,0.6117971705053283,1.1389873607522731,0.592748809780397,0.3854466438682456,0.09845685088176206,3.6697599676881008,-1.9699242801484043,1.2192146048698005,0.6049368939975501
115,usuario28s2t1200,0,0,0,0.6815394705350437,0.11236052461215473,0.22423975193266588,0.08347137498504045,5.837734763498772,-0.13523579236517314,0.4542636526814883,0.47629678547428683,0.9174494577896477,0.30895151603835885,0.297888853079529,0.08809704932673378,4.5407494319762405,-0.9998371752398917,0.6451152271420086,0.6102037826873857,0.7653719118474608,0.15206239427814197,0.23820778462782802,0.08824608950537757,5.4252731813622175,-0.39569945990228317,0.47916754319700733,0.5176359943866835,0.8248933235090884,0.23806080363985788,0.2773893641099193,0.08823978917171658,4.788734730098159,-0.7358771050786368,0.5676383590669044,0.5919037802950152,0.9402135404523837,0.21259381187984466,0.2774931891397575,0.08534113643464886,5.375105820130818,-0.6507315080723028,0.5429804002144545,0.6069257736945006
120,usuario22s2t1200,0,0,0,1.0969494035033378,0.5741074770687001,0.4143007502392358,0.10427907485008472,3.432387388865076,-1.8381921314274277,1.2054301375804315,0.58545854843772,0.8819796012057347,0.6586146746109582,0.23845899404399837,0.10755955277456739,2.5877100002569198,-2.0991339967294333,1.1495126663055524,0.532773864088913,0.8660041789139898,0.5436260256347658,0.23923757400417783,0.09955848341454632,3.132565660639538,-1.8346869387062452,0.8397185319641157,0.5746453710382792,0.7484205743765009,0.4433426216065656,0.2155097799332541,0.09986467416379255,3.1575894175721344,-1.4299093642602114,0.6555278123118242,0.5521661664723361,0.8220418181418522,0.3817651480696776,0.29475911007677236,0.09371998336940363,3.5878618802588327,-1.2091040404343134,0.7240857520832704,0.5698682228101427
109,usuario33s2t1200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,usuario10s2t1200,0,0,0,0.7934591236700126,0.1673408788403324,0.2558851037081114,0.08721747217160891,5.349493422361453,-0.4823474908874913,0.5083564858315316,0.5524590841247887,0.7073665579573832,0.14304574689756316,0.20724998277144366,0.08411825420153644,5.244724405162871,-0.3575437818420271,0.4391609146263464,0.4680016188025269,1.007234724033771,0.3613903271837567,0.44126663300039526,0.09002084281513084,4.676545377423992,-1.1152920025534074,0.8082827770620796,0.625267167020487,0.7061928385442181,0.3144110940020635,0.16919493989771164,0.09192159025822207,3.6427754873282705,-0.9565918384638754,0.4420949725526119,0.5476823603197606,0.604420558944663,0.31279331040971764,0.17660275150939855,0.09403936227012594,3.207600740617131,-0.8578422123521778,0.46676376412394166,0.48507576734726454
110,usuario21s2t1200,0,0,0,0.6418861169683017,0.144738054023192,0.24699637536545213,0.08584032027315898,5.082237720028871,-0.22186319468578924,0.48632711372816345,0.5377415279546119,0.5752842680188669,0.15873332442162727,0.2603905815175196,0.08676916569671932,4.542163447390105,-0.21693502538334294,0.5191600007041349,0.49054297333455926,0.5642227805908708,0.12114509218657246,0.1642936141665887,0.079892015301226,5.11839743026365,-0.04428875285829042,0.3608969771349089,0.4149022592271543,0.7144238921788297,0.11177601059798208,0.18912581445511936,0.07746972668202215,5.9175283883943335,-0.23362741545861287,0.39861726275098275,0.42260263943657633,0.7107945763416805,0.13958979940516736,0.1725725172098724,0.08449714661290166,5.312047448126518,-0.3299472645053991,0.3789364226617178,0.47633583517017314
114,usuario36s2t1200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,usuario17s2t1200,0,0,0,0.5026521877363196,0.2647114906236271,0.2736694016971257,0.08750943315226717,3.16127136282193,-0.41122801290845423,0.6511995160062848,0.5261133450924305,0.4147085400099862,0.5373097036747014,0.14303617333523716,0.09470412177755105,1.8174673317448973,-1.1924056233503382,0.7313316938618061,0.5177557897726434,0.48339195800113743,0.38098738795474013,0.21806849365325343,0.10419222345102239,2.4371096647770245,-0.7654717410711918,0.7370681030861717,0.4716362064301029,0.6920847835595747,0.5761693962632751,0.15922566330618165,0.10494129777777633,2.5191224264071255,-1.8285846297927575,0.6874170503004234,0.521527392481398,0.6929475987163188,0.9083409844132189,0.09691577761609618,0.10815456918107172,2.134090611935503,-3.0158939062398673,0.6717081153608986,0.528422787748555
95,usuario29s2t1200,0,0,0,0.3933552684772364,0.17620422051640602,0.16565516205778363,0.07780466537012391,3.6050537088317243,-0.018702690291670217,0.39184650363913753,0.476799739852655,0.6436130820149145,0.32729401874619346,0.22176926679218703,0.10019238102821167,3.197362046363184,-0.9409046621592061,0.5769613880341149,0.48746084443967147,0.6877260234844149,0.35195148732209575,0.2029752483747431,0.09550919453301752,3.3521708674673945,-1.0743800013116587,0.5522677948323504,0.5395937430595349,0.6214045236525356,0.3424769418616347,0.20850574158057003,0.10042768351406181,3.1287805355683456,-0.9783611344130861,0.5710271154696935,0.4882438412641585,0.6838134768237213,0.642120242961871,0.14015374075282613,0.1073926363433853,2.3648435423830336,-1.9723909224172038,0.6754192069653749,0.5098106549161872
94,usuario25s2t1200,0,0,0,0.624162434857458,0.13877265887587764,0.24318673624351136,0.08586813345241119,5.219107867517667,-0.20184994488739105,0.477391342880973,0.5342320245220937,0.5822871467418063,0.14668303960283302,0.25282294821665224,0.08710941843903955,4.8022497509300095,-0.20102690123349087,0.5073334349977415,0.5001634457467766,0.5856242191253873,0.1811109012214921,0.2783401245582717,0.08587929683716253,4.3055192531931805,-0.3108235553201918,0.551118915925547,0.5592466365352826,0.6771026711369789,0.13994619094241273,0.2324597251349441,0.08699285130840033,4.989228093163596,-0.2640553470959492,0.4760639061851461,0.46561197424487527,0.5543465024847826,0.2070806751094061,0.2143743222280813,0.0874567394157858,3.972363084902643,-0.4265755762507221,0.4840310619766515,0.5160905100752328
119,usuario26s2t1200,0,0,0,0.8633886272070006,0.1579387383148058,0.2410170941331962,0.08854355613906943,5.744226461359268,-0.4572433210540449,0.4845527902966555,0.5706817725066018,0.9033099185007976,0.33735129026414395,0.34429061105170866,0.087823746834316,4.467945305769316,1.13805148542192,0.7292554605289273,0.3795129340103235,0.647414796652967,0.18703634549079767,0.2103487273092618,0.08709392261743934,4.398871502830968,0.5031528788918308,0.4584950414306,0.5208307023265412,0.8040413674290899,0.3106176577976413,0.3344492254112908,0.0921247058457168,4.044684761877674,1.0219827932403036,0.7087012019891036,0.42610984062304597,0.7355903038213211,0.17883230548997436,0.23383971250548316,0.08805733952232386,4.779530731502589,0.5124196500374042,0.48633107435238865,0.47776266943127893
