,subj_id,a,v,t,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50
38,usuario21s1t1030,0,0,0,0.7428434715462914,0.09381355726635274,0.22614194724285613,0.08532566530130449,6.681450985796958,0.02723171491472599,0.4548323410530487,0.49584256262439086,0.6784774082499776,0.1186290492606268,0.23769722633224233,0.08814592452377404,5.7413577825927815,-0.03975711279290639,0.4754619318923009,0.5214042371002693,0.6337876749174239,0.13076165808229342,0.24782526074508776,0.08708992690356979,5.168460767439052,-0.0319948680532386,0.4857955657200775,0.5002945771513799,0.6330039180092548,0.1714765626353152,0.25653949713335233,0.08696776850815939,4.5888543362338465,-0.39478258380280856,0.5242812157228303,0.542835116883626,0.5194033273942658,0.21481207934730284,0.3079663048500884,0.09099483936917527,3.6921442821932398,-0.15868568712644313,0.593487046932985,0.5277681515821717
39,usuario12s1t1030,0,0,0,0.5786254305364054,0.14315672569948618,0.2397515144977338,0.08731286211094356,4.759498499703523,0.060056994889630934,0.49719629139677984,0.47797061817631287,0.5019594707684004,0.20025927584867412,0.3163268175932151,0.08900557063883321,3.7367207488224508,0.07393704694613353,0.6123438378078021,0.4910160316676622,0.5360433417956649,0.17096839413619241,0.28776027144416244,0.08655528089208143,4.106945368373846,-0.042847218872895936,0.5683411983226727,0.5033985033033984,0.5656927595578293,0.266120212652313,0.3540192360198391,0.08583001535895164,3.4811228688018656,-0.5138886479886537,0.7449551643279726,0.5968167360399532,0.6263449916652728,0.33156258585328974,0.3158678172745464,0.08572477077363723,3.448188379835151,-0.7863395857357927,0.7186299348321359,0.6166677025503945
40,usuario3s1t1030,0,0,0,0.32331310910100486,0.36344378056507287,0.1270616276623399,0.08097982838801437,2.108093134997304,0.22542456206409545,0.4635757282180267,0.4523665884636367,0.3060068730068975,0.4032144834295387,0.12485783380941659,0.08849396355224547,1.9271860297427679,-0.1265855466859331,0.5307223545472242,0.5197603797436443,0.3405150445477737,0.43973779775151256,0.1632160162689224,0.09286021609372065,1.8545375071601902,0.40230801413555073,0.7744938449387628,0.513068513124353,0.3614114136550378,0.37214075327378376,0.19905047028806472,0.08594027533946125,2.075642900308699,0.028427716558939407,0.7845786388954697,0.4493094560553871,0.3967911702881463,0.4973524383662628,0.17369778656974344,0.09327236770618962,1.894360056145083,0.7594061990112135,0.8082641154126325,0.47295108164977234
34,usuario31s1t1030,0,0,0,0.6712635717686125,0.11330318842708785,0.23188110807501486,0.08734398114956633,5.723154222163465,0.03242489190170345,0.47026231265847457,0.4990222483613917,0.6221090220146285,0.14730508335968673,0.25244554306445005,0.08865982078787882,4.867700375221469,0.13553471002803658,0.5045255501750951,0.486676454757313,0.6894859023056834,0.14904101384192064,0.2540505794926068,0.08558636604602154,5.147384255330324,0.26226354271388946,0.5066816492212765,0.42796958215647274,0.6303631390362491,0.15441719118179378,0.2581723096242862,0.0864634440943881,4.8529968033974775,-0.23965392685119155,0.5066162738918488,0.5373771113323356,0.604566910225264,0.1776751373701339,0.262466152515008,0.09032861128219793,4.3507461742925395,0.248233936091403,0.5227951149548056,0.4703712976009378
25,usuario13s1t1030,0,0,0,0.6195631838620027,0.20574687736004063,0.284296144032199,0.08895230069406303,4.28800038416529,0.4774299393523833,0.568752060352779,0.447726494637236,0.7506828185535382,0.12525695393337094,0.23686607356435488,0.08559957808749682,5.8974553083239405,0.27087922233468287,0.4700097923642332,0.45062866393112233,0.7184876070021319,0.15194598584970892,0.21265755044373652,0.08744377317875153,5.2504787375721325,0.39955796590207154,0.44940314003546633,0.49327660569345405,0.6802468320603777,0.17458250074081438,0.19084558974955407,0.08666070484129794,4.520325909860255,0.4565533244173273,0.42765977042625564,0.5321649365381276,0.5027066113750234,0.23049975341687212,0.19933404055635318,0.08637658322977573,3.423005034846885,0.15360567817968188,0.496527298819805,0.3792743742437158
48,usuario22s1t1030,0,0,0,0.5690801079302814,0.24145599610016752,0.35651035158379757,0.08759036283681737,3.5053419640251553,-0.4017346126127888,0.7026787116991098,0.5384886500736438,0.7213090614981752,0.25462356510716927,0.27641712766185655,0.09192725242338595,4.105052628690528,-0.7567489550301307,0.5725247400601091,0.5435697557097546,0.5082902277171797,0.28272885890568905,0.3323203786164333,0.08807660450568239,3.1815991166879387,-0.4952845177726124,0.7474299883617374,0.571320454170175,0.6947079592787548,0.4282186863847639,0.17948057608664333,0.1013477649508622,2.982890064832586,-1.2850516746422698,0.5333434134018641,0.5247096034146166,0.8024240594762589,0.34024203045547174,0.30699772362523065,0.09452645908514719,3.9241206551228767,-0.9965796618359377,0.6672302159460689,0.5753615710994797
41,usuario24s1t1030,0,0,0,0.48405860828904607,0.21811873181183017,0.3496334438569658,0.08872956313263096,3.373446491535027,0.05772801161765912,0.6891085875334096,0.5108093936910505,0.5010763712845463,0.16946243543585898,0.24273754772622114,0.08326346786299173,4.0499315581617585,-0.04103908249102916,0.5070120106591909,0.49889490014103965,0.5330787461226899,0.28333667973166576,0.3921792864181533,0.09085769992909412,3.0011730030275143,-0.4566432754069556,0.8336328761854966,0.5310338808494754,0.47402168503590525,0.2764218088107987,0.381951116675913,0.08628477143911019,2.858995307294298,0.14960019951588946,0.8389612820479667,0.4624801093591,0.5456611507103735,0.34680845521010994,0.25689113618691006,0.09161486081692824,2.8618486060469803,-0.7364255462440106,0.6757876451074791,0.5413657673888579
55,usuario20s1t1030,0,0,0,0.6155214344746888,0.13908250516001663,0.2423026241920955,0.08750772121420618,4.922005849343383,0.04493583798536505,0.491643445963043,0.49627890654840634,0.5700223749745704,0.1796364901220618,0.29812034926766434,0.08801430261924875,4.1334974140068095,0.06068470740801093,0.5755250453177081,0.4934292607529961,0.5347787620837486,0.19275268234769052,0.3062083015741915,0.08769059938729862,3.9421490683752616,-0.18632403066355085,0.5946138362403659,0.530666030727632,0.49363484570532523,0.20537802082482262,0.31162077423952084,0.0862941459547194,3.6428808266846766,-0.05436561706853207,0.6230002785409284,0.5019114802431339,0.5474483569805351,0.2334372695893997,0.29786620341832104,0.08671438781300934,3.680063082911608,-0.36544347821604856,0.6057366344559892,0.576069396527223
26,usuario35s1t1030,0,0,0,0.5764055124165376,0.16404700885485557,0.276913545028414,0.08814417204825005,4.438436548012874,0.05532941859243517,0.5411656606554907,0.4901162784458186,0.5515054944908114,0.16969223298082514,0.27388984060290056,0.08697110065617558,4.289490610612536,0.03515331039781637,0.5455725129842632,0.5215277341861811,0.5044927042029165,0.22279754902407292,0.39229661448328446,0.08779921249677874,3.3665109426286715,0.07192618745698555,0.7210819505325596,0.5020018797843073,0.5443266629783969,0.28822777235472774,0.3934968992195327,0.08642967867067335,3.141382806874,-0.5229785094148406,0.8451896247090531,0.5736127198884766,0.520983265928166,0.2844615816856089,0.3580127940178891,0.09138310374578928,3.0803039388507396,-0.40707278904336186,0.7509462900962907,0.5355418568367113
44,usuario1s1t1030,0,0,0,0.6035809279297779,0.11730600746020267,0.21580686273332575,0.08077155359761684,5.4937004369335884,-0.12290989623000687,0.4466567555034775,0.5523733017793873,0.5095543573313278,0.18779530930407554,0.2741933265098722,0.08527486175414571,3.9203054916618894,-0.1962877559978695,0.5635290552925072,0.5448772703422926,0.4898951180609894,0.14132771051972215,0.19093747250255516,0.07871644218099393,4.460751111232727,-0.08985895896141956,0.4182102855625262,0.4689028205875173,0.37626148692332645,0.2906667717928647,0.20348893741195775,0.08493861169829314,2.5702099275676096,-0.1345333266364121,0.6019549437381368,0.5363635930577709,0.5300085443519486,0.4092561704404815,0.24613653262360885,0.09188394421689516,2.5094259748421552,-0.8790101614599818,0.7269125479202326,0.5503962973659313
33,usuario23s1t1030,0,0,0,0.6469954153188183,0.22627411364155023,0.34100393596653666,0.08957964639027505,4.066707304426703,0.5501176152800134,0.649417516322962,0.4360104972283068,0.6749760243598881,0.26811069328547654,0.3731276081294378,0.0913780283574808,3.9217187197919383,-0.6563749648268543,0.7205473514727765,0.590963843573413,1.1210639973155825,0.5551710928256921,0.47967121986103495,0.0926501646415823,4.056143905176749,-1.7204035667406652,1.2003115097370896,0.62110793360461,0.8004558033540565,0.2444065152265412,0.2787870537067556,0.08756391251199429,4.448146658038441,-0.7727132165936715,0.5745867842949139,0.5726085471137541,0.9099905946780829,0.47706874444622993,0.2903678547164281,0.09685245411100873,3.5749769697860834,-1.5005854370629903,0.7946482096841418,0.5871491564819672
36,usuario17s1t1030,0,0,0,0.6202842586483827,0.14684371590663453,0.2574108073377016,0.08919983492142351,4.7745521129681885,0.012346766342664146,0.5092625026185419,0.5392918941648058,0.579154241232593,0.2168010915240229,0.3189072896570772,0.08846517413285027,4.0174910406443285,-0.3608937786306035,0.6209855389034528,0.5583552422578575,0.5472205824202488,0.2140126063227214,0.3030135600155161,0.08744074788890971,3.7879965464077014,-0.3414826133181019,0.6055961343131248,0.538505170346438,0.4775572774167486,0.22733619184120804,0.34313886946086036,0.08923992423638417,3.3745013192594877,0.08670596494834518,0.683206957219213,0.4864944363266553,0.6996084689946782,0.2574201922488852,0.24648387729530405,0.09142230271471848,4.032027980426643,-0.743792589286058,0.542787238946854,0.5513398393034162
24,usuario2s1t1030,0,0,0,0.5846967982488154,0.14035328605380012,0.24173975865820013,0.08559905494491513,4.854944777990454,0.06134155134782629,0.4913997324747864,0.4754434414035194,0.5808564177337608,0.18618774849429123,0.2785160543417307,0.08966941368719245,4.182212408611516,-0.26595591469967483,0.5550927969634181,0.511372211379289,0.7104565752572122,0.30034116096290736,0.444980974693268,0.0870483750289407,3.780994692084753,-0.7516061717733432,0.8257598237832404,0.5999794853585392,0.5437339726886762,0.25617157492850334,0.09350706537900971,0.08511844195091967,3.342178832141431,-0.5833600912216578,0.2782621167186781,0.39707916481198957,0.4746143294464872,0.28892269357435724,0.041813244205324056,0.08604967106784824,2.900764126608387,-0.5969523742033715,0.12019528651397617,0.41808662929786833
23,usuario29s1t1030,0,0,0,0.5970855558376011,0.1566173211854653,0.2418829260262273,0.08728396163040765,4.576236176947774,-0.1883565613627601,0.4974836842330874,0.46332628649705204,0.6185371637795192,0.2841793266928068,0.3452215522304699,0.08706147265663357,3.512159299602108,-0.7209687907839212,0.7326529838098194,0.5839763307749448,0.696469841407849,0.1538582743393334,0.20058564474698237,0.08525240842345701,4.951186319889528,-0.3639706050218056,0.4305883376722379,0.4516104210099804,0.6437367103508818,0.15943380777168967,0.19270132518095529,0.07952420512910023,4.554870694350525,-0.3368694273863529,0.4353556598418722,0.37938934615841,0.6793870503480237,0.19985309088818556,0.22247468947074214,0.08934299350099523,4.433690707848516,-0.4890934182326243,0.47619836504252483,0.4873959091455034
22,usuario25s1t1030,0,0,0,0.6443520409521891,0.12379246050233507,0.23285978347145342,0.08700337838369393,5.398759352810489,-0.03497356509206454,0.47193255247669585,0.504967240326773,0.5837414348528253,0.15855227323482957,0.25925206874048096,0.0859467399355513,4.599321180099772,0.16560218975467658,0.5111919090940322,0.46260188959399734,0.5951365159193958,0.15197214663119873,0.2713746276197829,0.08618686532913176,4.621096000100221,-0.1572624976516379,0.5264407149884219,0.5357782573743485,0.5423743715810367,0.17965557402121493,0.2943022538525056,0.08803404729418558,4.101074968406948,0.08778316434135952,0.5730093269642225,0.4679614011160966,0.5422264020739782,0.1830820732063419,0.27333483762291183,0.08918276827116411,4.098333135589452,0.000689485548680648,0.539533757540936,0.5067684159885818
46,usuario34s1t1030,0,0,0,0.6434686528588114,0.12447710187292363,0.23858955112836916,0.08390525404290844,5.405079715767303,-0.1380402183615962,0.4751486350938986,0.5602113979997463,0.7489492112241255,0.1264453672321215,0.22530034239177507,0.08424165501207974,5.847799771616004,-0.2950602822865232,0.44311583321281717,0.47549791962385995,0.7990112441707917,0.1023204601910071,0.1879755555125364,0.08290224819545179,6.5751938539943895,-0.23832842194199486,0.3980080574587928,0.48560394237821164,0.5619983535044613,0.15534678047550587,0.02344911512736412,0.060879103336018134,4.154392590485647,-0.22405422890242951,0.06326710905226086,0.28260492796037767,0.8044773164479605,0.26394393996181365,0.2625152414512874,0.0896440664588158,4.3758894915768956,-0.7523841003990289,0.5497741546327507,0.5717253229045175
45,usuario10s1t1030,0,0,0,0.5998992327849126,0.15601157158143572,0.2618371226706619,0.0856951571172854,4.535970253486576,-0.1920678813188051,0.5220695319492441,0.46657995633273214,0.5026668850436506,0.20179011427828436,0.24013745901007866,0.08390992962192793,3.712581529212926,-0.13303500876267232,0.5345230212033408,0.5804853687997729,0.4697558437187931,0.22521384158217403,0.32748356039925036,0.08673184123602061,3.29201895733036,-0.11418990654252487,0.686143061833831,0.5471531900365276,0.4389538472267235,0.31431828843307286,0.19483575504950656,0.09106831569996077,2.6689297261313616,-0.4744995088657962,0.5868168634194368,0.5099743227534907,0.48342089811107175,0.27825971668328375,0.18039725528353756,0.09361713477588615,3.046065251845912,-0.4360365869180735,0.4961445360862192,0.43259017741293215
43,usuario28s1t1030,0,0,0,0.5451583526561398,0.1836324261988794,0.2965246182614243,0.0889672875501688,4.054209151635662,0.07994656645672692,0.5783579072008104,0.47546769460579386,0.5240148330213509,0.25437837783150963,0.428306750017166,0.09036127907140476,3.2378307799096393,-0.23904144215119744,0.7974959038427504,0.5265306346119875,0.4903614589503822,0.23757660791577043,0.31524744982998676,0.0888147398460123,3.342625338079021,-0.23763011656524763,0.6721268684460882,0.5286559044735577,0.7129860775797138,0.21494763954880733,0.21030484183680892,0.08806890185582898,4.356372141239394,-0.6036792129859886,0.4631444629391428,0.5288728635261369,0.9180937187155603,0.3451410992099606,0.3765810238503971,0.09207836962217893,4.326337191662443,-1.0273312267622758,0.7248518801773589,0.6033234388806412
32,usuario4s1t1030,0,0,0,0.5975366354106788,0.13704286699201865,0.2514017940021655,0.08592615243100997,4.922308648579619,0.057955422663968505,0.5010542091532715,0.4777507371266579,0.747387870179565,0.10044399820651835,0.22938616252969316,0.08700080469502786,6.468576133726459,-0.08744373408706942,0.4550747910192461,0.5239330132641861,0.5901483695291739,0.12816657964563866,0.24153068008909875,0.08610710561243357,5.091881116727847,-0.03269549850397689,0.48542253109595457,0.5003332357480983,0.7863163441968529,0.1424793867409975,0.23556773459503094,0.0867129601140607,5.542726672770364,-0.36489938021060814,0.47963285609626893,0.49317570413553713,0.7977044770019351,0.2763112444515167,0.26331079966487475,0.08947191329116427,4.229419524758237,-0.8087724888708376,0.5684701146814075,0.5713547702391533
51,usuario9s1t1030,0,0,0,0.6478875919001524,0.1800669646525179,0.27265305234467935,0.08857201386435079,4.5905385544772335,-0.30820782890854975,0.544291185782037,0.5687803687455556,0.6557959016266889,0.18339532054142021,0.2681728241728392,0.08719288868168128,4.657025087479773,-0.438730217177511,0.5387624242576705,0.5731905059256955,0.5868224874465414,0.16736262297105448,0.2691748126741593,0.0859222019255939,4.449346850479277,-0.2623277759605215,0.5348173756719675,0.5288712941160901,0.5428442249518459,0.22194425988568953,0.3274793491206085,0.08918940819450182,3.652105759518048,-0.35130761972207347,0.6406985204817276,0.5333398523015014,0.8691381037236575,0.38341661912013375,0.3345363221248253,0.0949401381316339,3.8468677313386253,-1.1711326750490036,0.7364657243599385,0.5865748306105412
50,usuario18s1t1030,0,0,0,0.43776950389469843,0.2545116064301902,0.27867160462149415,0.08922649121495081,3.0314927909838714,0.13274424942340066,0.6645829856379069,0.46540933213136176,0.40314671150250864,0.37980052680080106,0.23651678282982558,0.09320346038489342,2.176932931807597,0.07976647171070184,0.8669453218684017,0.524979302833376,0.4243354707330032,0.23469849284034372,0.24111655262247975,0.08478613357692427,3.119971738663171,0.04149009005006846,0.5884483443902394,0.5275124621010069,0.4201137203245306,0.2564472046964913,0.21603536765922235,0.08731554358033293,2.9859121195703255,0.16300058714651983,0.5691264487351408,0.4437467170251627,0.5064708421961137,0.5413178964735345,0.3008302397625251,0.08843111384853568,1.9328236583254874,0.9177631210990201,1.2415027796605747,0.4311414188510482
49,usuario30s1t1030,0,0,0,0.7873988579399918,0.09453146022360649,0.22078719180826295,0.08420034391366052,6.7455626886483735,0.08523888821809299,0.4436341305994234,0.47590346664018135,0.5351727781979115,0.19262826105071348,0.3143352581247572,0.08702581658158236,3.9213210413872517,-0.1821872347710387,0.595456482701809,0.5251403195021667,1.0074621971742006,0.39336748910096997,0.4153024322844205,0.09046448584699074,4.55288255349037,-1.239996715871997,0.8429254677087926,0.6305769291587782,0.9026359973193673,0.4957860978835328,0.33415914129929714,0.10905798292447888,3.051265799200906,-1.5339653854378161,0.9956851134916838,0.5392374428819852,0.6612530629047872,0.3764190777392862,0.2157559920220748,0.1007832191574357,3.0667646421644075,-1.0328146382850834,0.5923695673022455,0.5037450238295383
53,usuario14s1t1030,0,0,0,0.6916064917875965,0.10362030846727284,0.2296654627509531,0.08591722463982523,6.167283591126441,0.022699202817632682,0.457360290226084,0.5120260209089732,0.6857343458524658,0.09403400380131144,0.21988128450442243,0.08242871576880659,6.483286542412502,0.025600463847449215,0.4410725417899501,0.5020994851046673,0.7543700495216635,0.08711188172404241,0.21631657754199224,0.08309277213876237,6.9748198089658064,0.0069102607978973355,0.43490768701707017,0.5402663590914062,0.5072367595841338,0.18120945115779485,0.28614548048414407,0.08671769186887673,3.946208924832493,0.05035309995001931,0.5690017356771984,0.5082911335114125,0.5676737667083668,0.16029946349121504,0.2454876344303881,0.0876746157144099,4.402047965768622,0.018201607136135063,0.5020908620220527,0.48424462569896615
54,usuario32s1t1030,0,0,0,0.6100781970842262,0.16041627136124104,0.2627241219136695,0.08817789165581807,4.723159608177027,0.2558430072725653,0.5196610048090647,0.4644379914634421,0.5186434958936318,0.1995121743295282,0.302748405092918,0.086131474354574,3.8589442170619246,-0.2036657121707736,0.6042364974769828,0.5392922698385498,0.4851856105259481,0.22679580748149256,0.328060809460558,0.08979738286409754,3.395679897164689,-0.18488846784093993,0.6623741101818391,0.49835299485305673,0.7133589590858191,0.27586383758341587,0.3086797031791893,0.09450795089273535,3.8757586452387827,-0.8322861055813775,0.6452098684852808,0.534861295838157,0.6792142654361554,0.19199374377393183,0.21518152195700965,0.08902779029606457,4.41903375270876,-0.4620593056797757,0.4737687857078284,0.4862034256559437
47,usuario26s1t1030,0,0,0,0.5117625708413894,0.2052485420922555,0.33999813756971486,0.08924307840763437,3.689119830787649,0.06709592404663231,0.6327138767297591,0.498491702645203,0.5645836446194139,0.23750203535235015,0.4164995221016749,0.0879217217831236,3.6137796319258815,0.30027987809218964,0.7395221821247248,0.4294889059865791,0.5190576692993359,0.21382619295378263,0.3282958539127063,0.08715518726895498,3.6479168646423537,-0.20668891000896727,0.6472308962098633,0.5238228055640292,0.4922942705214057,0.2804794296968292,0.3193742543345672,0.08774957052199914,2.9523730156621704,0.49537114484215333,0.7466637989154251,0.4629918327535156,0.5901796988662807,0.2814809032287364,0.3202240632865722,0.09059808294715405,3.462293945171417,-0.606570050971749,0.6682730389142684,0.5604909563114664
52,usuario5s1t1030,0,0,0,0.6100773898868346,0.21757281252381483,0.30842348084807014,0.09030053002572805,3.9981709996428396,-0.4978341175365576,0.6120903955291649,0.5426525396821162,1.00486230712488,0.4110776911933239,0.48075779918714956,0.09639684492985173,4.0718792575220295,-1.2805992813805043,0.9637133276119982,0.5972409526383895,0.7330620900976788,0.17188241281681294,0.2568609967039652,0.0895485029228233,4.813477673208263,-0.45529475270249786,0.516665191536305,0.48814232506154875,0.6111757038073627,0.3391492865626069,0.33637266444666586,0.09016950970439762,3.005375604859992,0.8837056826913712,0.826697003304041,0.4274125535540363,0.8146433019371431,0.3212808235039495,0.2716842663944282,0.09052837350565071,3.995362107677679,-0.9676287869826353,0.6170344998801426,0.5773005439264206
