round user time_start time_end time_php time_js
3 usuario2 1543151218.88 1543151224.36 5479.49981689 5440
3 usuario20 1543151218.5 1543151251.95 33451.2999058 33354
3 usuario21 1543151218.1 1543151221.51 3417.99998283 3377
3 usuario11 1543151218.51 1543151221.98 3475.20017624 3432
3 usuario6 1543151218.32 1543151226.18 7860.39996147 7821
3 usuario19 1543151218.01 1543151226.82 8807.19995499 8712
3 usuario18 1543151219.01 1543151222.28 3272.70007133 3233
3 usuario14 1543151218.22 1543151227.38 9163.59996796 9062
3 usuario16 1543151218.27 1543151222.11 3839.29991722 3793
3 usuario1 1543151218.6 1543151224.73 6125.59986115 6027
3 usuario12 1543151218.81 1543151229.14 10333.4000111 10245
3 usuario7 1543151218.87 1543151231.64 12773.3001709 12679
3 usuario13 1543151218.72 1543151233.62 14894.7000504 14798
3 usuario3 1543151218.28 1543151224.46 6185.49990654 6144
3 usuario8 1543151218.4 1543151222.57 4177.90007591 4142
3 usuario17 1543151218.17 1543151223.4 5233.90007019 5137
3 usuario4 1543151218.63 1543151230.2 11565.4997826 11475
3 usuario10 1543151218.64 1543151222.59 3952.2998333 3904
3 usuario22 1543151218.91 1543151222.58 3667.60015488 3627
3 usuario5 1543151218.85 1543151229.84 10985.8999252 10894
3 usuario15 1543151218.37 1543151230.05 11679.899931 11605
4 usuario9 1543151252.87 1543151257.47 4606.60004616 4565
4 usuario2 1543151252.58 1543151260.03 7442.69990921 7343
4 usuario20 1543151253.05 1543151259.8 6747.80011177 6720
4 usuario21 1543151252.89 1543151258.08 5191.20001793 5148
4 usuario11 1543151252.23 1543151254.33 2098.59991074 2055
4 usuario6 1543151252.18 1543151264.2 12024.0998268 11935
4 usuario19 1543151252.87 1543151260.59 7720.79992294 7626
4 usuario18 1543151252.53 1543151257.16 4628.79991531 4584
4 usuario14 1543151252.53 1543151262.9 10374.4997978 10277
4 usuario16 1543151252.31 1543151255.51 3194.20003891 3152
4 usuario1 1543151253.08 1543151256.6 3515.69986343 3475
4 usuario12 1543151252.21 1543151258.25 6046.49996758 6003
4 usuario7 1543151252.56 1543151259.98 7416.19992256 7367
4 usuario13 1543151252.43 1543151259.7 7267.49992371 7169
4 usuario3 1543151252.55 1543151256.8 4256.00004196 4218
4 usuario8 1543151252.75 1543151261.22 8476.40013695 8383
4 usuario17 1543151252.68 1543151259.21 6521.99983597 6443
4 usuario4 1543151252.07 1543151260.85 8785.79998016 8753
4 usuario10 1543151252.77 1543151255.96 3189.39995766 3149
4 usuario22 1543151252.91 1543151263.42 10508.3999634 10430
4 usuario5 1543151252.75 1543151258.67 5928.40003967 5890
4 usuario15 1543151252.97 1543151257.35 4384.5000267 4347
5 usuario9 1543151265.85 1543151268.99 3132.29990005 3086
5 usuario2 1543151265.32 1543151279.21 13887.8998756 13799
5 usuario20 1543151265.07 1543151266.9 1837.29982376 1800
5 usuario21 1543151265.48 1543151269.06 3572.20005989 3532
5 usuario11 1543151265.85 1543151267.06 1215.89994431 1173
5 usuario6 1543151265.32 1543151274.75 9437.10017204 9347
5 usuario19 1543151265.81 1543151269.61 3798.89988899 3762
5 usuario18 1543151265.53 1543151271.73 6200.40011406 6117
5 usuario14 1543151266.07 1543151271.05 4981.89997673 4938
5 usuario16 1543151265.98 1543151269.02 3046.0999012 3005
5 usuario1 1543151266.0 1543151276.64 10636.4998817 10544
5 usuario12 1543151265.65 1543151271.75 6107.39994049 6012
5 usuario7 1543151265.26 1543151272.41 7152.69994736 7034
5 usuario13 1543151266.04 1543151274.85 8805.89985847 8707
5 usuario3 1543151265.15 1543151270.84 5684.10015106 5595
5 usuario8 1543151265.44 1543151270.68 5241.49990082 5203
5 usuario17 1543151265.5 1543151269.02 3514.10007477 3486
5 usuario4 1543151265.09 1543151275.98 10887.3999119 10781
5 usuario10 1543151265.37 1543151272.02 6649.19996262 6555
5 usuario22 1543151265.58 1543151269.79 4209.3000412 4185
5 usuario5 1543151266.01 1543151276.33 10320.0001717 10214
5 usuario15 1543151265.71 1543151271.04 5327.10003853 5289
6 usuario9 1543151280.5 1543151283.58 3074.39994812 3034
6 usuario2 1543151280.31 1543151296.33 16017.0001984 15931
6 usuario20 1543151280.51 1543151281.85 1331.59995079 1277
6 usuario21 1543151280.65 1543151283.49 2839.79988098 2799
6 usuario11 1543151280.65 1543151283.38 2737.09988594 2689
6 usuario6 1543151281.03 1543151291.4 10366.5001392 10271
6 usuario19 1543151281.09 1543151282.86 1765.30003548 1724
6 usuario18 1543151280.12 1543151284.0 3878.90005112 3834
6 usuario14 1543151280.5 1543151288.6 8101.59993172 7997
6 usuario16 1543151280.52 1543151284.07 3555.29999733 3511
6 usuario1 1543151280.84 1543151292.65 11811.7001057 11724
6 usuario12 1543151280.15 1543151284.31 4162.29987144 4114
6 usuario7 1543151280.78 1543151283.66 2882.999897 2854
6 usuario13 1543151280.12 1543151287.61 7498.30007553 7406
6 usuario3 1543151280.21 1543151287.51 7298.09999466 7189
6 usuario8 1543151280.12 1543151290.78 10653.9998055 10576
6 usuario17 1543151280.55 1543151284.31 3753.00002098 3707
6 usuario4 1543151280.2 1543151286.55 6348.19984436 6259
6 usuario10 1543151280.41 1543151282.67 2261.39998436 2221
6 usuario22 1543151280.27 1543151282.45 2179.19993401 2132
6 usuario5 1543151280.55 1543151284.7 4146.39997482 4106
6 usuario15 1543151280.47 1543151284.26 3791.30005836 3752
7 usuario9 1543151297.2 1543151300.39 3193.89986992 3152
7 usuario2 1543151297.42 1543151308.75 11325.2999783 11249
7 usuario20 1543151297.53 1543151303.32 5792.99998283 5699
7 usuario21 1543151298.12 1543151302.67 4551.40018463 4504
7 usuario11 1543151298.11 1543151299.23 1120.00012398 1080
7 usuario6 1543151297.67 1543151305.61 7936.59996986 7840
7 usuario19 1543151297.47 1543151301.21 3738.19994926 3702
7 usuario18 1543151297.61 1543151301.23 3626.80006027 3589
7 usuario14 1543151298.03 1543151304.11 6082.20005035 5971
7 usuario16 1543151297.62 1543151300.08 2455.39999008 2410
7 usuario1 1543151297.9 1543151306.6 8700.19984245 8604
7 usuario12 1543151297.89 1543151301.79 3897.39990234 3828
7 usuario7 1543151297.3 1543151302.46 5166.89991951 5120
7 usuario13 1543151298.13 1543151304.16 6032.59992599 5993
7 usuario3 1543151297.97 1543151301.93 3962.00013161 3908
7 usuario8 1543151298.08 1543151300.54 2455.39999008 2419
7 usuario17 1543151297.89 1543151301.83 3931.60009384 3894
7 usuario4 1543151298.01 1543151309.62 11610.9998226 11514
7 usuario10 1543151297.27 1543151301.06 3788.30003738 3746
7 usuario22 1543151297.24 1543151300.62 3379.80008125 3356
7 usuario5 1543151297.23 1543151302.7 5463.09995651 5420
7 usuario15 1543151297.86 1543151303.22 5358.00004005 5316
8 usuario9 1543151310.85 1543151313.54 2688.99989128 2651
8 usuario2 1543151310.88 1543151315.04 4156.3000679 4115
8 usuario20 1543151310.74 1543151322.36 11624.600172 11525
8 usuario21 1543151311.08 1543151314.31 3228.69992256 3186
8 usuario11 1543151310.75 1543151313.43 2680.99999428 2634
8 usuario6 1543151310.87 1543151317.61 6742.90013313 6654
8 usuario19 1543151310.68 1543151316.85 6164.79992867 6076
8 usuario18 1543151310.68 1543151312.89 2209.80000496 2177
8 usuario14 1543151310.43 1543151313.27 2839.49995041 2781
8 usuario16 1543151310.53 1543151313.26 2731.1000824 2693
8 usuario1 1543151310.81 1543151328.17 17358.9000702 17268
8 usuario12 1543151310.27 1543151313.64 3362.49995232 3321
8 usuario7 1543151310.88 1543151314.74 3858.39986801 3817
8 usuario13 1543151310.48 1543151318.7 8218.49989891 8127
8 usuario3 1543151310.33 1543151316.69 6363.50011826 6316
8 usuario8 1543151310.97 1543151315.02 4043.40004921 4006
8 usuario17 1543151310.2 1543151313.27 3065.79995155 3024
8 usuario4 1543151310.73 1543151324.06 13330.1999569 13250
8 usuario10 1543151310.47 1543151313.25 2775.30002594 2734
8 usuario22 1543151311.12 1543151313.24 2114.39990997 2079
8 usuario5 1543151311.08 1543151315.76 4677.70004272 4642
8 usuario15 1543151310.59 1543151313.54 2948.80008698 2910
9 usuario9 1543151329.21 1543151332.05 2843.19996834 2803
9 usuario2 1543151328.61 1543151335.4 6795.09997368 6701
9 usuario20 1543151328.64 1543151331.26 2619.40002441 2580
9 usuario21 1543151329.01 1543151332.09 3085.59989929 3044
9 usuario11 1543151329.15 1543151330.11 954.09989357 911
9 usuario6 1543151329.07 1543151339.0 9927.89983749 9840
9 usuario19 1543151328.36 1543151335.02 6663.1000042 6626
9 usuario18 1543151328.59 1543151331.18 2596.2998867 2553
9 usuario14 1543151329.06 1543151330.38 1324.20015335 1284
9 usuario16 1543151328.96 1543151330.82 1855.49998283 1808
9 usuario1 1543151329.26 1543151335.85 6592.49997139 6551
9 usuario12 1543151328.36 1543151331.64 3274.69992638 3235
9 usuario7 1543151328.4 1543151332.46 4063.59982491 4016
9 usuario13 1543151329.24 1543151344.96 15717.4999714 15635
9 usuario3 1543151329.26 1543151332.55 3291.80002213 3247
9 usuario8 1543151328.57 1543151333.09 4516.09992981 4473
9 usuario17 1543151329.0 1543151332.13 3127.20012665 3088
9 usuario4 1543151328.26 1543151335.6 7345.09992599 7254
9 usuario10 1543151328.89 1543151332.61 3720.29995918 3684
9 usuario22 1543151328.95 1543151330.23 1278.30004692 1232
9 usuario5 1543151328.28 1543151335.04 6766.10016823 6728
9 usuario15 1543151329.23 1543151331.82 2589.20001984 2549
10 usuario9 1543151345.63 1543151348.25 2627.09999084 2585
10 usuario2 1543151345.88 1543151355.7 9821.49982452 9778
10 usuario20 1543151345.99 1543151348.71 2725.39997101 2681
10 usuario21 1543151345.7 1543151347.95 2247.49994278 2206
10 usuario11 1543151345.96 1543151347.23 1271.6999054 1230
10 usuario6 1543151345.28 1543151352.09 6803.79986763 6713
10 usuario19 1543151345.45 1543151349.56 4114.50004578 4072
10 usuario18 1543151345.84 1543151348.47 2625.39982796 2585
10 usuario14 1543151346.1 1543151351.26 5165.29989243 5124
10 usuario16 1543151345.44 1543151348.01 2574.8000145 2533
10 usuario1 1543151345.29 1543151349.36 4069.29993629 4028
10 usuario12 1543151345.26 1543151348.2 2942.70014763 2886
10 usuario7 1543151346.1 1543151351.44 5338.79995346 5295
10 usuario13 1543151346.05 1543151357.23 11179.500103 11090
10 usuario3 1543151346.1 1543151353.53 7428.99990082 7338
10 usuario8 1543151345.67 1543151349.08 3403.7001133 3363
10 usuario17 1543151345.71 1543151348.12 2411.99994087 2375
10 usuario4 1543151346.03 1543151356.42 10385.60009 10291
10 usuario10 1543151346.2 1543151352.61 6405.20000458 6363
10 usuario22 1543151345.98 1543151347.38 1390.50006866 1360
10 usuario5 1543151345.47 1543151349.47 4000.0 3962
10 usuario15 1543151345.37 1543151369.96 24586.2998962 24487
11 usuario9 1543151371.18 1543151374.3 3121.0000515 3081
11 usuario2 1543151370.38 1543151378.67 8295.20010948 8202
11 usuario20 1543151370.63 1543151371.94 1303.50017548 1263
11 usuario21 1543151370.94 1543151372.69 1749.00007248 1709
11 usuario11 1543151370.34 1543151371.26 925.400018692 898
11 usuario6 1543151370.82 1543151380.19 9371.0000515 9277
11 usuario19 1543151370.41 1543151374.68 4274.70016479 4237
11 usuario18 1543151370.47 1543151373.34 2869.69995499 2828
11 usuario14 1543151371.17 1543151377.81 6639.8999691 6543
11 usuario16 1543151370.96 1543151373.57 2612.40005493 2566
11 usuario1 1543151370.36 1543151378.25 7895.69997787 7851
11 usuario12 1543151371.33 1543151377.76 6429.40020561 6386
11 usuario7 1543151370.41 1543151377.49 7074.59998131 6956
11 usuario13 1543151370.82 1543151378.89 8074.8000145 7982
11 usuario3 1543151371.23 1543151376.25 5027.69994736 4938
11 usuario8 1543151370.95 1543151375.1 4146.19994164 4124
11 usuario17 1543151371.15 1543151374.83 3672.89996147 3649
11 usuario4 1543151371.03 1543151379.93 8900.30002594 8794
11 usuario10 1543151370.34 1543151374.09 3750.80013275 3714
11 usuario22 1543151370.53 1543151377.0 6472.19991684 6442
11 usuario5 1543151370.35 1543151374.41 4064.10002708 4023
11 usuario15 1543151371.06 1543151398.41 27348.6998081 27289
12 usuario9 1543151399.39 1543151401.82 2425.1999855 2383
12 usuario2 1543151399.62 1543151402.0 2386.10005379 2334
12 usuario20 1543151400.06 1543151401.16 1100.09980202 1049
12 usuario21 1543151399.85 1543151405.43 5582.09991455 5537
12 usuario11 1543151399.44 1543151401.1 1659.30008888 1620
12 usuario6 1543151400.01 1543151407.59 7582.7999115 7501
12 usuario19 1543151399.67 1543151409.47 9800.0998497 9729
12 usuario18 1543151399.47 1543151402.02 2547.30010033 2506
12 usuario14 1543151399.97 1543151419.7 19732.9001427 19638
12 usuario16 1543151399.64 1543151402.69 3054.49986458 3010
12 usuario1 1543151400.19 1543151406.83 6634.70005989 6587
12 usuario12 1543151399.79 1543151403.76 3961.30013466 3922
12 usuario7 1543151399.38 1543151404.17 4792.39988327 4743
12 usuario13 1543151399.83 1543151402.86 3024.10006523 2979
12 usuario3 1543151400.23 1543151403.6 3371.69981003 3334
12 usuario8 1543151400.15 1543151429.69 29539.0999317 29431
12 usuario17 1543151399.84 1543151402.03 2193.39990616 2151
12 usuario4 1543151399.76 1543151404.57 4813.99989128 4773
12 usuario10 1543151400.23 1543151406.85 6620.19991875 6523
12 usuario22 1543151400.04 1543151402.98 2941.40005112 2899
12 usuario5 1543151399.45 1543151404.7 5248.50010872 5207
12 usuario15 1543151399.5 1543151417.09 17589.799881 17506
13 usuario9 1543151431.09 1543151436.28 5187.29996681 5120
13 usuario2 1543151431.32 1543151433.21 1888.90004158 1842
13 usuario20 1543151431.45 1543151433.37 1923.79999161 1881
13 usuario21 1543151430.5 1543151434.04 3537.09983826 3497
13 usuario11 1543151431.44 1543151433.34 1900.99978447 1855
13 usuario6 1543151430.52 1543151436.03 5513.90004158 5474
13 usuario19 1543151431.44 1543151433.91 2478.3000946 2440
13 usuario18 1543151431.31 1543151434.55 3238.20018768 3189
13 usuario14 1543151431.3 1543151439.08 7783.99991989 7745
13 usuario16 1543151430.87 1543151434.03 3151.89981461 3112
13 usuario1 1543151430.84 1543151442.7 11862.9999161 11758
13 usuario12 1543151431.08 1543151434.16 3074.39994812 3031
13 usuario7 1543151430.43 1543151434.09 3664.39986229 3614
13 usuario13 1543151431.18 1543151437.9 6715.10004997 6671
13 usuario3 1543151430.72 1543151440.01 9288.39993477 9197
13 usuario8 1543151430.78 1543151434.18 3398.2000351 3360
13 usuario17 1543151431.26 1543151434.91 3647.50003815 3609
13 usuario4 1543151430.56 1543151442.23 11663.599968 11578
13 usuario10 1543151430.77 1543151435.34 4572.70002365 4546
13 usuario22 1543151431.3 1543151433.35 2054.89993095 2012
13 usuario5 1543151430.77 1543151434.51 3740.70000648 3701
13 usuario15 1543151430.73 1543151435.49 4754.50015068 4712
14 usuario9 1543151443.64 1543151449.82 6177.9999733 6086
14 usuario2 1543151443.7 1543151455.16 11459.6998692 11374
14 usuario20 1543151443.86 1543151445.29 1431.39982224 1391
14 usuario21 1543151443.49 1543151447.82 4336.80009842 4296
14 usuario11 1543151443.91 1543151447.82 3909.90018845 3872
14 usuario6 1543151444.4 1543151452.13 7727.80013084 7638
14 usuario19 1543151444.37 1543151445.99 1624.59993362 1577
14 usuario18 1543151443.99 1543151446.58 2586.60006523 2541
14 usuario14 1543151444.33 1543151449.94 5613.19994926 5546
14 usuario16 1543151444.49 1543151448.05 3559.5998764 3511
14 usuario1 1543151443.84 1543151446.83 2991.70017242 2883
14 usuario12 1543151443.61 1543151446.76 3154.90007401 3115
14 usuario7 1543151443.57 1543151449.7 6128.70001793 6083
14 usuario13 1543151444.2 1543151448.12 3916.69988632 3879
14 usuario3 1543151444.23 1543151446.75 2526.59988403 2491
14 usuario8 1543151443.59 1543151450.41 6816.30015373 6777
14 usuario17 1543151444.32 1543151448.42 4100.20017624 4053
14 usuario4 1543151444.35 1543151451.07 6717.49997139 6677
14 usuario10 1543151443.72 1543151448.15 4424.60012436 4392
14 usuario22 1543151443.88 1543151445.59 1708.60004425 1666
14 usuario5 1543151443.9 1543151448.27 4365.40007591 4326
14 usuario15 1543151443.89 1543151447.36 3472.50008583 3430
15 usuario9 1543151456.15 1543151463.6 7448.4000206 7350
15 usuario2 1543151456.26 1543151463.85 7586.19999886 7557
15 usuario20 1543151455.76 1543151456.93 1166.19992256 1123
15 usuario21 1543151456.21 1543151457.95 1744.89998817 1706
15 usuario11 1543151456.22 1543151457.46 1243.99995804 1203
15 usuario6 1543151456.33 1543151461.62 5293.69997978 5253
15 usuario19 1543151456.41 1543151460.59 4182.29985237 4144
15 usuario18 1543151456.0 1543151458.28 2276.60012245 2232
15 usuario14 1543151456.29 1543151462.66 6376.3999939 6278
15 usuario16 1543151456.44 1543151459.38 2940.59991837 2899
15 usuario1 1543151456.45 1543151460.91 4451.60007477 4411
15 usuario12 1543151456.24 1543151458.41 2174.20005798 2130
15 usuario7 1543151456.06 1543151470.36 14303.6999702 14250
15 usuario13 1543151456.53 1543151463.34 6809.39984322 6741
15 usuario3 1543151456.15 1543151460.23 4076.69997215 4050
15 usuario8 1543151455.71 1543151458.0 2287.69993782 2245
15 usuario17 1543151455.75 1543151457.86 2105.40008545 2065
15 usuario4 1543151456.33 1543151462.94 6607.80000687 6519
15 usuario10 1543151456.53 1543151459.62 3091.30001068 3047
15 usuario22 1543151456.07 1543151461.28 5210.7000351 5103
15 usuario5 1543151455.63 1543151460.12 4496.50001526 4456
15 usuario15 1543151455.74 1543151476.48 20742.399931 20652
16 usuario9 1543151477.24 1543151482.45 5213.09995651 5168
16 usuario2 1543151477.46 1543151483.03 5567.49987602 5528
16 usuario20 1543151476.77 1543151477.49 725.200176239 681
16 usuario21 1543151476.8 1543151478.59 1790.29989243 1749
16 usuario11 1543151477.36 1543151478.72 1358.29997063 1319
16 usuario6 1543151477.27 1543151493.44 16170.6001759 16094
16 usuario19 1543151477.26 1543151479.15 1884.79995728 1846
16 usuario18 1543151477.09 1543151479.86 2766.4000988 2723
16 usuario14 1543151477.28 1543151483.6 6313.99989128 6246
16 usuario16 1543151477.21 1543151479.23 2025.30002594 1987
16 usuario1 1543151476.61 1543151482.12 5511.19995117 5462
16 usuario12 1543151477.4 1543151480.82 3420.30000687 3379
16 usuario7 1543151476.66 1543151481.78 5122.60007858 5026
16 usuario13 1543151476.92 1543151482.16 5238.20018768 5199
16 usuario3 1543151476.92 1543151483.83 6914.70003128 6820
16 usuario8 1543151476.81 1543151483.3 6485.69989204 6420
16 usuario17 1543151476.62 1543151480.09 3473.20008278 3435
16 usuario4 1543151477.53 1543151480.89 3359.40003395 3322
16 usuario10 1543151477.39 1543151482.49 5109.20000076 5028
16 usuario22 1543151476.98 1543151483.53 6549.90005493 6460
16 usuario5 1543151476.83 1543151481.46 4628.49998474 4590
16 usuario15 1543151477.58 1543151492.39 14803.4000397 14729
17 usuario9 1543151493.96 1543151499.29 5330.80005646 5289
17 usuario2 1543151494.6 1543151499.5 4898.2000351 4850
17 usuario20 1543151494.2 1543151496.43 2226.99999809 2187
17 usuario21 1543151494.38 1543151497.07 2686.70010567 2608
17 usuario11 1543151494.57 1543151496.68 2108.09993744 2062
17 usuario6 1543151494.59 1543151497.78 3196.40016556 3156
17 usuario19 1543151493.75 1543151502.1 8349.59983826 8305
17 usuario18 1543151494.48 1543151498.3 3821.19989395 3778
17 usuario14 1543151494.08 1543151517.57 23491.2998676 23393
17 usuario16 1543151493.87 1543151498.85 4981.29987717 4927
17 usuario1 1543151493.65 1543151505.9 12244.1999912 12149
17 usuario12 1543151494.47 1543151497.58 3108.40010643 3065
17 usuario7 1543151494.34 1543151505.65 11304.0001392 11211
17 usuario13 1543151493.68 1543151499.11 5430.39989471 5385
17 usuario3 1543151494.27 1543151497.26 2987.90001869 2946
17 usuario8 1543151493.75 1543151497.33 3574.8000145 3531
17 usuario17 1543151493.69 1543151497.8 4110.90016365 4070
17 usuario4 1543151494.43 1543151500.19 5764.29986954 5715
17 usuario10 1543151493.98 1543151496.52 2534.39998627 2496
17 usuario22 1543151493.99 1543151501.9 7917.0999527 7874
17 usuario5 1543151494.05 1543151499.14 5093.99986267 5050
17 usuario15 1543151494.5 1543151509.86 15358.4001064 15271
18 usuario9 1543151518.05 1543151520.7 2652.89998055 2613
18 usuario2 1543151518.34 1543151524.94 6593.89996529 6496
18 usuario20 1543151518.3 1543151532.17 13867.9001331 13791
18 usuario21 1543151517.95 1543151519.95 2004.00018692 1966
18 usuario11 1543151517.73 1543151521.02 3294.60000992 3253
18 usuario6 1543151518.61 1543151524.05 5436.39993668 5397
18 usuario19 1543151517.73 1543151526.44 8705.49988747 8614
18 usuario18 1543151518.19 1543151524.11 5919.39997673 5842
18 usuario14 1543151518.66 1543151530.75 12089.6000862 11999
18 usuario16 1543151517.68 1543151520.92 3238.90018463 3199
18 usuario1 1543151518.53 1543151528.51 9977.20003128 9885
18 usuario12 1543151517.76 1543151522.6 4842.20004082 4792
18 usuario7 1543151518.29 1543151527.18 8892.29989052 8793
18 usuario13 1543151517.96 1543151520.03 2067.49987602 2027
18 usuario3 1543151518.11 1543151540.45 22344.0999985 22278
18 usuario8 1543151518.12 1543151520.39 2273.49996567 2232
18 usuario17 1543151517.65 1543151519.71 2056.90002441 2017
18 usuario4 1543151517.96 1543151524.93 6966.80021286 6879
18 usuario10 1543151518.43 1543151525.14 6707.29994774 6612
18 usuario22 1543151517.79 1543151525.3 7512.89987564 7407
18 usuario5 1543151517.92 1543151523.26 5336.79986 5237
18 usuario15 1543151518.23 1543151521.97 3734.10010338 3693
19 usuario9 1543151541.53 1543151546.07 4542.79994965 4497
19 usuario2 1543151541.69 1543151544.89 3201.49993896 3163
19 usuario20 1543151541.59 1543151547.47 5878.80015373 5788
19 usuario21 1543151540.92 1543151542.65 1725.70014 1671
19 usuario11 1543151540.98 1543151542.71 1733.5999012 1690
19 usuario6 1543151540.75 1543151545.1 4357.50007629 4317
19 usuario19 1543151541.05 1543151546.21 5162.49990463 5123
19 usuario18 1543151540.85 1543151542.98 2134.59992409 2092
19 usuario14 1543151541.24 1543151554.28 13033.4999561 12922
19 usuario16 1543151540.78 1543151543.27 2492.10000038 2451
19 usuario1 1543151541.04 1543151545.31 4267.49992371 4226
19 usuario12 1543151541.38 1543151544.93 3543.10011864 3475
19 usuario7 1543151540.81 1543151544.98 4169.10004616 4130
19 usuario13 1543151541.05 1543151546.66 5614.10021782 5572
19 usuario3 1543151541.56 1543151545.36 3798.00009727 3774
19 usuario8 1543151541.23 1543151546.57 5333.40001106 5238
19 usuario17 1543151541.65 1543151544.41 2760.20002365 2719
19 usuario4 1543151541.6 1543151545.1 3490.29994011 3453
19 usuario10 1543151540.8 1543151542.92 2124.00007248 2084
19 usuario22 1543151541.04 1543151542.37 1327.10003853 1292
19 usuario5 1543151540.99 1543151545.1 4105.49998283 4056
19 usuario15 1543151540.7 1543151546.55 5854.89988327 5764
20 usuario9 1543151555.51 1543151559.54 4032.89985657 3989
20 usuario2 1543151555.34 1543151557.89 2551.7001152 2506
20 usuario20 1543151554.78 1543151557.02 2240.09990692 2204
20 usuario21 1543151555.19 1543151556.91 1719.59996223 1672
20 usuario11 1543151555.29 1543151557.03 1745.19991875 1682
20 usuario6 1543151555.56 1543151560.02 4467.90003777 4425
20 usuario19 1543151555.61 1543151561.99 6380.3999424 6293
20 usuario18 1543151555.58 1543151558.49 2902.10008621 2852
20 usuario14 1543151555.37 1543151559.5 4128.29995155 4083
20 usuario16 1543151554.79 1543151557.14 2357.69987106 2325
20 usuario1 1543151554.73 1543151557.45 2719.89989281 2676
20 usuario12 1543151555.44 1543151559.51 4063.10009956 4019
20 usuario7 1543151555.64 1543151560.51 4875.29993057 4833
20 usuario13 1543151555.06 1543151562.14 7086.50016785 6999
20 usuario3 1543151554.76 1543151557.53 2769.00005341 2726
20 usuario8 1543151554.94 1543151560.15 5212.49985695 5121
20 usuario17 1543151554.89 1543151557.87 2988.79981041 2943
20 usuario4 1543151555.56 1543151566.71 11147.4997997 11053
20 usuario10 1543151555.58 1543151558.19 2613.70015144 2575
20 usuario22 1543151554.93 1543151561.66 6723.99997711 6624
20 usuario5 1543151555.57 1543151560.0 4424.70002174 4382
20 usuario15 1543151554.93 1543151561.26 6330.10005951 6238
21 usuario9 1543151566.86 1543151574.11 7251.19996071 7161
21 usuario2 1543151567.34 1543151574.55 7207.20005035 7107
21 usuario20 1543151567.48 1543151579.48 12002.7000904 11905
21 usuario21 1543151567.36 1543151569.18 1818.59993935 1781
21 usuario11 1543151567.53 1543151568.79 1265.0001049 1222
21 usuario6 1543151567.4 1543151569.66 2266.90006256 2228
21 usuario19 1543151567.21 1543151572.5 5282.60016441 5194
21 usuario18 1543151566.9 1543151570.21 3309.00001526 3268
21 usuario14 1543151566.83 1543151581.06 14228.399992 14137
21 usuario16 1543151567.63 1543151571.31 3679.39996719 3640
21 usuario1 1543151566.87 1543151573.45 6582.7999115 6492
