round player action_player opponent action_opponent payoff time_php time_js who_played
7 usuario7 C ['usuario10'] C 3 701.699972153 668 user
7 usuario10 C ['usuario7'] C 3 2661.49997711 2644 user
7 usuario13 C ['usuario5'] C 3 1795.00007629 1765 user
7 usuario5 C ['usuario13'] C 3 1158.90002251 1135 user
7 usuario15 C ['usuario16'] C 3 3075.9999752 3049 user
7 usuario16 C ['usuario15'] C 3 3143.8999176 3121 user
7 usuario12 C ['usuario6'] C 3 3933.3999157 3906 user
7 usuario6 C ['usuario12'] C 3 3407.39989281 3384 user
7 usuario17 D ['usuario2'] C 4 3210.00003815 3194 user
7 usuario2 C ['usuario17'] D 0 5220.00002861 5191 user
7 usuario14 C ['usuario4'] C 3 2335.79993248 2308 user
7 usuario4 C ['usuario14'] C 3 1146.30007744 1122 user
7 usuario11 C ['usuario3'] C 3 2759.59992409 2734 user
7 usuario3 C ['usuario11'] C 3 4644.79994774 4620 user
7 usuario8 C ['usuario1'] C 3 3791.50009155 3769 user
7 usuario1 C ['usuario8'] C 3 9558.5000515 9529 user
8 usuario9 D ['usuario18'] C 4 10584.0001106 10555 user
8 usuario18 C ['usuario9'] D 0 2967.2999382 2944 user
8 usuario7 C ['usuario10'] C 3 2060.10007858 2037 user
8 usuario10 C ['usuario7'] C 3 2977.79989243 2946 user
8 usuario13 C ['usuario5'] C 3 2498.70014191 2474 user
8 usuario5 C ['usuario13'] C 3 1136.20018959 1113 user
8 usuario15 C ['usuario16'] C 3 9525.6998539 9501 user
8 usuario16 C ['usuario15'] C 3 2673.79999161 2649 user
8 usuario12 D ['usuario6'] C 4 10321.3000298 10265 user
8 usuario6 C ['usuario12'] D 0 2436.80000305 2412 user
8 usuario17 D ['usuario2'] D 0 2225.49986839 2197 user
8 usuario2 D ['usuario17'] D 0 3019.29998398 2993 user
8 usuario14 C ['usuario4'] C 3 2612.50019073 2590 user
8 usuario4 C ['usuario14'] C 3 1201.79986954 1179 user
8 usuario11 D ['usuario3'] C 4 7918.90001297 7893 user
8 usuario3 C ['usuario11'] D 0 6007.69996643 5989 user
8 usuario8 C ['usuario1'] C 3 2181.90002441 2158 user
8 usuario1 C ['usuario8'] C 3 9229.30002213 9203 user
9 usuario9 C ['usuario18'] C 3 10620.8999157 10590 user
9 usuario18 C ['usuario9'] C 3 5023.19979668 4993 user
9 usuario7 C ['usuario10'] C 3 544.39997673 527 user
9 usuario10 C ['usuario7'] C 3 2118.49999428 2090 user
9 usuario13 C ['usuario5'] C 3 2378.9999485 2352 user
9 usuario5 C ['usuario13'] C 3 1108.700037 1084 user
9 usuario15 C ['usuario16'] C 3 2207.20005035 2183 user
9 usuario16 C ['usuario15'] C 3 1777.89998055 1752 user
9 usuario12 C ['usuario6'] D 0 2788.89989853 2764 user
9 usuario6 D ['usuario12'] C 4 2302.00004578 2275 user
9 usuario17 C ['usuario2'] D 0 2203.00006866 2180 user
9 usuario2 D ['usuario17'] C 4 4756.89983368 4731 user
9 usuario14 C ['usuario4'] C 3 4107.39994049 4084 user
9 usuario4 C ['usuario14'] C 3 811.800003052 790 user
9 usuario11 C ['usuario3'] D 0 1593.49989891 1570 user
9 usuario3 D ['usuario11'] C 4 6110.1000309 6090 user
9 usuario8 C ['usuario1'] C 3 4509.3998909 4451 user
9 usuario1 C ['usuario8'] C 3 5953.59992981 5933 user
10 usuario9 D ['usuario18'] D 0 7577.89993286 7549 user
10 usuario18 D ['usuario9'] D 0 3017.29989052 2992 user
10 usuario7 C ['usuario10'] C 3 1948.79984856 1927 user
10 usuario10 C ['usuario7'] C 3 3750.20003319 3724 user
10 usuario13 C ['usuario5'] C 3 1671.60010338 1657 user
10 usuario5 C ['usuario13'] C 3 1476.29976273 1460 user
10 usuario15 C ['usuario16'] C 3 3937.20006943 3908 user
10 usuario16 C ['usuario15'] C 3 1309.00001526 1294 user
10 usuario12 C ['usuario6'] C 3 1777.10008621 1754 user
10 usuario6 C ['usuario12'] C 3 2870.30005455 2852 user
10 usuario17 C ['usuario2'] D 0 2736.20009422 2709 user
10 usuario2 D ['usuario17'] C 4 6650.39992332 6623 user
10 usuario14 C ['usuario4'] C 3 2367.39993095 2344 user
10 usuario4 C ['usuario14'] C 3 664.20006752 639 user
10 usuario11 C ['usuario3'] C 3 7127.79998779 7099 user
10 usuario3 C ['usuario11'] C 3 6673.40016365 6615 user
10 usuario8 C ['usuario1'] D 0 1483.99996758 1460 user
10 usuario1 D ['usuario8'] C 4 5926.90014839 5900 user
11 usuario9 C ['usuario18'] C 3 2979.19988632 2952 user
11 usuario18 C ['usuario9'] C 3 4667.39988327 4643 user
11 usuario7 C ['usuario10'] C 3 1282.59992599 1261 user
11 usuario10 C ['usuario7'] C 3 1593.49989891 1566 user
11 usuario13 C ['usuario5'] C 3 626.399993896 600 user
11 usuario5 C ['usuario13'] C 3 1334.49983597 1312 user
11 usuario15 C ['usuario16'] C 3 2085.50000191 2063 user
11 usuario16 C ['usuario15'] C 3 1507.60006905 1484 user
11 usuario12 C ['usuario6'] C 3 2846.19998932 2829 user
11 usuario6 C ['usuario12'] C 3 2198.69995117 2176 user
11 usuario17 D ['usuario2'] C 4 2423.90012741 2399 user
11 usuario2 C ['usuario17'] D 0 9598.50001335 9569 user
11 usuario14 C ['usuario4'] C 3 9349.29990768 9288 user
11 usuario4 C ['usuario14'] C 3 699.300050735 683 user
11 usuario11 D ['usuario3'] C 4 9946.70009613 9917 user
11 usuario3 C ['usuario11'] D 0 2322.40009308 2294 user
11 usuario8 C ['usuario1'] C 3 2142.00019836 2118 user
11 usuario1 C ['usuario8'] C 3 5841.30001068 5812 user
12 usuario9 C ['usuario18'] D 0 3256.29997253 3230 user
12 usuario18 D ['usuario9'] C 4 4384.79995728 4368 user
12 usuario7 C ['usuario10'] C 3 598.000049591 575 user
12 usuario10 C ['usuario7'] C 3 1788.80000114 1764 user
12 usuario13 C ['usuario5'] C 3 797.800064087 775 user
12 usuario5 C ['usuario13'] C 3 1126.10006332 1110 user
12 usuario15 C ['usuario16'] C 3 2286.39984131 2263 user
12 usuario16 C ['usuario15'] C 3 2330.10005951 2296 user
12 usuario12 C ['usuario6'] C 3 5238.80004883 5209 user
12 usuario6 C ['usuario12'] C 3 1793.69997978 1777 user
12 usuario17 D ['usuario2'] D 0 2160.39991379 2131 user
12 usuario2 D ['usuario17'] D 0 2185.09984016 2160 user
12 usuario14 C ['usuario4'] C 3 2881.10017776 2857 user
12 usuario4 C ['usuario14'] C 3 712.599992752 688 user
12 usuario11 C ['usuario3'] C 3 1984.20000076 1959 user
12 usuario3 C ['usuario11'] C 3 4105.59988022 4080 user
12 usuario8 C ['usuario1'] C 3 1682.80005455 1659 user
12 usuario1 C ['usuario8'] C 3 4593.19996834 4569 user
13 usuario9 C ['usuario18'] C 3 3221.60005569 3194 user
13 usuario18 C ['usuario9'] C 3 3685.19997597 3660 user
13 usuario7 C ['usuario10'] C 3 765.200138092 749 user
13 usuario10 C ['usuario7'] C 3 918.100118637 900 user
13 usuario13 C ['usuario5'] C 3 1124.90010262 1097 user
13 usuario5 C ['usuario13'] C 3 1906.69989586 1878 user
13 usuario15 C ['usuario16'] C 3 3016.49999619 2993 user
13 usuario16 C ['usuario15'] C 3 1491.30010605 1463 user
13 usuario12 C ['usuario6'] C 3 1864.90011215 1841 user
13 usuario6 C ['usuario12'] C 3 1604.09998894 1588 user
13 usuario17 D ['usuario2'] D 0 2116.99986458 2093 user
13 usuario2 D ['usuario17'] D 0 2710.99996567 2687 user
13 usuario14 C ['usuario4'] C 3 2382.999897 2367 user
13 usuario4 C ['usuario14'] C 3 581.499814987 560 user
13 usuario11 D ['usuario3'] C 4 3232.49983788 3206 user
13 usuario3 C ['usuario11'] D 0 3451.20000839 3426 user
13 usuario8 C ['usuario1'] C 3 1498.00014496 1474 user
13 usuario1 C ['usuario8'] C 3 5193.59993935 5165 user
14 usuario9 D ['usuario18'] C 4 1790.8000946 1764 user
14 usuario18 C ['usuario9'] D 0 3167.40012169 3143 user
14 usuario7 C ['usuario10'] C 3 731.600046158 706 user
14 usuario10 C ['usuario7'] C 3 480.899810791 465 user
14 usuario13 C ['usuario5'] C 3 1987.29991913 1964 user
14 usuario5 C ['usuario13'] C 3 1559.40008163 1543 user
14 usuario15 C ['usuario16'] C 3 2645.49994469 2621 user
14 usuario16 C ['usuario15'] C 3 1005.00011444 988 user
14 usuario12 C ['usuario6'] C 3 1782.50002861 1765 user
14 usuario6 C ['usuario12'] C 3 1470.99995613 1447 user
14 usuario17 D ['usuario2'] D 0 1886.0001564 1863 user
14 usuario2 D ['usuario17'] D 0 5913.1000042 5893 user
14 usuario14 C ['usuario4'] C 3 1114.39990997 1088 user
14 usuario4 C ['usuario14'] C 3 2704.30016518 2685 user
14 usuario11 D ['usuario3'] D 0 4716.50004387 4688 user
14 usuario3 D ['usuario11'] D 0 1456.60018921 1434 user
14 usuario8 C ['usuario1'] D 0 1762.90011406 1746 user
14 usuario1 D ['usuario8'] C 4 2729.09998894 2700 user
15 usuario9 C ['usuario18'] C 3 3460.50000191 3432 user
15 usuario18 C ['usuario9'] C 3 1902.49991417 1879 user
15 usuario7 C ['usuario10'] C 3 482.399940491 459 user
15 usuario10 C ['usuario7'] C 3 719.300031662 694 user
15 usuario13 C ['usuario5'] C 3 562.00003624 546 user
15 usuario5 C ['usuario13'] C 3 1581.30002022 1565 user
15 usuario15 C ['usuario16'] C 3 1921.99993134 1896 user
15 usuario16 C ['usuario15'] C 3 650.699853897 626 user
15 usuario12 C ['usuario6'] C 3 3907.29999542 3882 user
15 usuario6 C ['usuario12'] C 3 1226.90010071 1210 user
15 usuario17 C ['usuario2'] C 3 2708.49990845 2685 user
15 usuario2 C ['usuario17'] C 3 3190.39988518 3165 user
15 usuario14 C ['usuario4'] C 3 1753.49998474 1737 user
15 usuario4 C ['usuario14'] C 3 714.900016785 691 user
15 usuario11 C ['usuario3'] D 0 3261.49988174 3217 user
15 usuario3 D ['usuario11'] C 4 680.29999733 656 user
15 usuario8 C ['usuario1'] C 3 3306.29992485 3283 user
15 usuario1 C ['usuario8'] C 3 5941.69998169 5914 user
16 usuario9 D ['usuario18'] D 0 1619.10009384 1591 user
16 usuario18 D ['usuario9'] D 0 3060.69993973 3036 user
16 usuario7 C ['usuario10'] C 3 525.400161743 502 user
16 usuario10 C ['usuario7'] C 3 633.599996567 617 user
16 usuario13 C ['usuario5'] C 3 579.499959946 563 user
16 usuario5 C ['usuario13'] C 3 896.800041199 873 user
16 usuario15 C ['usuario16'] C 3 1135.39981842 1110 user
16 usuario16 C ['usuario15'] C 3 831.700086594 807 user
16 usuario12 C ['usuario6'] C 3 1142.8000927 1119 user
16 usuario6 C ['usuario12'] C 3 1189.09978867 1174 user
16 usuario17 C ['usuario2'] D 0 2590.70014954 2568 user
16 usuario2 D ['usuario17'] C 4 4697.39985466 4670 user
16 usuario14 C ['usuario4'] C 3 939.899921417 916 user
16 usuario4 C ['usuario14'] C 3 603.100061417 588 user
16 usuario11 C ['usuario3'] D 0 4745.90015411 4720 user
16 usuario3 D ['usuario11'] C 4 607.599973679 587 user
16 usuario8 C ['usuario1'] C 3 1571.59996033 1545 user
16 usuario1 C ['usuario8'] C 3 1509.59992409 1483 user
17 usuario9 D ['usuario18'] D 0 4057.60002136 4035 user
17 usuario18 D ['usuario9'] D 0 2104.79998589 2089 user
17 usuario7 C ['usuario10'] C 3 481.800079346 466 user
17 usuario10 C ['usuario7'] C 3 656.300067902 629 user
17 usuario13 C ['usuario5'] C 3 1127.79998779 1101 user
17 usuario5 C ['usuario13'] C 3 1084.20014381 1059 user
17 usuario15 C ['usuario16'] C 3 4864.30001259 4843 user
17 usuario16 C ['usuario15'] C 3 940.69981575 926 user
17 usuario12 C ['usuario6'] C 3 1516.99995995 1502 user
17 usuario6 C ['usuario12'] C 3 977.999925613 954 user
17 usuario17 C ['usuario2'] D 0 3896.60000801 3871 user
17 usuario2 D ['usuario17'] C 4 6161.20004654 6132 user
17 usuario14 C ['usuario4'] C 3 1085.19983292 1062 user
17 usuario4 C ['usuario14'] C 3 713.500022888 689 user
17 usuario11 C ['usuario3'] D 0 7855.29994965 7825 user
17 usuario3 D ['usuario11'] C 4 370.100021362 348 user
17 usuario8 C ['usuario1'] D 0 1882.69996643 1858 user
17 usuario1 D ['usuario8'] C 4 4479.5999527 4455 user
18 usuario9 C ['usuario18'] C 3 2543.49994659 2520 user
18 usuario18 C ['usuario9'] C 3 2333.70018005 2311 user
18 usuario7 C ['usuario10'] C 3 541.599988937 516 user
18 usuario10 C ['usuario7'] C 3 498.299837112 481 user
18 usuario13 C ['usuario5'] C 3 736.09995842 713 user
18 usuario5 C ['usuario13'] C 3 588.599920273 573 user
18 usuario15 C ['usuario16'] C 3 3330.10005951 3308 user
18 usuario16 C ['usuario15'] C 3 386.799812317 363 user
18 usuario12 C ['usuario6'] C 3 1210.09993553 1184 user
18 usuario6 C ['usuario12'] C 3 1547.99985886 1522 user
18 usuario17 D ['usuario2'] C 4 1294.89994049 1258 user
18 usuario2 C ['usuario17'] D 0 4783.69998932 4768 user
18 usuario14 C ['usuario4'] C 3 951.40004158 923 user
18 usuario4 C ['usuario14'] C 3 568.000078201 544 user
18 usuario11 D ['usuario3'] D 0 936.499834061 914 user
18 usuario3 D ['usuario11'] D 0 644.399881363 587 user
18 usuario8 D ['usuario1'] D 0 2006.79993629 1983 user
18 usuario1 D ['usuario8'] D 0 5833.69994164 5804 user
19 usuario9 D ['usuario18'] C 4 4922.10006714 4897 user
19 usuario18 C ['usuario9'] D 0 2716.30001068 2689 user
19 usuario7 C ['usuario10'] C 3 417.700052261 393 user
19 usuario10 C ['usuario7'] C 3 720.100164413 696 user
19 usuario13 C ['usuario5'] C 3 740.6001091 716 user
19 usuario5 C ['usuario13'] C 3 766.000032425 742 user
19 usuario15 C ['usuario16'] C 3 2307.20019341 2234 user
19 usuario16 C ['usuario15'] C 3 1127.4998188 1103 user
19 usuario12 C ['usuario6'] C 3 964.799880981 940 user
19 usuario6 C ['usuario12'] C 3 1029.99997139 1013 user
19 usuario17 D ['usuario2'] D 0 2168.30015182 2143 user
19 usuario2 D ['usuario17'] D 0 3416.10002518 3401 user
19 usuario14 C ['usuario4'] C 3 1664.00003433 1636 user
19 usuario4 C ['usuario14'] C 3 590.700149536 563 user
19 usuario11 D ['usuario3'] D 0 1689.19992447 1663 user
19 usuario3 D ['usuario11'] D 0 603.600025177 587 user
19 usuario8 D ['usuario1'] D 0 3822.20005989 3798 user
19 usuario1 D ['usuario8'] D 0 2347.8000164 2322 user
20 usuario9 C ['usuario18'] C 3 3206.00008965 3181 user
20 usuario18 C ['usuario9'] C 3 1216.90011024 1192 user
20 usuario7 C ['usuario10'] C 3 577.800035477 554 user
20 usuario10 C ['usuario7'] C 3 859.800100327 832 user
20 usuario13 C ['usuario5'] C 3 1874.00007248 1857 user
20 usuario5 C ['usuario13'] C 3 1528.59997749 1502 user
20 usuario15 C ['usuario16'] C 3 4755.69987297 4738 user
20 usuario16 C ['usuario15'] C 3 793.90001297 770 user
20 usuario12 C ['usuario6'] C 3 967.200040817 943 user
20 usuario6 C ['usuario12'] C 3 1149.00016785 1120 user
20 usuario17 C ['usuario2'] D 0 3306.29992485 3277 user
20 usuario2 D ['usuario17'] C 4 2421.90003395 2396 user
20 usuario14 C ['usuario4'] C 3 1018.80002022 996 user
20 usuario4 C ['usuario14'] C 3 1282.40013123 1258 user
20 usuario11 D ['usuario3'] C 4 4488.10005188 4460 user
20 usuario3 C ['usuario11'] D 0 1694.09990311 1670 user
20 usuario8 D ['usuario1'] C 4 2469.79999542 2446 user
20 usuario1 C ['usuario8'] D 0 1294.49987411 1271 user
21 usuario9 D ['usuario18'] D 0 2516.20006561 2490 user
21 usuario18 D ['usuario9'] D 0 1813.40003014 1786 user
21 usuario7 C ['usuario10'] C 3 637.700080872 613 user
21 usuario10 C ['usuario7'] C 3 465.49987793 440 user
21 usuario13 C ['usuario5'] C 3 944.000005722 916 user
21 usuario5 C ['usuario13'] C 3 2288.69986534 2264 user
21 usuario15 C ['usuario16'] C 3 4481.1000824 4456 user
21 usuario16 C ['usuario15'] C 3 687.99996376 673 user
21 usuario12 C ['usuario6'] C 3 561.399936676 536 user
21 usuario6 C ['usuario12'] C 3 1105.70001602 1084 user
21 usuario17 D ['usuario2'] C 4 972.899913788 942 user
21 usuario2 C ['usuario17'] D 0 2156.59999847 2131 user
21 usuario14 C ['usuario4'] C 3 920.099973679 891 user
21 usuario4 C ['usuario14'] C 3 753.599882126 731 user
21 usuario11 C ['usuario3'] C 3 1800.00019073 1770 user
21 usuario3 C ['usuario11'] C 3 734.800100327 709 user
21 usuario8 C ['usuario1'] C 3 1442.70014763 1419 user
21 usuario1 C ['usuario8'] C 3 2896.20018005 2868 user
22 usuario9 C ['usuario18'] D 0 3230.60011864 3210 user
22 usuario18 D ['usuario9'] C 4 1681.90002441 1664 user
22 usuario7 C ['usuario10'] C 3 420.200109482 392 user
22 usuario10 C ['usuario7'] C 3 523.599863052 498 user
22 usuario13 C ['usuario5'] C 3 3137.49980927 3114 user
22 usuario5 C ['usuario13'] C 3 1803.69997025 1778 user
22 usuario15 C ['usuario16'] C 3 3027.09984779 2999 user
22 usuario16 C ['usuario15'] C 3 1463.2999897 1437 user
22 usuario12 C ['usuario6'] C 3 646.399974823 621 user
22 usuario6 C ['usuario12'] C 3 864.599943161 840 user
22 usuario17 D ['usuario2'] D 0 2180.89985847 2165 user
22 usuario2 D ['usuario17'] D 0 2621.79994583 2598 user
22 usuario14 C ['usuario4'] C 3 1112.79988289 1087 user
22 usuario4 C ['usuario14'] C 3 829.59985733 804 user
22 usuario11 C ['usuario3'] C 3 2036.79990768 2011 user
22 usuario3 C ['usuario11'] C 3 412.400007248 390 user
22 usuario8 C ['usuario1'] C 3 1130.30004501 1102 user
22 usuario1 C ['usuario8'] C 3 1541.00012779 1523 user
23 usuario9 D ['usuario18'] D 0 4073.60005379 4054 user
23 usuario18 D ['usuario9'] D 0 2101.00007057 2085 user
23 usuario7 C ['usuario10'] C 3 453.59992981 429 user
23 usuario10 C ['usuario7'] C 3 627.00009346 603 user
23 usuario13 C ['usuario5'] C 3 879.199981689 853 user
23 usuario5 C ['usuario13'] C 3 726.900100708 702 user
23 usuario15 C ['usuario16'] C 3 2672.09982872 2646 user
23 usuario16 C ['usuario15'] C 3 925.200223923 900 user
23 usuario12 C ['usuario6'] C 3 590.000152588 561 user
23 usuario6 C ['usuario12'] C 3 967.49997139 942 user
23 usuario17 C ['usuario2'] D 0 2120.30005455 2095 user
23 usuario2 D ['usuario17'] C 4 1347.50008583 1317 user
23 usuario14 C ['usuario4'] C 3 820.099830627 793 user
23 usuario4 C ['usuario14'] C 3 658.999919891 634 user
23 usuario11 C ['usuario3'] C 3 3520.99990845 3505 user
23 usuario3 C ['usuario11'] C 3 458.60004425 435 user
23 usuario8 D ['usuario1'] C 4 2291.70012474 2270 user
23 usuario1 C ['usuario8'] D 0 1602.59985924 1579 user
24 usuario9 D ['usuario18'] D 0 1909.29985046 1883 user
24 usuario18 D ['usuario9'] D 0 1991.19997025 1962 user
24 usuario7 C ['usuario10'] C 3 520.200014114 496 user
24 usuario10 C ['usuario7'] C 3 544.800043106 528 user
24 usuario13 C ['usuario5'] C 3 751.399993896 724 user
24 usuario5 C ['usuario13'] C 3 653.899908066 627 user
24 usuario15 C ['usuario16'] C 3 795.300006866 764 user
24 usuario16 C ['usuario15'] C 3 996.400117874 970 user
24 usuario12 C ['usuario6'] C 3 610.599994659 589 user
24 usuario6 C ['usuario12'] C 3 978.399991989 962 user
24 usuario17 D ['usuario2'] D 0 1121.0000515 1096 user
24 usuario2 D ['usuario17'] D 0 7765.19989967 7736 user
24 usuario14 C ['usuario4'] C 3 963.700056076 936 user
24 usuario4 C ['usuario14'] C 3 748.399972916 732 user
24 usuario11 C ['usuario3'] C 3 2213.2999897 2187 user
24 usuario3 C ['usuario11'] C 3 408.299922943 385 user
24 usuario8 C ['usuario1'] C 3 1827.80003548 1806 user
24 usuario1 C ['usuario8'] C 3 2254.40001488 2230 user
25 usuario9 D ['usuario18'] D 0 1711.69996262 1686 user
25 usuario18 D ['usuario9'] D 0 2442.60001183 2418 user
25 usuario7 C ['usuario10'] C 3 729.500055313 706 user
25 usuario10 C ['usuario7'] C 3 554.600000381 529 user
25 usuario13 C ['usuario5'] C 3 645.099878311 619 user
25 usuario5 C ['usuario13'] C 3 702.200174332 687 user
25 usuario15 C ['usuario16'] C 3 1392.79985428 1371 user
25 usuario16 C ['usuario15'] C 3 790.199995041 774 user
25 usuario12 C ['usuario6'] C 3 876.399993896 850 user
25 usuario6 C ['usuario12'] C 3 801.899909973 777 user
