round player action_player opponent action_opponent payoff time_php time_js who_played
3 usuario7 C ['usuario4'] C 3 2714.30015564 2689 user
3 usuario4 C ['usuario7'] C 3 6247.60007858 6224 user
3 usuario3 C ['usuario2'] D 0 3078.39989662 3055 user
3 usuario2 D ['usuario3'] C 4 10869.4000244 10844 user
3 usuario9 C ['usuario11'] C 3 5643.10002327 5618 user
3 usuario11 C ['usuario9'] C 3 4762.19987869 4733 user
3 usuario16 D ['usuario15'] C 4 4127.4998188 4107 user
3 usuario15 C ['usuario16'] D 0 4039.79992867 4018 user
3 usuario18 D ['usuario1'] D 1 6683.6001873 6659 user
3 usuario1 D ['usuario18'] D 1 9782.00006485 9759 user
3 usuario17 D ['usuario5'] D 1 15265.4001713 15238 user
3 usuario5 D ['usuario17'] D 1 13222.6002216 13196 user
3 usuario13 D ['usuario10'] C 4 2158.60009193 2131 user
3 usuario10 C ['usuario13'] D 0 4420.30000687 4376 user
4 usuario14 D ['usuario8'] C 4 12749.0999699 12717 user
4 usuario8 C ['usuario14'] D 0 1609.9998951 1566 user
4 usuario6 D ['usuario12'] C 4 3134.70005989 3109 user
4 usuario12 C ['usuario6'] D 0 4232.69987106 4212 user
4 usuario7 C ['usuario4'] C 3 2664.49999809 2639 user
4 usuario4 C ['usuario7'] C 3 1603.1999588 1574 user
4 usuario3 D ['usuario2'] C 4 2366.40000343 2342 user
4 usuario2 C ['usuario3'] D 0 9008.10003281 8960 user
4 usuario9 D ['usuario11'] C 4 6116.49990082 6098 user
4 usuario11 C ['usuario9'] D 0 2175.10008812 2159 user
4 usuario16 D ['usuario15'] D 1 3039.90006447 3019 user
4 usuario15 D ['usuario16'] D 1 2393.19992065 2341 user
4 usuario18 C ['usuario1'] D 0 5094.30003166 5063 user
4 usuario1 D ['usuario18'] C 4 4744.50016022 4719 user
4 usuario17 D ['usuario5'] D 1 2331.70008659 2310 user
4 usuario5 D ['usuario17'] D 1 9283.40005875 9256 user
4 usuario13 D ['usuario10'] D 1 2716.00008011 2700 user
4 usuario10 D ['usuario13'] D 1 12178.0998707 12151 user
5 usuario14 C ['usuario8'] C 3 9373.19993973 9341 user
5 usuario8 C ['usuario14'] C 3 6397.90010452 6369 user
5 usuario6 C ['usuario12'] C 3 2777.69994736 2751 user
5 usuario12 C ['usuario6'] C 3 7006.60014153 6982 user
5 usuario7 C ['usuario4'] C 3 1892.19999313 1848 user
5 usuario4 C ['usuario7'] C 3 4966.70007706 4937 user
5 usuario3 C ['usuario2'] D 0 3298.00009727 3277 user
5 usuario2 D ['usuario3'] C 4 4802.79994011 4787 user
5 usuario9 C ['usuario11'] C 3 7957.59987831 7929 user
5 usuario11 C ['usuario9'] C 3 3871.09994888 3846 user
5 usuario16 D ['usuario15'] D 1 2126.29985809 2108 user
5 usuario15 D ['usuario16'] D 1 8501.79982185 8483 user
5 usuario18 D ['usuario1'] C 4 2278.19991112 2252 user
5 usuario1 C ['usuario18'] D 0 5177.00004578 5157 user
5 usuario17 C ['usuario5'] D 0 10252.4001598 10232 user
5 usuario5 D ['usuario17'] C 4 5310.60004234 5286 user
5 usuario13 C ['usuario10'] D 0 4048.30002785 4030 user
5 usuario10 D ['usuario13'] C 4 10771.1000443 10751 user
6 usuario14 D ['usuario8'] D 1 7608.40010643 7585 user
6 usuario8 D ['usuario14'] D 1 4442.69990921 4429 user
6 usuario6 D ['usuario12'] C 4 2358.29997063 2333 user
6 usuario12 C ['usuario6'] D 0 4855.60011864 4841 user
6 usuario7 C ['usuario4'] C 3 1882.10010529 1854 user
6 usuario4 C ['usuario7'] C 3 4121.29998207 4095 user
6 usuario3 C ['usuario2'] D 0 6295.19987106 6270 user
6 usuario2 D ['usuario3'] C 4 9174.1001606 9154 user
6 usuario9 D ['usuario11'] D 1 1895.2999115 1873 user
6 usuario11 D ['usuario9'] D 1 1500.90003014 1472 user
6 usuario16 D ['usuario15'] C 4 3300.0998497 3282 user
6 usuario15 C ['usuario16'] D 0 3861.1998558 3836 user
6 usuario18 D ['usuario1'] D 1 3762.09998131 3731 user
6 usuario1 D ['usuario18'] D 1 4151.59988403 4125 user
6 usuario17 D ['usuario5'] D 1 14814.7001266 14789 user
6 usuario5 D ['usuario17'] D 1 11979.7999859 11959 user
6 usuario13 C ['usuario10'] C 3 2963.50002289 2948 user
6 usuario10 C ['usuario13'] C 3 7250.0 7224 user
7 usuario14 C ['usuario8'] C 3 2471.09985352 2430 user
7 usuario8 C ['usuario14'] C 3 1394.99998093 1379 user
7 usuario6 D ['usuario12'] D 1 11720.2000618 11686 user
7 usuario12 D ['usuario6'] D 1 5771.29983902 5751 user
7 usuario7 C ['usuario4'] C 3 1941.90001488 1914 user
7 usuario4 C ['usuario7'] C 3 2846.49991989 2820 user
7 usuario3 D ['usuario2'] C 4 2382.10010529 2363 user
7 usuario2 C ['usuario3'] D 0 5196.79999352 5168 user
7 usuario9 C ['usuario11'] D 0 2408.20002556 2386 user
7 usuario11 D ['usuario9'] C 4 3038.1000042 3020 user
7 usuario16 D ['usuario15'] D 1 2847.89991379 2822 user
7 usuario15 D ['usuario16'] D 1 991.999864578 965 user
7 usuario18 D ['usuario1'] C 4 2355.49998283 2337 user
7 usuario1 C ['usuario18'] D 0 4577.60000229 4554 user
7 usuario17 D ['usuario5'] D 1 6064.19992447 6034 user
7 usuario5 D ['usuario17'] D 1 10676.0001183 10651 user
7 usuario13 D ['usuario10'] C 4 5431.09989166 5372 user
7 usuario10 C ['usuario13'] D 0 8261.69991493 8232 user
8 usuario14 C ['usuario8'] C 3 2569.4000721 2543 user
8 usuario8 C ['usuario14'] C 3 2752.59995461 2724 user
8 usuario6 C ['usuario12'] D 0 3732.20014572 3709 user
8 usuario12 D ['usuario6'] C 4 4764.8999691 4749 user
8 usuario7 C ['usuario4'] C 3 2088.39988708 2064 user
8 usuario4 C ['usuario7'] C 3 1100.39997101 1081 user
8 usuario3 D ['usuario2'] C 4 2512.59994507 2484 user
8 usuario2 C ['usuario3'] D 0 6485.89992523 6461 user
8 usuario9 D ['usuario11'] D 1 7302.10018158 7268 user
8 usuario11 D ['usuario9'] D 1 4097.39995003 4074 user
8 usuario16 D ['usuario15'] D 1 2373.39997292 2348 user
8 usuario15 D ['usuario16'] D 1 1001.3999939 974 user
8 usuario18 C ['usuario1'] D 0 12299.9999523 12273 user
8 usuario1 D ['usuario18'] C 4 2915.49992561 2890 user
8 usuario17 C ['usuario5'] C 3 2498.00014496 2478 user
8 usuario5 C ['usuario17'] C 3 8114.49980736 8084 user
8 usuario13 D ['usuario10'] D 1 5094.19989586 5077 user
8 usuario10 D ['usuario13'] D 1 6420.79997063 6395 user
9 usuario14 D ['usuario8'] C 4 7872.0998764 7842 user
9 usuario8 C ['usuario14'] D 0 1633.10003281 1613 user
9 usuario6 D ['usuario12'] C 4 5769.19984818 5747 user
9 usuario12 C ['usuario6'] D 0 4863.39998245 4840 user
9 usuario7 C ['usuario4'] C 3 2198.80008698 2169 user
9 usuario4 C ['usuario7'] C 3 3084.49983597 3059 user
9 usuario3 C ['usuario2'] D 0 1559.5998764 1532 user
9 usuario2 D ['usuario3'] C 4 7620.19991875 7592 user
9 usuario9 D ['usuario11'] C 4 5306.9999218 5285 user
9 usuario11 C ['usuario9'] D 0 1824.69987869 1797 user
9 usuario16 D ['usuario15'] D 1 2320.99986076 2292 user
9 usuario15 D ['usuario16'] D 1 860.399961472 836 user
9 usuario18 C ['usuario1'] D 0 2317.50011444 2291 user
9 usuario1 D ['usuario18'] C 4 4544.39997673 4521 user
9 usuario17 C ['usuario5'] D 0 5762.79997826 5740 user
9 usuario5 D ['usuario17'] C 4 8119.19999123 8092 user
9 usuario13 C ['usuario10'] D 0 3365.90003967 3341 user
9 usuario10 D ['usuario13'] C 4 3256.79993629 3231 user
10 usuario14 D ['usuario8'] D 1 9051.7001152 9032 user
10 usuario8 D ['usuario14'] D 1 2963.69981766 2942 user
10 usuario6 D ['usuario12'] C 4 2758.59999657 2741 user
10 usuario12 C ['usuario6'] D 0 2901.80015564 2878 user
10 usuario7 C ['usuario4'] C 3 1487.5998497 1473 user
10 usuario4 C ['usuario7'] C 3 3152.29988098 3128 user
10 usuario3 C ['usuario2'] D 0 6131.79993629 6104 user
10 usuario2 D ['usuario3'] C 4 8899.80006218 8880 user
10 usuario9 C ['usuario11'] C 3 4497.10011482 4468 user
10 usuario11 C ['usuario9'] C 3 2629.79984283 2614 user
10 usuario16 D ['usuario15'] D 1 1958.49990845 1933 user
10 usuario15 D ['usuario16'] D 1 5024.60002899 4997 user
10 usuario18 D ['usuario1'] D 1 1517.30012894 1493 user
10 usuario1 D ['usuario18'] D 1 5573.19998741 5544 user
10 usuario17 C ['usuario5'] D 0 4556.69999123 4535 user
10 usuario5 D ['usuario17'] C 4 10251.6999245 10222 user
10 usuario13 C ['usuario10'] D 0 1955.60002327 1927 user
10 usuario10 D ['usuario13'] C 4 2725.30007362 2695 user
11 usuario14 C ['usuario8'] C 3 2420.30000687 2396 user
11 usuario8 C ['usuario14'] C 3 1835.7000351 1812 user
11 usuario6 C ['usuario12'] D 0 7205.39999008 7176 user
11 usuario12 D ['usuario6'] C 4 2750.60009956 2735 user
11 usuario7 C ['usuario4'] C 3 1686.50007248 1665 user
11 usuario4 C ['usuario7'] C 3 3276.09992027 3245 user
11 usuario3 C ['usuario2'] D 0 2565.59991837 2517 user
11 usuario2 D ['usuario3'] C 4 8541.40019417 8515 user
11 usuario9 C ['usuario11'] D 0 1779.80017662 1751 user
11 usuario11 D ['usuario9'] C 4 2225.89993477 2196 user
11 usuario16 D ['usuario15'] D 1 1522.39990234 1499 user
11 usuario15 D ['usuario16'] D 1 1802.09994316 1778 user
11 usuario18 D ['usuario1'] D 1 2115.40007591 2077 user
11 usuario1 D ['usuario18'] D 1 4389.10007477 4363 user
11 usuario17 D ['usuario5'] C 4 2477.49996185 2449 user
11 usuario5 C ['usuario17'] D 0 8263.00001144 8235 user
11 usuario13 C ['usuario10'] D 0 3146.60000801 3121 user
11 usuario10 D ['usuario13'] C 4 1437.29996681 1408 user
12 usuario14 C ['usuario8'] D 0 3868.20006371 3844 user
12 usuario8 D ['usuario14'] C 4 1243.29996109 1218 user
12 usuario6 D ['usuario12'] D 1 2919.30007935 2904 user
12 usuario12 D ['usuario6'] D 1 2706.09998703 2690 user
12 usuario7 C ['usuario4'] C 3 1732.10000992 1706 user
12 usuario4 C ['usuario7'] C 3 3206.69984818 3183 user
12 usuario3 C ['usuario2'] D 0 2632.20000267 2609 user
12 usuario2 D ['usuario3'] C 4 8703.99999619 8676 user
12 usuario9 C ['usuario11'] D 0 4069.5002079 4043 user
12 usuario11 D ['usuario9'] C 4 1632.79986382 1609 user
12 usuario16 D ['usuario15'] D 1 2060.10007858 2040 user
12 usuario15 D ['usuario16'] D 1 1026.59988403 1002 user
12 usuario18 D ['usuario1'] D 1 3375.0 3353 user
12 usuario1 D ['usuario18'] D 1 3415.19999504 3388 user
12 usuario17 D ['usuario5'] D 1 3736.20009422 3714 user
12 usuario5 D ['usuario17'] D 1 2731.80007935 2705 user
12 usuario13 D ['usuario10'] D 1 1159.70015526 1131 user
12 usuario10 D ['usuario13'] D 1 1772.69983292 1747 user
13 usuario14 D ['usuario8'] C 4 4266.99995995 4241 user
13 usuario8 C ['usuario14'] D 0 2019.09995079 2004 user
13 usuario6 D ['usuario12'] D 1 1745.49984932 1725 user
13 usuario12 D ['usuario6'] D 1 4861.70005798 4846 user
13 usuario7 C ['usuario4'] C 3 1670.00007629 1649 user
13 usuario4 C ['usuario7'] C 3 3182.19995499 3155 user
13 usuario3 D ['usuario2'] D 1 2298.29978943 2279 user
13 usuario2 D ['usuario3'] D 1 5290.50016403 5260 user
13 usuario9 D ['usuario11'] D 1 2601.30000114 2580 user
13 usuario11 D ['usuario9'] D 1 1649.79982376 1625 user
13 usuario16 D ['usuario15'] D 1 1479.30002213 1422 user
13 usuario15 D ['usuario16'] D 1 724.900007248 703 user
13 usuario18 D ['usuario1'] D 1 2813.79985809 2791 user
13 usuario1 D ['usuario18'] D 1 3655.49993515 3635 user
13 usuario17 C ['usuario5'] D 0 4506.29997253 4480 user
13 usuario5 D ['usuario17'] C 4 5375.90003014 5357 user
13 usuario13 D ['usuario10'] D 1 1254.19998169 1234 user
13 usuario10 D ['usuario13'] D 1 3953.89986038 3925 user
14 usuario14 D ['usuario8'] C 4 4327.3999691 4309 user
14 usuario8 C ['usuario14'] D 0 1766.70002937 1749 user
14 usuario6 D ['usuario12'] D 1 1757.29990005 1732 user
14 usuario12 D ['usuario6'] D 1 5536.90004349 5512 user
14 usuario7 C ['usuario4'] C 3 1756.99996948 1734 user
14 usuario4 C ['usuario7'] C 3 3585.60013771 3558 user
14 usuario3 D ['usuario2'] C 4 1504.19998169 1488 user
14 usuario2 C ['usuario3'] D 0 8224.80010986 8201 user
14 usuario9 D ['usuario11'] D 1 2144.50001717 2112 user
14 usuario11 D ['usuario9'] D 1 1730.80015182 1708 user
14 usuario16 D ['usuario15'] D 1 2173.50006104 2153 user
14 usuario15 D ['usuario16'] D 1 2027.69994736 2002 user
14 usuario18 D ['usuario1'] D 1 3761.80005074 3736 user
14 usuario1 D ['usuario18'] D 1 3938.79985809 3916 user
14 usuario17 C ['usuario5'] D 0 2344.39992905 2322 user
14 usuario5 D ['usuario17'] C 4 6429.30006981 6404 user
14 usuario13 D ['usuario10'] D 1 3401.60012245 3375 user
14 usuario10 D ['usuario13'] D 1 1526.79991722 1505 user
15 usuario14 D ['usuario8'] D 1 5506.89983368 5481 user
15 usuario8 D ['usuario14'] D 1 2271.70014381 2258 user
15 usuario6 D ['usuario12'] D 1 1523.2000351 1500 user
15 usuario12 D ['usuario6'] D 1 5193.30000877 5169 user
15 usuario7 C ['usuario4'] C 3 1990.20004272 1969 user
15 usuario4 C ['usuario7'] C 3 1389.30010796 1367 user
15 usuario3 D ['usuario2'] D 1 1082.39984512 1066 user
15 usuario2 D ['usuario3'] D 1 6317.60001183 6288 user
15 usuario9 D ['usuario11'] C 4 5595.40009499 5567 user
15 usuario11 C ['usuario9'] D 0 2171.49996758 2151 user
15 usuario16 D ['usuario15'] D 1 1014.8999691 990 user
15 usuario15 D ['usuario16'] D 1 1074.39994812 1049 user
15 usuario18 D ['usuario1'] D 1 3955.3000927 3921 user
15 usuario1 D ['usuario18'] D 1 7621.59991264 7597 user
15 usuario17 C ['usuario5'] C 3 2469.90013123 2450 user
15 usuario5 C ['usuario17'] C 3 7972.6998806 7944 user
15 usuario13 D ['usuario10'] D 1 1595.49999237 1567 user
15 usuario10 D ['usuario13'] D 1 726.500034332 704 user
16 usuario14 C ['usuario8'] C 3 1209.400177 1185 user
16 usuario8 C ['usuario14'] C 3 683.300018311 661 user
16 usuario6 D ['usuario12'] D 1 1220.29995918 1199 user
16 usuario12 D ['usuario6'] D 1 4663.69986534 4632 user
16 usuario7 C ['usuario4'] C 3 1604.30002213 1586 user
16 usuario4 C ['usuario7'] C 3 1588.20009232 1567 user
16 usuario3 D ['usuario2'] D 1 1099.79987144 1077 user
16 usuario2 D ['usuario3'] D 1 7654.20007706 7634 user
16 usuario9 D ['usuario11'] C 4 2626.79982185 2604 user
16 usuario11 C ['usuario9'] D 0 5105.90004921 5077 user
16 usuario16 D ['usuario15'] D 1 911.799907684 883 user
16 usuario15 D ['usuario16'] D 1 1183.3999157 1159 user
16 usuario18 D ['usuario1'] C 4 4898.29993248 4869 user
16 usuario1 C ['usuario18'] D 0 2945.89996338 2927 user
16 usuario17 C ['usuario5'] D 0 3570.19996643 3540 user
16 usuario5 D ['usuario17'] C 4 5198.30012321 5177 user
16 usuario13 D ['usuario10'] C 4 1319.20003891 1298 user
16 usuario10 C ['usuario13'] D 0 2321.09999657 2295 user
17 usuario14 C ['usuario8'] C 3 3156.69989586 3130 user
17 usuario8 C ['usuario14'] C 3 927.299976349 913 user
17 usuario6 D ['usuario12'] D 1 1059.40008163 1031 user
17 usuario12 D ['usuario6'] D 1 4430.29999733 4405 user
17 usuario7 C ['usuario4'] C 3 2087.80002594 2067 user
17 usuario4 C ['usuario7'] C 3 3685.40000916 3669 user
17 usuario3 C ['usuario2'] C 3 1551.7001152 1527 user
17 usuario2 C ['usuario3'] C 3 5354.20012474 5328 user
17 usuario9 D ['usuario11'] D 1 2381.99996948 2357 user
17 usuario11 D ['usuario9'] D 1 1452.79979706 1425 user
17 usuario16 D ['usuario15'] D 1 1021.39997482 995 user
17 usuario15 D ['usuario16'] D 1 4249.30000305 4222 user
17 usuario18 D ['usuario1'] D 1 2754.99987602 2733 user
17 usuario1 D ['usuario18'] D 1 4290.89999199 4266 user
17 usuario17 C ['usuario5'] C 3 2422.19996452 2402 user
17 usuario5 C ['usuario17'] C 3 5503.60012054 5478 user
17 usuario13 C ['usuario10'] D 0 5625.09989738 5598 user
17 usuario10 D ['usuario13'] C 4 1211.69996262 1186 user
18 usuario14 D ['usuario8'] D 1 2690.29998779 2668 user
18 usuario8 D ['usuario14'] D 1 2832.49998093 2805 user
18 usuario6 D ['usuario12'] D 1 1144.79994774 1116 user
18 usuario12 D ['usuario6'] D 1 3202.19993591 3182 user
18 usuario7 C ['usuario4'] C 3 2414.89982605 2402 user
18 usuario4 C ['usuario7'] C 3 5814.20016289 5784 user
18 usuario3 C ['usuario2'] C 3 1675.1999855 1653 user
18 usuario2 C ['usuario3'] C 3 6805.29999733 6773 user
18 usuario9 D ['usuario11'] D 1 2975.89993477 2948 user
18 usuario11 D ['usuario9'] D 1 1587.10002899 1572 user
18 usuario16 D ['usuario15'] D 1 809.700012207 787 user
18 usuario15 D ['usuario16'] D 1 2457.09991455 2436 user
18 usuario18 D ['usuario1'] D 1 2754.29987907 2734 user
18 usuario1 D ['usuario18'] D 1 2537.10007668 2512 user
18 usuario17 C ['usuario5'] D 0 3426.5999794 3401 user
18 usuario5 D ['usuario17'] C 4 4402.99987793 4379 user
18 usuario13 D ['usuario10'] D 1 2720.99995613 2703 user
18 usuario10 D ['usuario13'] D 1 4977.09989548 4953 user
19 usuario14 C ['usuario8'] C 3 3863.79981041 3848 user
19 usuario8 C ['usuario14'] C 3 1247.90000916 1223 user
19 usuario6 D ['usuario12'] C 4 1549.49998856 1528 user
19 usuario12 C ['usuario6'] D 0 7125.90003014 7102 user
19 usuario7 C ['usuario4'] C 3 1566.20001793 1543 user
19 usuario4 C ['usuario7'] C 3 4378.60012054 4355 user
19 usuario3 C ['usuario2'] D 0 1541.70012474 1522 user
19 usuario2 D ['usuario3'] C 4 8837.49985695 8816 user
19 usuario9 C ['usuario11'] D 0 5626.80006027 5599 user
19 usuario11 D ['usuario9'] C 4 1788.19990158 1767 user
19 usuario16 C ['usuario15'] D 0 5082.99994469 5054 user
19 usuario15 D ['usuario16'] C 4 1290.19999504 1267 user
19 usuario18 D ['usuario1'] D 1 2522.20010757 2485 user
19 usuario1 D ['usuario18'] D 1 1830.39999008 1806 user
19 usuario17 C ['usuario5'] D 0 1810.10007858 1790 user
19 usuario5 D ['usuario17'] C 4 5008.69989395 4981 user
19 usuario13 D ['usuario10'] D 1 1168.29991341 1146 user
19 usuario10 D ['usuario13'] D 1 4963.70005608 4937 user
20 usuario14 D ['usuario8'] C 4 3591.89987183 3569 user
20 usuario8 C ['usuario14'] D 0 1523.2000351 1502 user
20 usuario6 D ['usuario12'] C 4 995.399951935 976 user
20 usuario12 C ['usuario6'] D 0 2629.80008125 2614 user
20 usuario7 C ['usuario4'] C 3 1669.10004616 1649 user
20 usuario4 C ['usuario7'] C 3 4805.00006676 4788 user
20 usuario3 D ['usuario2'] D 1 1572.89981842 1551 user
20 usuario2 D ['usuario3'] D 1 5905.40003777 5878 user
20 usuario9 D ['usuario11'] D 1 1802.50000954 1787 user
20 usuario11 D ['usuario9'] D 1 3203.799963 3177 user
20 usuario16 D ['usuario15'] D 1 2377.79998779 2357 user
20 usuario15 D ['usuario16'] D 1 2005.40018082 1958 user
20 usuario18 D ['usuario1'] D 1 1728.10006142 1712 user
20 usuario1 D ['usuario18'] D 1 3749.30000305 3733 user
20 usuario17 C ['usuario5'] C 3 2712.80002594 2698 user
20 usuario5 C ['usuario17'] C 3 6997.20001221 6971 user
20 usuario13 D ['usuario10'] D 1 1249.30000305 1231 user
20 usuario10 D ['usuario13'] D 1 2836.00020409 2819 user
21 usuario14 C ['usuario8'] D 0 7504.30011749 7484 user
21 usuario8 D ['usuario14'] C 4 2562.3998642 2538 user
21 usuario6 D ['usuario12'] D 1 857.599973679 834 user
21 usuario12 D ['usuario6'] D 1 4013.90004158 3990 user
21 usuario7 C ['usuario4'] C 3 1799.40009117 1769 user
21 usuario4 C ['usuario7'] C 3 2470.59988976 2450 user
21 usuario3 D ['usuario2'] C 4 850.299835205 825 user
21 usuario2 C ['usuario3'] D 0 7244.80009079 7217 user
21 usuario9 D ['usuario11'] C 4 5743.90006065 5716 user
21 usuario11 C ['usuario9'] D 0 2761.10005379 2745 user
21 usuario16 C ['usuario15'] D 0 1848.60014915 1827 user
21 usuario15 D ['usuario16'] C 4 1014.8999691 992 user
21 usuario18 D ['usuario1'] D 1 2187.40010262 2170 user
21 usuario1 D ['usuario18'] D 1 2046.00000381 2024 user
21 usuario17 C ['usuario5'] C 3 5470.49999237 5445 user
21 usuario5 C ['usuario17'] C 3 2135.69998741 2119 user
21 usuario13 D ['usuario10'] C 4 746.199846268 724 user
21 usuario10 C ['usuario13'] D 0 1672.80006409 1657 user
22 usuario14 D ['usuario8'] D 1 1774.49989319 1749 user
22 usuario8 D ['usuario14'] D 1 793.299913406 768 user
22 usuario6 D ['usuario12'] D 1 912.000179291 888 user
22 usuario12 D ['usuario6'] D 1 2626.09982491 2610 user
22 usuario7 C ['usuario4'] C 3 1661.40007973 1639 user
22 usuario4 C ['usuario7'] C 3 2524.30009842 2497 user
22 usuario3 D ['usuario2'] D 1 724.2000103 706 user
22 usuario2 D ['usuario3'] D 1 3189.39995766 3164 user
22 usuario9 D ['usuario11'] C 4 3413.89989853 3386 user
22 usuario11 C ['usuario9'] D 0 1851.00007057 1827 user
22 usuario16 C ['usuario15'] D 0 3653.00011635 3625 user
22 usuario15 D ['usuario16'] C 4 1416.50009155 1390 user
22 usuario18 D ['usuario1'] D 1 2158.99991989 2132 user
22 usuario1 D ['usuario18'] D 1 9857.50007629 9839 user
22 usuario17 C ['usuario5'] D 0 2637.00008392 2609 user
22 usuario5 D ['usuario17'] C 4 1181.40006065 1163 user
22 usuario13 D ['usuario10'] C 4 2453.00006866 2427 user
22 usuario10 C ['usuario13'] D 0 3684.70001221 3664 user
23 usuario14 C ['usuario8'] C 3 2391.00003242 2370 user
23 usuario8 C ['usuario14'] C 3 1286.09991074 1272 user
23 usuario6 D ['usuario12'] D 1 933.899879456 919 user
23 usuario12 D ['usuario6'] D 1 2976.00007057 2956 user
23 usuario7 C ['usuario4'] C 3 1883.80002975 1867 user
23 usuario4 C ['usuario7'] C 3 8443.09997559 8414 user
23 usuario3 D ['usuario2'] C 4 738.399982452 721 user
23 usuario2 C ['usuario3'] D 0 7528.10001373 7500 user
23 usuario9 C ['usuario11'] D 0 6534.69991684 6516 user
23 usuario11 D ['usuario9'] C 4 5127.39992142 5096 user
23 usuario16 D ['usuario15'] C 4 2132.60006905 2114 user
23 usuario15 C ['usuario16'] D 0 1358.99996758 1332 user
23 usuario18 D ['usuario1'] D 1 2942.80004501 2926 user
23 usuario1 D ['usuario18'] D 1 4908.59985352 4885 user
23 usuario17 C ['usuario5'] C 3 2358.40010643 2336 user
23 usuario5 C ['usuario17'] C 3 3450.50001144 3431 user
23 usuario13 C ['usuario10'] D 0 2865.99993706 2841 user
23 usuario10 D ['usuario13'] C 4 6047.69992828 6023 user
24 usuario14 C ['usuario8'] C 3 1861.09995842 1846 user
24 usuario8 C ['usuario14'] C 3 4279.59990501 4251 user
24 usuario6 D ['usuario12'] D 1 879.899978638 857 user
24 usuario12 D ['usuario6'] D 1 4071.19989395 4058 user
24 usuario7 C ['usuario4'] C 3 1573.99988174 1556 user
24 usuario4 C ['usuario7'] C 3 3994.79985237 3967 user
24 usuario3 C ['usuario2'] D 0 2276.90005302 2247 user
24 usuario2 D ['usuario3'] C 4 4510.39981842 4491 user
24 usuario9 D ['usuario11'] D 1 1457.00001717 1429 user
24 usuario11 D ['usuario9'] D 1 2054.30006981 2035 user
24 usuario16 C ['usuario15'] D 0 2228.3000946 2201 user
24 usuario15 D ['usuario16'] C 4 1037.89997101 1023 user
24 usuario18 D ['usuario1'] D 1 1838.4001255 1825 user
24 usuario1 D ['usuario18'] D 1 3775.60019493 3755 user
24 usuario17 C ['usuario5'] D 0 2649.89995956 2622 user
24 usuario5 D ['usuario17'] C 4 1321.59996033 1299 user
24 usuario13 C ['usuario10'] D 0 3003.70001793 2978 user
24 usuario10 D ['usuario13'] C 4 4152.3001194 4135 user
25 usuario14 D ['usuario8'] C 4 2776.29995346 2755 user
25 usuario8 C ['usuario14'] D 0 2382.20000267 2366 user
25 usuario6 D ['usuario12'] D 1 729.89988327 712 user
25 usuario12 D ['usuario6'] D 1 3544.10004616 3521 user
25 usuario7 C ['usuario4'] C 3 1462.50009537 1437 user
