,Unnamed: 0,Unnamed: 0.1,userid,a,v,t,z,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,s2,s1,a_st5,v_st5,t_st5,z_st5,a5,v5,t5,z5,a_st15,v_st15,t_st15,z_st15,a15,v15,t15,z15,a_st25,v_st25,t_st25,z_st25,a25,v25,t25,z25,a_st35,v_st35,t_st35,z_st35,a35,v35,t35,z35,a_st45,v_st45,t_st45,z_st45,a45,v45,t45,z45
34,34,1593,141,5.525600495334004,-0.17800542644531922,0.8925692987629492,0.5261893615200813,0.812447231269717,0.24929531958370715,0.23829209013862995,0.09898033416052282,4.356524745208394,-0.44834477788033494,0.47592324807238395,0.549432318893574,0.785537653943018,0.13371640989067396,0.2169170646384621,0.09888049585909217,5.6844605748196075,0.0025191156668344476,0.43126650726308563,0.4958913319767034,0.7112078294312256,0.17793853215917962,0.23126955192538864,0.10107012030956204,4.706866171172782,0.007955563506313068,0.451694546860685,0.49340707281213375,0.8239102398590448,0.21401677740811356,0.2265157321379409,0.09796394709154241,4.672871819958841,-0.3794993560615724,0.45654437957902266,0.5468410480161284,0.8321206672444664,0.20658786314715183,0.22527860712887715,0.10233489823863705,4.851936129359951,-0.3429469497610802,0.45120197187891997,0.5436459647647082,-24.0,-19,0.6394735626973665,0.21034685349826035,0.2248933313873941,0.10066214836744003,4.08473659550814,0.0026302801597169177,0.4551647677271067,0.5130718536518778,0.6343677791496811,0.27121269682665056,0.25143293236168235,0.10035624073989444,3.6267470469947867,-0.24187209216253477,0.48988483568144603,0.5262511310927735,0.7559113773840357,0.18632432749017094,0.2234568288300242,0.09814984563933872,4.695310650727655,-0.1481184544425229,0.4482384853254965,0.5219271404106476,0.6172460954323673,0.25001314940613273,0.2515440959407425,0.0996693269870894,3.7060762979184574,0.029352530883284236,0.49245656862975806,0.4815068282451165,0.6546236928038106,0.3522580832713492,0.23075167101264282,0.10835865507734109,3.3006144247558535,0.021175808161484132,0.45212002916210414,0.49828739678591566
35,35,1640,25,5.590414145197892,-0.20697083772319808,0.7102027731615044,0.5480831835206617,0.7528873902919996,0.19108076888600256,0.22084368702053783,0.0989754942108793,4.654264530686778,0.17369540911725373,0.4495508128444023,0.46927982612233315,0.7489573161695532,0.15716906137498396,0.21906752327448048,0.09877770162869678,5.20392622099658,0.0037480917818758486,0.43848738951249505,0.5022865611812992,0.7716205667648786,0.26821986618490307,0.24979627879935778,0.09982965071681393,4.118935105810724,-0.47509982613055096,0.4855080769043025,0.5407487072152296,0.7805125473607517,0.21542326270207382,0.22958428094925815,0.09858001345413424,4.559208640899382,-0.34630639295152815,0.45480525009389783,0.5217178756850482,0.6755317375035987,0.2408303558532314,0.23475657902992078,0.09918235694101153,3.9418884731365917,-0.22131754633944942,0.468738570943565,0.5388504145675898,-208.0,-21,0.7922234059756308,0.14250839187663156,0.21732557519697965,0.10249866762257143,5.635383853353829,-0.10308315308487084,0.4370258753455448,0.5121741565821445,0.7268375975699225,0.22601595046714545,0.23694371825865207,0.1011279876855647,4.244493718340627,-0.19662155142114152,0.46476894035953326,0.5325515325689677,0.6783377275704506,0.24913761041790006,0.24218991343708396,0.09922193870168985,3.905209432224273,-0.23368837989294206,0.4801318563867807,0.5460395421845993,0.8332103647560379,0.18929081995016303,0.22711115781046523,0.09955873789647633,4.96041410103861,-0.30871069779338833,0.44953576671386997,0.5341288753525965,0.6622166397271785,0.32989623432114784,0.2268125339538066,0.10748782229858238,3.356461433477453,0.025087588738426137,0.44859914792322486,0.5017176476201487
36,36,1687,139,4.761567409137415,0.046409775267053865,0.5661148841225401,0.5631865347669015,0.7138638826619553,0.1690925304342171,0.2258246360826935,0.09756662503786974,4.749960474466571,0.020729086695521797,0.44520791483589317,0.4768947046767022,0.6550548269770966,0.26055359790579546,0.2368150215833522,0.09863724236193203,3.819761995798767,0.24245968948903,0.47607336645102805,0.4775701334086069,0.5467614754954634,0.31390094745041935,0.24293253435840514,0.10048920069217036,3.1261667109635383,0.04794328437356907,0.5078329968429756,0.4791610986665136,0.8726616659384904,0.33258516057813486,0.26230279337984824,0.10062929459491449,3.963341461943628,0.6756794086491728,0.5176885957381843,0.43667980946161644,0.6820182835511935,0.2918582212553876,0.22488071002204818,0.10126169392759667,3.6884059816521515,0.5407364324536125,0.4730198517832573,0.49429222254482863,427.0,11,0.6694207469236652,0.1967304987259916,0.22057853541282924,0.10000172977890714,4.389073994663795,0.0024719657006442176,0.44985561075905367,0.506419225245282,0.6482608111524025,0.17512404844765916,0.18200146778557455,0.09124158603308037,4.628539927693114,-0.1626068877834741,0.39175712473854835,0.5802312429004686,0.6945539431525086,0.1944245315827742,0.22858857526882403,0.10056062073624562,4.502228372343799,-0.14673516879903614,0.4476637190915136,0.5112903498221792,0.6855789727311401,0.21630711530600424,0.22795448378791813,0.09937334293324608,4.1617009666931715,0.17092973555032376,0.45867892849274217,0.5178291771122546,0.7811884621189954,0.41459267417013373,0.2347655962188343,0.10805840803601668,3.3020415550550597,-0.4790964305346855,0.46560906460538887,0.5329741036953812
37,37,1734,154,9.849171854531596,-0.486712691847092,0.4772629765958417,0.634466030057629,0.8680627421600549,0.15369033275180338,0.21715369960027445,0.09969142856042601,5.629607768176202,-0.24944299748032994,0.43836748380909446,0.5424102597340824,0.8836700649802457,0.1554952204289592,0.20883047715161476,0.10016732892994737,5.5310852696785995,-0.2444222132178701,0.4273255336772659,0.5313767808639972,0.9226142312242009,0.13128938113004227,0.21392607758686893,0.09860032583578551,6.24651388142311,-0.19164564950951796,0.4304210215882917,0.5369959399754747,0.8278817968508495,0.16978550415983118,0.21603185402978764,0.09992740428966385,5.301686882236968,-0.26320717917515174,0.4327455249887305,0.5336580118988945,0.8758818556224088,0.1727689116440771,0.22169259083339493,0.10017389517211868,5.358811909762089,-0.2778464151706687,0.4405777976926429,0.5435914140586681,-704.0,-47,0.8934050217180707,0.15146491277931576,0.2225492054982384,0.09855496748553,5.644918584130225,-0.24605887899847667,0.44281279874780854,0.5400916871429167,0.9049723778857082,0.1408780034746601,0.21390535791592705,0.09875771913948769,6.016326201761459,-0.21492825001320986,0.4319168023381123,0.5431776165735568,0.8690464189750216,0.1720607648884884,0.22553394454877596,0.0998074028615597,5.39870094910277,-0.2743434931975216,0.4399105395760901,0.5459919675077005,0.903751271862061,0.14344013827277416,0.2214541323530848,0.09735283978500096,5.929558624559921,-0.22138335393378678,0.43924701208147676,0.5431096933215404,0.8556306317652256,0.18015634897812807,0.21716844239674615,0.10529251955175972,5.138526068111989,-0.1537217444181112,0.4257362581681811,0.5083707419176511
38,38,1781,92,7.739358708150394,-0.2660453700832233,0.5850434941735272,0.5873923038132643,0.8055265939879559,0.13635063398340977,0.21285843653413555,0.09800856983180288,5.774384325147292,-0.10211174493720716,0.43085212181088633,0.5216084696396742,0.7032918331505659,0.18872768828727196,0.22329122423511,0.10132099065901945,4.54010102365762,0.009764038201425662,0.44597731939216906,0.497644882494668,0.9327280648672587,0.1483679851220203,0.2042018885593798,0.10114036365407524,5.848592721175464,-0.2364803312652294,0.4248112957206593,0.5455935171425006,0.8806200062815951,0.15887226958060421,0.22465684953464435,0.09836055156784668,5.599669414666638,-0.25779250998038816,0.4378711903746931,0.5438158190644687,0.878295392807649,0.20205343992516425,0.2240377955840976,0.10129755587209827,5.020437747631215,-0.33057294973671475,0.44275386882922435,0.5505056270190432,-296.0,-31,0.846626396249487,0.14490908175472766,0.210483315913582,0.09885133556980918,5.842843288667405,-0.20843134040795788,0.4285711289329578,0.5176693380332059,0.828728309835759,0.12028871782787126,0.20838706777389615,0.09902556731665003,6.191122195730445,0.001484419946930881,0.4185558270164121,0.4992810236523863,0.9020029208288795,0.16710207998355947,0.21275797703041113,0.10116375596383374,5.598377887775458,-0.26446377528611986,0.43831885754813055,0.5487390289404187,0.7616142772085438,0.16969257494303414,0.22001048686473434,0.09928668628858525,4.9528398201934465,-0.14295974146553295,0.4391133842562287,0.5252133877401404,0.8445186892447258,0.21844456513656663,0.2176759315990982,0.10704474626727518,4.683081921171361,-0.20122388290276869,0.42532127617537163,0.5227768236127979
39,39,1828,147,4.9622699599187925,-0.17417926046586515,0.9993257411877418,0.5438108983135488,0.7069460327625688,0.1828354685230969,0.22266071192253964,0.09976477318548169,4.651551528209507,0.0006973216523733357,0.44726560367759854,0.5072409329205471,0.723535879886577,0.19614467666896954,0.2311220470712386,0.10132817043669085,4.489222176987408,0.008655184570818172,0.4541606784931491,0.5018919728181591,0.6359510120302885,0.31503378804230103,0.2682871564900253,0.10114316041358111,3.384800772357757,-0.28190945277335183,0.5162018770959357,0.5337793476380422,0.5994355618919354,0.2636441213527783,0.24246844346831656,0.09999324154774784,3.715480873695927,-0.2230945674555225,0.48238493307795616,0.5187840492343518,0.8360947743258884,0.16469395986080101,0.21661050504142157,0.09742690796289831,5.322692351571453,-0.26203111696049236,0.4318419390573812,0.5260813331834783,139.0,-15,0.6699448998949298,0.20825388244553247,0.23057442550003326,0.09983754444508157,4.221735452826776,0.006392044280992809,0.45996074930214054,0.5091141339707698,0.6210840013827372,0.22079729149688554,0.23999638903291307,0.10058055548625394,3.9898223054706787,0.0022552571720062366,0.46707395600070434,0.5123463534662513,0.7799860250329106,0.23584333747630506,0.2302589903175749,0.09922349623351617,4.372328263705026,-0.3946184770676057,0.46566837775720066,0.5294608458438709,0.6789986884343763,0.22423327400375723,0.2393315898658797,0.1033730438552836,4.063712383568401,0.01855570815651952,0.4678895772421534,0.4918409954156661,0.7775159561558425,0.35614319623128354,0.23149429198768331,0.10531672217141928,3.566899771699676,0.43400061976083265,0.4569504464922843,0.47085440702282766
40,40,1875,156,7.265357700739205,-0.3051810989714136,0.6487866712801631,0.5815935628919131,0.9183515319064699,0.14319890323382553,0.20992622915125417,0.1008513069552496,5.997814522750062,-0.22396394229082073,0.4273045640433807,0.5466523112515154,0.7732170786740458,0.1484320378813198,0.21156824328266927,0.09850032296873697,5.345840359083894,0.009530728521289594,0.42975047916719367,0.49326706137776244,0.7725853549060682,0.17273902829394078,0.22309773054768725,0.09934191611804916,5.018091073135003,-0.13017705837772908,0.44463079326449956,0.5197463858348847,0.8154874505806514,0.23380442428966225,0.23977135066503916,0.09933576779382455,4.487693335273889,-0.415754558941979,0.47000256835804216,0.5506915838262969,0.8993155746126191,0.17581255543293245,0.22352310919976712,0.09987200805026683,5.325030627339362,-0.29377142365682885,0.44500688228270896,0.5488208657463415,-108.0,-33,0.7986384276319937,0.13369479838611698,0.21183875637946797,0.10084155309214234,5.681839060287539,0.005440600508474157,0.42780766385345376,0.49475009844021317,0.7509132188400279,0.1674322200057941,0.21681847537017687,0.09907528999574375,5.0197258370808004,-0.12545886752666288,0.43352680558717743,0.5144176483521218,0.7189368801907712,0.1716155506182955,0.2163967233922654,0.09881757721339211,4.91082369212237,-0.12737015388193276,0.4395859061434517,0.5125683763363339,0.8362724080057616,0.2082544436289699,0.22864502524114358,0.10007114535354704,4.7821106483517,-0.34740505875320254,0.4586866804830469,0.5437657531235861,0.8305606201891247,0.2294437306666266,0.21478922252970323,0.10569245492943136,4.555681465788888,-0.2075361681902724,0.4242611464149902,0.5220202768483153
41,41,1922,107,7.414121767787867,-0.3666694995759289,0.7445797108966116,0.6146212498486628,0.7160515986525993,0.2013447260133411,0.23329066758461064,0.09990143662950986,4.471264235229731,-0.15284770852202115,0.46144589489829363,0.5169989248770203,0.792614668585049,0.15947115536112755,0.22032273404917205,0.09767513118465822,5.152403605586849,-0.12612110950396613,0.43795226369028056,0.5229625845275779,0.784904493420856,0.15278618069599556,0.21842283547752836,0.10003421177814296,5.292230894474153,-0.11639187999467993,0.44009067444631456,0.5207414997563711,0.7931822300080069,0.14180904482501583,0.21598692820396598,0.09968892227668434,5.5514100674603,-0.1068572431044062,0.4307134351194795,0.521258565075796,0.8771574071585246,0.21323689912605856,0.22870605500849864,0.09759580226518365,4.863576126653806,-0.3654951885933198,0.4596117262505976,0.554197282917843,-108.0,-35,0.778067257677808,0.1697739970398121,0.21786545716069422,0.10060031522994076,5.019066472825137,-0.1251621112763229,0.4370222978752232,0.5157465640994159,0.8633000987835623,0.19143819314699745,0.22657061613265975,0.10016588003665176,5.036943372423996,-0.32791009876501903,0.4511768932694398,0.5492936058272546,0.859749141132089,0.1716992272433571,0.22181710433870166,0.10086197182599699,5.402113851814384,-0.27812077434269544,0.4450167031643578,0.5459001915367268,0.8620553310577729,0.17113249687231086,0.21676526348345446,0.09976840365735644,5.321786984988096,-0.2679380265900104,0.43903960633582545,0.5356459510886513,0.839348270922474,0.23444227582941765,0.2150432521914604,0.10753445653564644,4.458213694585857,-0.2241698274237423,0.42560164127517675,0.521196445875151
42,42,1969,167,4.390307101519402,-0.5041492512468934,0.361002670336427,0.5513931520279607,0.6573377573804242,0.26913614433599375,0.2517712997326994,0.0985894658610247,3.653813591265572,-0.2512201673909318,0.497085310011228,0.5320768982783223,0.8839186352891317,0.20851028791615517,0.23079070569124288,0.09947046376885091,4.905448639122418,-0.3535644285381928,0.45327963785549213,0.5556452627138677,0.6051852675186988,0.34664139108591946,0.2876555981502824,0.1015265435356318,3.1348843536889746,-0.3190370249228229,0.5484264287367889,0.5319848531194363,0.7342535745350605,0.5268970447473377,0.22121769047756992,0.1028043455910487,2.910799244555745,-1.0430222055947886,0.5386559479300163,0.5393046573328953,0.7638220058617172,0.35004533848708896,0.26246872257091536,0.10269431733340005,3.6585693346347035,-0.6496969134781326,0.5220907444468285,0.5450148658137086,-280.0,-35,0.8589461126285385,0.2980878637465764,0.2539892542011844,0.10226208312413258,4.126442512273199,-0.5539305740872933,0.49793600470840355,0.5617210071770784,0.6135718303810268,0.2958155326499068,0.2537992204575282,0.10091061213892855,3.4146592117392993,-0.26158266777016487,0.5040770488557931,0.519511910086873,0.7444077592778807,0.6730097995027733,0.6197152950098919,0.10979885520467549,2.2946230237994714,-0.026188439366429245,0.9053057694992557,0.5156952275012329,0.6011439986245419,0.31554557277223616,0.14228559557140635,0.09863894182591709,3.241717954557907,-0.48391375139449017,0.3611365797845516,0.46458622486462087,0.7742561373661472,0.3524091435811875,0.2258998890280312,0.10566071885063952,3.5635143668762352,-0.38471527740422423,0.44823418949556565,0.5272768222929456
43,43,2016,32,3.8601857431440214,0.27022375500584184,0.6532243318687481,0.4923513761420658,0.6008054947604816,0.39957070288639585,0.32420111260191936,0.10207791583122454,2.934531347707887,0.41776562727451494,0.6008249053719629,0.47118986378945865,0.6398119308533093,0.2641326881250901,0.24963331394345234,0.10195394274413642,3.684489599045183,0.2619028034052268,0.48991083799482366,0.47482929092224047,0.8484197235728669,0.26361514143066783,0.2461396037608534,0.09985131094573893,4.34633996513697,0.5072253476557009,0.4796995718825167,0.44274765633648144,0.6025953145416167,0.3173335846257993,0.2656603095728956,0.10102904227876194,3.2246003819631346,0.3258885799971565,0.5326679260247397,0.4832150720607143,0.8377088248476534,0.39733981429285203,0.28405683824066186,0.10409339518012316,3.6701659391277373,0.816882929962209,0.5631776361630552,0.43613288411915163,711.0,21,0.6217954856511907,0.23639465241070448,0.24099906110854447,0.0995176051825049,3.855254507497854,0.0010457087376892508,0.4728890237117789,0.5167893632145224,0.8805716373900022,0.2686493788506698,0.24672136712103132,0.102022406482633,4.379977597862486,0.5216347552454601,0.4947163864892632,0.4373923931472058,0.5394574078210058,0.35854181048013384,0.29182125064500664,0.1024922917201659,2.8491013537388494,0.04755360580660913,0.573277074258585,0.4905228451817389,0.5615541521677917,0.28756475968712514,0.2584799185517326,0.10149210452794372,3.333376148737574,0.010784088307309975,0.5144629870032327,0.5024273180275813,0.8156900717504032,0.3260139830683319,0.21909979846699784,0.108905660315929,3.7891119194869187,0.367206013069345,0.4412507930405345,0.4753520668268746
44,44,2063,96,7.238309801914505,-0.08005526596412241,0.6932530883205658,0.5212382734251585,0.825328923759192,0.14349552956485753,0.21537320014043093,0.09699065535855475,5.589694074128828,0.12245999321599674,0.4361978537388649,0.4742588358053907,0.7848640478597255,0.13546510689990093,0.2180311614346181,0.09993632550733623,5.713110507160783,0.004519585813482057,0.431635392231962,0.5025046383983831,0.8532371980272606,0.12366608959745234,0.20977275519084046,0.09953537395862015,6.115865639981442,-0.08888269999394555,0.41943716440219436,0.5174112721485306,0.7921643739121592,0.1542669102135031,0.2245694723730278,0.09961018581390062,5.277079171187118,-0.12968766095347747,0.4401605430450986,0.5256747953442097,0.7372681099502877,0.16822747586912648,0.22127540119305095,0.09760836963917462,4.946963444219648,0.007558689552685728,0.4413788119043278,0.4972068477869999,3.0,-11,0.799670300563037,0.13294968718429018,0.21704556797929195,0.09792799768879,5.6596614349923895,0.005618222430505123,0.43261109940981574,0.5010155679915446,0.8234674343434327,0.12836051326247705,0.21170719665351695,0.09720664865399953,5.9076104508271055,0.005687391238555524,0.43056749294193364,0.49944646067004345,0.7249282245499385,0.19655310097075035,0.22629378848940074,0.0995209973747097,4.54175444620989,-0.16001304392177754,0.4500156805432029,0.5216709496091335,0.7896427945390444,0.15413503080575391,0.22068259681165625,0.09734367541440647,5.215084040031485,-0.12167097765665026,0.4364121943140929,0.5167382168499243,0.8257467951784423,0.26126532850176276,0.2173581941775037,0.1080872468363441,4.213911941434544,-0.26595287264777956,0.42372968709705333,0.5254748538395885
45,45,2110,53,4.072532222290957,0.004390375407586061,1.1402830618869786,0.4657523305156665,0.8263021106522407,0.33187556986903244,0.26780002218232807,0.10046810690826978,3.879285560799473,-0.6117407094795756,0.5215154590019421,0.5582767226095197,0.6644297216064511,0.21491309754508775,0.2354242871695978,0.10118328492058111,4.123404082661735,0.00667369359725224,0.46524164279618335,0.49916728560133417,0.6637624867709,0.23835290198096412,0.23133449775565462,0.10083574464696637,3.9737336411499062,-0.19658387607366576,0.4687092650899376,0.5163854713322813,0.5899914636957023,0.2853066880929432,0.2523878950247722,0.10231164756090513,3.4216688465131315,-0.0012131844277272642,0.5075401618630099,0.5119909818436259,0.6112116752822084,0.2928002828497724,0.25514166009608685,0.10100834854530111,3.4707532379903143,-0.25555801393728494,0.5019479269325479,0.5222890448451744,243.0,-3,0.8622317742027789,0.36428078956674254,0.28503147467420276,0.10089838702888096,3.8691519627691098,0.7415085876708895,0.5447322053755941,0.4303358371109199,0.6199977589769223,0.23888057006118887,0.2406349525226098,0.09981152088279147,3.8409154699260597,0.023523610248422932,0.479774339058293,0.4844630579911086,0.5708837801151445,0.34578416020150254,0.26498603778769153,0.09930070402955099,3.024675499786959,-0.2998075114563747,0.5313259523197684,0.5177464455890295,0.6710726698927496,0.24066514754315974,0.24223524492740353,0.0984627684869109,4.007894969372632,0.24750411732396752,0.4763786574188197,0.4473191997918228,0.8150770351543472,0.24123782751319792,0.21144281181279947,0.10827128345288618,4.336651764826239,0.25904650571746174,0.427466810791946,0.476566114601351
46,46,2157,56,3.4550356114379337,-0.2197769585732188,1.7848041258443894,0.4961489702285087,0.5886191967537044,0.2796144899382532,0.26452992055025293,0.09975801415435165,3.393473981334522,0.021357895581706327,0.511216732526491,0.4916680996386707,0.6718222609424103,0.21842819562630927,0.22699039712092592,0.10290544613223153,4.1381377473455085,0.0037235730248740963,0.45477333143842186,0.5040700289422081,0.6442111289169596,0.24636469464021485,0.2393787809440514,0.10034497159403002,3.8029034958938928,-0.21364265594946785,0.47739904881682077,0.5220903913048547,0.6150749003461051,0.27795637217017266,0.24902387759412453,0.10060296973191091,3.5155909285659663,-0.23630807879836804,0.4948693242590457,0.5142353397494156,0.6346321873613904,0.2753234009902585,0.2469304128819205,0.0993159524386981,3.611148174078188,-0.23887628554921955,0.48948387721126124,0.5201480499314045,-112.0,-17,0.6488915607888924,0.29934481566080756,0.26029081145703287,0.10135902436034638,3.476007039813864,-0.2633004361764146,0.5076879947890648,0.5277367916220866,0.6354825325227923,0.263375933599407,0.2456602298288541,0.10067946820546123,3.6208396223038477,-0.2199734062945358,0.485250829547455,0.5111170075323127,0.6169649220362603,0.2777752529672679,0.2581957489511026,0.10190726133853638,3.569922622130301,-0.24474620779429188,0.4996577533292168,0.5213579054832613,0.6497192396251453,0.24790817606876783,0.24275180547080777,0.09939264222716111,3.8209423937270532,-0.212647005964181,0.4813828833818313,0.5188715659417553,0.7749044297635094,0.3312209752236435,0.22291820200965035,0.10462377428730102,3.659505836744455,-0.34676500918495745,0.44380800052632785,0.5237847183720004
47,47,2204,19,5.04849463833121,-0.6086487262522378,0.7461471030075638,0.5609009564226628,0.6252518917705301,0.3112006364984734,0.27442512867387947,0.09876038850374409,3.340823893623114,-0.2895803095103663,0.5350812998622848,0.5273748579512352,0.8302638871797711,0.2406372829924584,0.23174926807420612,0.09841649722823412,4.439069837965844,-0.4447702742811506,0.465577729494178,0.5533330260723783,0.6188854266587852,0.2912257305033999,0.24605852520278232,0.10165740007586574,3.48488340699462,-0.24361754868452057,0.4989269687559293,0.5177703597488769,0.8038092349522559,0.43165353845485444,0.2960061415676375,0.09901582938983144,3.408367755671519,-0.8245294769571926,0.5751067050983776,0.5532577285441934,0.8461484047144748,0.23412366293916326,0.233417332839639,0.10028424618947405,4.561739172937121,-0.40790685521373043,0.46160847558698265,0.5516121334664745,-376.0,-41,0.8493274044638355,0.2646555549062047,0.2472117165626918,0.1010558153522161,4.3419770135318565,-0.4804095458537245,0.47864756348133275,0.5583288207632535,0.8590332464040253,0.27038662908596384,0.25020715009270067,0.10005056027130683,4.322534720787397,-0.49490408229388133,0.486568822351623,0.5612546282318515,0.7193193862609157,0.2652337944479695,0.22422248100972078,0.09869498760472999,3.931118611910509,-0.46595096483140597,0.46548503513102646,0.5217759328721324,0.7191720811798588,0.23491215522233183,0.21883794913961488,0.09770197999005333,4.153626815417742,-0.37112386260936936,0.44934941089478664,0.4947631063704473,0.7436784043636172,0.3647637253638342,0.22570957744506673,0.10395112431142453,3.469112390151342,-0.409979268931879,0.4524344399626087,0.5224374348818922
48,48,2251,48,7.0211576858776255,-0.3797435388332721,0.6556554158107084,0.5944569359110949,0.8796001189255339,0.17896438310944754,0.22278777329545707,0.09972354630129514,5.316887764076317,-0.2909846212041629,0.4432026139050976,0.5466395492664803,0.786831326898277,0.1553602849209107,0.21604714861919622,0.09784349788389628,5.289504663772394,-0.11216054106951849,0.4359976601455074,0.5201919768599803,0.7312884454307069,0.19726125705632683,0.22157017495053802,0.10111287851075564,4.555358400439642,-0.15755702657840023,0.4454014716264762,0.5211178510012904,0.8559765691939294,0.2567035808477629,0.2419063683854276,0.10021059641084872,4.3996602682144355,-0.4605606323067489,0.48106381511909563,0.5577649860024416,0.8262613617557946,0.24461370803158186,0.23777199834703144,0.10115946042233429,4.407268161508281,-0.42956023334848736,0.47019548520577414,0.5463612312878366,-372.0,-37,0.8239148131643105,0.13019128714097214,0.21036686613576897,0.09967589330201823,5.828686587452983,-0.09617655007713036,0.4204577356101573,0.5175170088876704,0.9255656236020845,0.13932437647297413,0.21416924096420045,0.09700269122036587,6.043949237467765,-0.216689959997349,0.4310263097104205,0.5433803702146196,0.8787622291284204,0.20930096134671788,0.2232022480362583,0.10061407281415911,4.891607840605091,-0.35933443134150667,0.44809039616621393,0.5535071623450354,0.6675520979768058,0.2026306123148782,0.2208567740076714,0.09832436564322061,4.27179091291005,0.012949129496276388,0.45159491903335397,0.48996298625535784,0.7954767493961796,0.2984500783539197,0.21925988614395397,0.10879132763272484,3.8861382804733755,-0.30966624825220596,0.4401620864194771,0.5241848315849423
49,49,2298,44,5.808454613821123,-0.04293958318058391,1.1520955182611416,0.5268454848758485,0.8213282266808282,0.1534796696931664,0.21431017186107829,0.09915314395886121,5.355210355959759,-0.12091966431232319,0.4309608221795421,0.5246332302270864,0.8905153610649,0.18263841981280637,0.22342508074222608,0.0997958518027229,5.172059754319005,-0.31079820399975233,0.4455624653945597,0.5536868517355562,0.7293083496992738,0.19108731212677532,0.2153189974081208,0.1016360250599652,4.648419532301533,-0.14760135960550433,0.4399903549158455,0.5160710891213356,0.7137643240200059,0.2085160877349244,0.2306328711004744,0.10106119302414467,4.382082681667089,0.18311566427815126,0.4611721415634879,0.47341186459883405,0.7484042184492034,0.1812900429458948,0.22705108724512213,0.10026921854104742,4.776656400381714,-0.14767705571140585,0.44755320555685557,0.5288592707088124,216.0,-3,0.7709040182998902,0.16096760710448396,0.22388208942239138,0.09903435701937317,5.194164667512023,-0.12429827286075913,0.4425934324452114,0.5218577711564494,0.737962133710481,0.16740075389153153,0.2157220192656424,0.10308628831488408,4.991189170827064,0.010119472702515219,0.43507953864176196,0.4953403359952642,0.757222148038827,0.19101411106355834,0.22094777017916362,0.09848532543635478,4.62417723846151,0.17702053980477228,0.448334015946711,0.4732781085483231,0.6954076821071513,0.21789381354338688,0.23318891141990455,0.10041831477357434,4.186135293361004,0.19874748601917644,0.46577619320393104,0.48224862789595574,0.6705866310578299,0.32545758399973196,0.22457667476254742,0.10490350403989863,3.370474400625686,0.029142545361040544,0.4446461069578938,0.4957608919697483
50,50,2345,120,3.7475544183636447,0.5880397350950046,0.8423367733953254,0.4539402124608279,0.8945094394912095,0.3589664681428287,0.2752576695810487,0.0998729088406202,3.9145906802159396,0.7333615128539335,0.5381408383371061,0.4289788470705439,0.8344026763073545,0.2057350234629834,0.22048736472996106,0.10066725462596796,4.787244379536722,0.3571769880385307,0.446443559382649,0.4595145251131752,0.5633930320901276,0.4111923069429168,0.32194952528593085,0.10313843061794573,2.7633295381780623,0.43249199898049967,0.621025314869477,0.4773329006333586,0.8111694854650147,0.525533199628105,0.3088263780267016,0.10299808812871276,3.210183187482453,1.1331082952651828,0.6412332782371954,0.44163152069186773,0.6035650817058668,0.31421031798039784,0.26252351191188744,0.09989447580432075,3.285617511049776,0.3135832038211906,0.5159606085224109,0.4772341613671424,835.0,35,0.8231149168823406,0.2789340873888275,0.24948069860039665,0.09988977051806233,4.211053707279722,0.5445164646756457,0.4862774303094953,0.44083931672296234,0.8605208331788177,0.3240559097658164,0.2687210350996412,0.09665865239801272,3.971920258657797,0.6742890369866505,0.5171712862954878,0.4340276364543711,0.5481703410572776,0.4081120043804269,0.2807091326056024,0.10267379727455282,2.7590004136731143,0.4117637656409574,0.5811384775063018,0.48406231110023906,0.805549152361899,0.5003260264317767,0.28805297822439174,0.10208494774467754,3.2895748252368917,1.073828801139557,0.6222769254710001,0.4369905540434669,0.7917743501147001,0.7339786220396398,0.31127122871416846,0.11067888933975405,2.651987149363441,-0.9181410964896005,0.5777024894330202,0.5299410736115487
