userid,rt,response,round
 64,4.190000,0.000,42
 64,2.430000,1.000,43
 64,3.380000,0.000,44
 64,2.650000,0.000,45
 64,2.930000,1.000,46
 64,25.540000,0.000,47
 64,2.020000,0.000,48
 64,9.150000,1.000,49
 64,4.200000,0.000,50
 64,4.780000,1.000,51
 64,3.160000,0.000,52
 64,2.800000,1.000,53
 64,3.890000,0.000,54
 64,2.850000,0.000,55
 64,2.880000,1.000,56
 64,7.450000,0.000,57
 64,3.780000,0.000,58
 64,2.770000,1.000,59
 64,2.380000,1.000,60
 26,3.340000,0.000, 1
 26,4.100000,0.000, 2
 26,3.870000,0.000, 3
 26,11.800000,0.000, 4
 26,5.880000,0.000, 5
 26,9.270000,0.000, 6
 26,4.750000,0.000, 7
 26,5.000000,0.000, 8
 26,2.440000,0.000, 9
 26,10.660000,0.000,10
 26,5.020000,0.000,11
 26,3.380000,0.000,12
 26,6.150000,0.000,13
 26,2.400000,0.000,14
 26,9.970000,0.000,15
 26,8.300000,0.000,16
 26,14.950000,0.000,17
 26,4.030000,0.000,18
 26,4.740000,0.000,19
 26,8.880000,1.000,20
 26,5.450000,0.000,21
 26,4.140000,0.000,22
 26,5.360000,0.000,23
 26,16.410000,0.000,24
 26,7.180000,1.000,25
 26,4.540000,0.000,26
 26,8.530000,0.000,27
 26,11.500000,0.000,28
 26,2.850000,0.000,29
 26,3.550000,0.000,30
 26,2.450000,0.000,31
 26,8.750000,0.000,32
 26,5.260000,0.000,33
 26,4.000000,0.000,34
 26,3.090000,0.000,35
 26,3.140000,0.000,36
 26,4.190000,0.000,37
 26,1.950000,0.000,38
 26,2.860000,0.000,39
 26,9.590000,0.000,40
 26,2.530000,0.000,41
 26,5.490000,0.000,42
 26,5.290000,0.000,43
 26,2.600000,0.000,44
 26,2.050000,0.000,45
 26,5.140000,0.000,46
 26,2.290000,0.000,47
 26,9.810000,0.000,48
 26,2.690000,0.000,49
 26,2.150000,0.000,50
 26,4.680000,0.000,51
 26,6.790000,0.000,52
 26,5.820000,0.000,53
 26,2.320000,0.000,54
 26,2.390000,0.000,55
 26,2.290000,0.000,56
 26,3.750000,0.000,57
 26,4.530000,0.000,58
 26,2.180000,0.000,59
 26,5.290000,0.000,60
 83,4.970000,0.000, 1
 83,3.940000,0.000, 2
 83,5.000000,0.000, 3
 83,2.390000,0.000, 4
 83,2.430000,0.000, 5
 83,5.240000,0.000, 6
 83,3.690000,1.000, 7
 83,3.700000,0.000, 8
 83,4.970000,0.000, 9
 83,3.860000,0.000,10
 83,3.400000,0.000,11
 83,2.600000,0.000,12
 83,3.090000,0.000,13
 83,4.140000,1.000,14
 83,6.290000,1.000,15
 83,3.840000,0.000,16
 83,2.140000,0.000,17
 83,2.660000,0.000,18
 83,2.710000,0.000,19
 83,2.440000,0.000,20
 83,3.970000,0.000,21
 83,3.920000,0.000,22
 83,2.600000,0.000,23
 83,7.180000,1.000,24
 83,5.150000,0.000,25
 83,2.800000,0.000,26
 83,4.090000,0.000,27
 83,3.920000,0.000,28
 83,4.130000,0.000,29
 83,4.670000,0.000,30
 83,4.640000,0.000,31
 83,2.750000,0.000,32
 83,1.840000,0.000,33
 83,3.970000,0.000,34
 83,2.780000,0.000,35
 83,3.250000,0.000,36
 83,4.110000,0.000,37
 83,3.640000,1.000,38
 83,4.520000,0.000,39
 83,2.110000,0.000,40
 83,7.310000,0.000,41
 83,2.160000,0.000,42
 83,5.050000,0.000,43
 83,3.350000,0.000,44
 83,1.510000,0.000,45
 83,12.880000,0.000,46
 83,6.490000,0.000,47
 83,3.520000,0.000,48
 83,4.430000,1.000,49
 83,3.200000,1.000,50
 83,3.830000,0.000,51
 83,4.710000,0.000,52
 83,4.740000,0.000,53
 83,4.160000,1.000,54
 83,2.330000,0.000,55
 83,2.120000,0.000,56
 83,9.230000,0.000,57
 83,3.690000,0.000,58
 83,3.240000,0.000,59
 83,2.760000,1.000,60
 88,10.950000,0.000, 1
 88,5.130000,0.000, 2
 88,5.150000,0.000, 3
 88,6.010000,0.000, 4
 88,4.160000,1.000, 5
 88,6.580000,0.000, 6
 88,7.210000,0.000, 7
 88,5.830000,1.000, 8
 88,5.490000,0.000, 9
 88,4.200000,0.000,10
 88,8.680000,1.000,11
 88,4.550000,0.000,12
 88,4.250000,0.000,13
 88,9.320000,0.000,14
 88,2.860000,1.000,15
 88,4.750000,0.000,16
 88,8.660000,0.000,17
 88,7.910000,1.000,18
 88,4.290000,0.000,19
 88,9.570000,0.000,20
 88,3.140000,1.000,21
 88,3.910000,0.000,22
 88,3.610000,0.000,23
 88,5.470000,0.000,24
 88,3.240000,1.000,25
 88,4.090000,0.000,26
 88,4.030000,0.000,27
 88,7.040000,0.000,28
 88,8.750000,0.000,29
 88,2.670000,1.000,30
 88,5.400000,0.000,31
 88,2.830000,0.000,32
 88,2.990000,1.000,33
 88,8.000000,0.000,34
 88,10.330000,0.000,35
 88,2.350000,0.000,36
 88,3.870000,1.000,37
 88,4.730000,0.000,38
 88,3.370000,0.000,39
 88,7.480000,0.000,40
 88,4.100000,1.000,41
 88,4.630000,0.000,42
 88,2.860000,0.000,43
 88,4.090000,0.000,44
 88,3.410000,0.000,45
 88,3.950000,0.000,46
 88,3.160000,0.000,47
 88,4.080000,1.000,48
 88,4.870000,0.000,49
 88,4.270000,1.000,50
 88,3.290000,0.000,51
 88,2.340000,0.000,52
 88,4.590000,0.000,53
 88,2.120000,0.000,54
 88,2.280000,0.000,55
 88,2.220000,0.000,56
 88,3.030000,1.000,57
 88,2.680000,0.000,58
 88,4.610000,0.000,59
 88,1.650000,0.000,60
 82,4.910000,0.000, 1
 82,3.440000,0.000, 2
 82,7.420000,0.000, 3
 82,6.810000,0.000, 4
 82,2.620000,0.000, 5
 82,3.330000,0.000, 6
 82,4.480000,0.000, 7
 82,3.660000,0.000, 8
 82,2.510000,0.000, 9
 82,3.020000,0.000,10
 82,2.790000,0.000,11
 82,2.930000,0.000,12
 82,3.110000,0.000,13
 82,2.850000,0.000,14
 82,3.280000,0.000,15
 82,2.420000,0.000,16
 82,4.920000,0.000,17
 82,3.030000,0.000,18
 82,3.140000,0.000,19
 82,1.620000,0.000,20
 82,2.180000,0.000,21
 82,2.170000,0.000,22
 82,1.820000,0.000,23
 82,1.740000,0.000,24
 82,2.280000,0.000,25
 82,1.600000,0.000,26
 82,2.100000,0.000,27
 82,3.410000,0.000,28
 82,2.320000,0.000,29
 82,5.840000,0.000,30
 82,3.120000,1.000,31
 82,3.130000,0.000,32
 82,4.050000,0.000,33
 82,4.260000,0.000,34
 82,2.130000,0.000,35
 82,2.220000,0.000,36
 82,3.600000,0.000,37
 82,4.240000,0.000,38
 82,6.310000,0.000,39
 82,5.610000,0.000,40
 82,3.190000,0.000,41
 82,6.050000,0.000,42
 82,2.280000,0.000,43
 82,3.150000,0.000,44
 82,2.540000,0.000,45
 82,2.220000,0.000,46
 82,2.830000,0.000,47
 82,4.180000,0.000,48
 82,3.380000,0.000,49
 82,3.820000,0.000,50
 82,2.160000,1.000,51
 82,2.970000,0.000,52
 82,2.490000,0.000,53
 82,7.640000,0.000,54
 82,2.890000,0.000,55
 82,2.280000,0.000,56
 82,3.270000,0.000,57
 82,2.930000,0.000,58
 82,6.280000,0.000,59
 82,2.080000,0.000,60
132,8.040000,1.000, 1
132,3.800000,1.000, 2
132,4.420000,1.000, 3
132,6.460000,0.000, 4
132,8.110000,0.000, 5
132,4.450000,0.000, 6
132,3.220000,1.000, 7
132,9.930000,0.000, 8
132,5.120000,0.000, 9
132,2.560000,1.000,10
132,4.580000,0.000,11
132,2.050000,0.000,12
132,2.540000,0.000,13
132,2.180000,1.000,14
132,6.260000,0.000,15
132,1.490000,0.000,16
132,3.350000,0.000,17
132,2.310000,1.000,18
132,2.920000,1.000,19
132,1.850000,1.000,20
132,2.040000,1.000,21
132,1.900000,1.000,22
132,2.280000,0.000,23
132,1.550000,0.000,24
132,1.480000,0.000,25
132,1.460000,0.000,26
132,1.320000,0.000,27
132,2.460000,0.000,28
132,2.260000,0.000,29
132,1.860000,1.000,30
132,2.240000,1.000,31
132,1.780000,1.000,32
132,1.540000,0.000,33
132,1.750000,0.000,34
132,1.740000,0.000,35
132,1.670000,0.000,36
132,2.420000,0.000,37
132,1.670000,0.000,38
132,2.080000,1.000,39
132,2.860000,0.000,40
132,1.810000,0.000,41
132,2.000000,1.000,42
132,1.800000,0.000,43
132,2.290000,1.000,44
132,9.770000,1.000,45
132,8.520000,1.000,46
132,2.080000,1.000,47
132,1.950000,1.000,48
132,3.030000,0.000,49
132,1.960000,1.000,50
132,1.620000,1.000,51
132,2.240000,0.000,52
132,3.620000,1.000,53
132,4.050000,0.000,54
132,9.200000,0.000,55
132,1.550000,1.000,56
132,1.960000,1.000,57
132,1.600000,1.000,58
132,2.390000,0.000,59
132,2.850000,0.000,60
 67,9.790000,0.000, 1
 67,3.460000,0.000, 2
 67,4.450000,0.000, 3
 67,3.540000,0.000, 4
 67,5.730000,0.000, 5
 67,2.470000,0.000, 6
 67,2.420000,0.000, 7
 67,2.440000,0.000, 8
 67,2.750000,0.000, 9
 67,1.480000,0.000,10
 67,9.170000,0.000,11
 67,2.890000,0.000,12
 67,9.170000,1.000,13
 67,5.080000,1.000,14
 67,4.260000,1.000,15
 67,5.340000,0.000,16
 67,3.010000,0.000,17
 67,2.720000,0.000,18
 67,4.210000,0.000,19
 67,6.090000,0.000,20
 67,2.710000,0.000,21
 67,4.890000,0.000,22
 67,2.850000,0.000,23
 67,2.650000,0.000,24
 67,2.460000,0.000,25
 67,11.630000,0.000,26
 67,3.360000,0.000,27
 67,7.150000,0.000,28
 67,3.550000,0.000,29
 67,4.050000,0.000,30
 67,2.980000,0.000,31
 67,3.090000,0.000,32
 67,2.520000,0.000,33
 67,2.380000,0.000,34
 67,2.120000,0.000,35
 67,3.490000,0.000,36
 67,2.350000,1.000,37
 67,3.070000,0.000,38
 67,2.440000,0.000,39
 67,3.630000,0.000,40
 67,3.600000,0.000,41
 67,1.730000,0.000,42
 67,4.050000,0.000,43
 67,2.810000,0.000,44
 67,1.910000,0.000,45
 67,2.770000,0.000,46
 67,2.400000,0.000,47
 67,2.850000,0.000,48
 67,7.660000,0.000,50
 67,2.440000,0.000,51
 67,8.490000,0.000,52
 67,3.730000,0.000,53
 67,2.160000,0.000,54
 67,2.850000,0.000,55
 67,3.290000,0.000,56
 67,6.020000,0.000,57
 67,3.420000,0.000,58
 67,7.010000,1.000,59
 67,3.080000,1.000,60
  2,9.190000,1.000, 1
  2,5.160000,0.000, 2
  2,5.380000,0.000, 3
  2,5.310000,0.000, 4
  2,4.960000,1.000, 5
  2,14.050000,0.000, 6
  2,5.870000,0.000, 7
  2,4.460000,1.000, 8
  2,5.730000,0.000, 9
  2,2.780000,0.000,10
  2,5.560000,0.000,11
  2,1.960000,0.000,12
  2,2.560000,0.000,13
  2,4.660000,1.000,14
  2,7.750000,0.000,15
  2,5.230000,0.000,16
  2,2.770000,0.000,17
  2,5.830000,0.000,18
  2,3.200000,0.000,19
  2,2.970000,0.000,20
  2,2.040000,0.000,21
  2,9.680000,1.000,22
  2,7.800000,0.000,23
  2,2.370000,0.000,24
  2,1.520000,0.000,25
  2,5.910000,1.000,26
  2,2.890000,1.000,27
  2,6.580000,0.000,28
  2,3.620000,0.000,29
  2,5.810000,0.000,30
  2,5.550000,0.000,31
  2,2.040000,1.000,32
  2,11.560000,0.000,33
  2,9.980000,1.000,34
  2,3.890000,0.000,35
  2,5.490000,1.000,36
  2,3.110000,0.000,37
  2,6.380000,0.000,38
  2,3.180000,0.000,39
  2,4.960000,0.000,40
  2,4.070000,1.000,41
  2,5.960000,0.000,42
  2,8.260000,0.000,43
  2,4.890000,0.000,44
  2,6.940000,1.000,45
  2,6.960000,0.000,46
  2,2.170000,0.000,47
  2,3.580000,1.000,48
  2,5.080000,1.000,49
  2,2.270000,0.000,50
  2,8.690000,1.000,51
  2,4.700000,0.000,52
  2,3.620000,0.000,53
  2,10.060000,0.000,54
  2,2.400000,0.000,55
  2,11.370000,1.000,56
  2,11.000000,0.000,57
  2,5.310000,0.000,58
  2,5.770000,1.000,59
  2,5.580000,0.000,60
158,7.670000,0.000, 1
158,9.410000,0.000, 2
158,6.960000,0.000, 3
158,3.630000,0.000, 4
158,10.940000,1.000, 5
158,2.040000,1.000, 6
158,3.650000,0.000, 7
158,3.960000,0.000, 8
158,7.530000,0.000, 9
158,5.110000,0.000,10
158,8.500000,1.000,11
158,5.640000,1.000,12
158,7.420000,1.000,13
158,9.720000,1.000,14
158,5.890000,1.000,15
158,7.850000,1.000,16
158,8.770000,1.000,17
158,3.680000,1.000,18
158,10.520000,1.000,19
158,26.000000,1.000,20
158,5.500000,1.000,21
158,7.960000,1.000,22
158,4.330000,1.000,23
158,6.070000,1.000,24
158,7.540000,0.000,25
158,6.270000,1.000,26
158,7.550000,0.000,27
158,6.500000,0.000,28
158,7.380000,0.000,29
158,5.250000,0.000,30
158,2.760000,0.000,31
158,6.650000,1.000,32
158,4.820000,1.000,33
158,4.720000,0.000,34
158,2.290000,0.000,35
158,2.870000,0.000,36
158,5.270000,0.000,37
158,6.900000,1.000,38
158,3.330000,1.000,39
158,5.940000,0.000,40
158,3.150000,0.000,41
158,4.020000,0.000,42
158,5.060000,0.000,43
158,3.600000,1.000,44
158,5.050000,1.000,45
158,4.680000,1.000,46
158,5.630000,1.000,47
158,3.120000,0.000,48
158,2.550000,0.000,49
158,4.430000,0.000,50
158,7.160000,0.000,51
158,4.240000,0.000,52
158,8.760000,1.000,53
158,5.630000,1.000,54
158,4.840000,1.000,55
158,4.520000,1.000,56
158,4.510000,1.000,57
158,6.310000,1.000,58
158,5.250000,1.000,59
158,6.010000,1.000,60
103,6.800000,1.000, 1
103,6.590000,1.000, 2
103,8.570000,1.000, 3
103,3.480000,1.000, 4
103,3.520000,1.000, 5
103,2.370000,0.000, 6
103,2.180000,0.000, 7
103,3.270000,0.000, 8
103,4.180000,0.000, 9
103,2.390000,0.000,10
103,2.010000,0.000,11
103,3.550000,0.000,12
103,2.100000,1.000,13
103,3.380000,0.000,14
103,10.830000,0.000,15
103,3.240000,0.000,16
103,3.180000,0.000,17
103,3.900000,0.000,18
103,2.210000,0.000,19
103,2.950000,1.000,20
103,4.580000,1.000,21
103,2.430000,0.000,22
103,4.190000,0.000,23
103,3.190000,1.000,24
103,3.130000,0.000,25
103,3.970000,0.000,26
103,2.290000,1.000,27
103,4.080000,0.000,28
103,2.010000,0.000,29
103,2.080000,0.000,30
103,2.260000,0.000,31
103,2.900000,0.000,32
103,2.180000,0.000,33
103,3.500000,0.000,34
103,6.260000,0.000,35
103,2.790000,0.000,36
103,3.420000,0.000,37
103,3.300000,0.000,38
103,2.950000,1.000,39
103,2.530000,0.000,40
103,3.080000,0.000,41
103,2.470000,0.000,42
103,13.070000,0.000,43
103,3.670000,0.000,44
103,3.140000,0.000,45
103,2.520000,0.000,46
103,2.020000,0.000,47
103,4.680000,0.000,48
103,4.220000,0.000,49
103,2.200000,0.000,50
103,2.010000,0.000,51
103,2.280000,0.000,52
103,3.470000,0.000,53
103,2.080000,0.000,54
103,7.420000,0.000,55
103,2.460000,0.000,56
103,3.570000,0.000,57
103,3.320000,0.000,58
103,3.300000,0.000,59
103,2.410000,0.000,60
168,7.240000,1.000, 1
168,4.270000,1.000, 2
168,22.770000,1.000, 3
168,4.570000,1.000, 4
168,2.810000,1.000, 5
168,2.780000,1.000, 6
168,5.310000,1.000, 7
168,3.180000,1.000, 8
168,2.730000,1.000, 9
168,8.540000,1.000,10
168,6.540000,1.000,11
168,6.530000,1.000,12
168,4.780000,1.000,13
168,4.270000,1.000,14
168,2.330000,1.000,15
168,5.230000,1.000,16
168,6.380000,1.000,17
168,4.210000,1.000,18
168,10.450000,1.000,19
168,7.010000,1.000,20
168,9.150000,1.000,21
168,5.670000,1.000,22
168,2.520000,1.000,23
168,2.970000,1.000,24
168,5.610000,1.000,25
168,3.380000,1.000,26
168,6.870000,1.000,27
168,5.800000,1.000,28
168,7.590000,1.000,29
168,4.260000,1.000,30
168,10.370000,1.000,31
168,9.210000,1.000,32
168,3.210000,1.000,33
168,4.170000,0.000,34
168,4.100000,1.000,35
168,12.550000,1.000,36
168,12.950000,1.000,37
168,21.740000,1.000,38
168,10.610000,1.000,39
168,5.980000,1.000,40
168,6.810000,1.000,43
168,19.370000,1.000,46
168,5.510000,1.000,51
168,25.660000,1.000,52
168,16.790000,1.000,53
168,29.660000,1.000,54
168,23.160000,1.000,55
168,26.900000,1.000,56
168,11.710000,0.000,57
150,2.840000,1.000, 1
150,2.990000,0.000, 2
150,2.810000,0.000, 3
150,1.540000,0.000, 4
150,5.160000,0.000, 5
150,2.940000,1.000, 6
150,2.360000,1.000, 7
150,1.910000,1.000, 8
150,2.220000,1.000, 9
150,2.750000,1.000,10
150,2.160000,1.000,11
150,2.250000,1.000,12
150,3.820000,1.000,13
150,2.590000,1.000,14
150,1.570000,1.000,15
150,1.530000,1.000,16
150,3.390000,1.000,17
150,2.090000,1.000,18
150,1.710000,1.000,19
150,1.190000,1.000,20
150,2.630000,1.000,21
150,2.180000,1.000,22
150,1.920000,1.000,23
150,2.090000,1.000,24
150,16.320000,1.000,25
150,1.140000,1.000,26
150,2.310000,1.000,27
150,1.590000,1.000,28
150,2.530000,1.000,29
150,4.430000,1.000,30
150,2.260000,1.000,31
150,5.380000,1.000,32
150,2.110000,1.000,33
150,1.260000,1.000,34
150,2.010000,1.000,35
150,1.430000,1.000,36
150,1.380000,1.000,37
150,7.390000,1.000,38
150,1.540000,1.000,39
150,2.460000,1.000,40
150,4.990000,1.000,41
150,9.040000,1.000,42
150,2.560000,1.000,43
150,1.730000,1.000,44
150,2.240000,1.000,45
150,1.910000,1.000,46
150,2.030000,1.000,47
150,12.710000,1.000,48
150,3.530000,0.000,49
150,2.490000,0.000,50
150,1.520000,0.000,51
150,1.130000,0.000,52
150,2.620000,0.000,53
150,2.780000,0.000,54
150,1.960000,0.000,55
150,1.370000,0.000,56
150,1.390000,0.000,57
150,1.490000,1.000,58
150,1.350000,1.000,59
150,1.970000,1.000,60
 32,3.970000,1.000, 1
 32,4.890000,1.000, 2
 32,1.660000,1.000, 3
 32,4.860000,0.000, 4
 32,1.760000,1.000, 5
 32,2.090000,1.000, 6
 32,2.360000,1.000, 7
 32,3.840000,1.000, 8
 32,3.730000,0.000, 9
 32,5.120000,1.000,10
 32,5.260000,0.000,11
 32,4.470000,1.000,12
 32,6.340000,1.000,13
 32,9.720000,1.000,14
 32,9.120000,0.000,15
 32,2.110000,0.000,16
 32,2.430000,1.000,17
 32,3.800000,1.000,18
 32,9.600000,0.000,19
 32,5.120000,1.000,20
 32,5.690000,1.000,21
 32,12.320000,1.000,22
 32,5.020000,1.000,23
 32,3.150000,1.000,24
 32,2.160000,1.000,25
 32,1.760000,1.000,26
 32,2.490000,1.000,27
 32,2.300000,1.000,28
 32,1.740000,0.000,29
 32,4.520000,0.000,30
 32,3.970000,1.000,31
 32,3.290000,1.000,32
 32,2.610000,1.000,33
 32,2.680000,1.000,34
 32,2.960000,1.000,35
 32,4.600000,1.000,36
 32,1.620000,1.000,37
 32,1.900000,1.000,38
 32,2.470000,1.000,39
 32,1.980000,1.000,40
 32,4.790000,1.000,41
 32,2.200000,0.000,42
 32,3.730000,1.000,43
 32,1.860000,1.000,44
 32,1.560000,1.000,45
 32,1.360000,1.000,46
 32,1.140000,1.000,47
 32,3.560000,1.000,48
 32,2.680000,1.000,49
 32,4.830000,1.000,50
 32,3.410000,0.000,51
 32,3.180000,1.000,52
 32,2.270000,1.000,53
 32,1.020000,1.000,54
 32,1.560000,0.000,55
 32,2.530000,0.000,56
 32,3.080000,1.000,57
 32,2.230000,1.000,58
 32,5.850000,1.000,59
 32,1.900000,1.000,60
148,13.550000,0.000, 1
148,7.390000,0.000, 2
148,7.050000,0.000, 3
148,6.860000,0.000, 4
148,6.370000,0.000, 5
148,6.000000,0.000, 6
148,8.910000,0.000, 7
148,9.070000,0.000, 8
148,12.520000,0.000, 9
148,19.670000,0.000,10
148,4.120000,0.000,11
148,7.760000,0.000,12
148,11.600000,0.000,13
148,3.610000,0.000,14
148,4.650000,0.000,15
148,2.750000,0.000,16
148,3.790000,0.000,17
148,8.850000,0.000,18
148,2.220000,0.000,19
148,6.560000,0.000,20
148,18.670000,0.000,21
148,3.300000,0.000,22
148,10.700000,0.000,23
148,2.520000,0.000,24
148,15.810000,0.000,25
148,12.700000,0.000,26
148,9.300000,0.000,27
148,9.040000,0.000,28
148,10.820000,0.000,29
148,8.930000,0.000,30
148,3.340000,0.000,31
148,14.570000,0.000,32
148,2.510000,0.000,33
148,29.850000,0.000,34
148,2.450000,0.000,35
148,2.730000,0.000,36
148,3.380000,0.000,37
148,1.900000,0.000,38
148,2.290000,0.000,39
148,1.380000,0.000,40
148,2.840000,0.000,41
148,1.770000,0.000,42
148,3.840000,0.000,43
148,4.490000,0.000,44
148,7.950000,0.000,45
148,3.070000,0.000,46
148,9.440000,0.000,47
148,5.390000,0.000,48
148,21.400000,0.000,49
148,7.660000,0.000,50
148,4.120000,0.000,51
148,3.420000,0.000,52
148,7.030000,0.000,53
148,4.880000,0.000,54
148,9.620000,0.000,55
148,21.720000,0.000,56
148,7.150000,0.000,57
148,5.410000,0.000,58
148,4.660000,0.000,59
148,5.370000,0.000,60
  1,5.100000,0.000, 1
  1,5.210000,0.000, 2
  1,5.940000,0.000, 3
  1,7.400000,0.000, 4
  1,9.040000,0.000, 5
  1,4.530000,0.000, 6
  1,10.040000,1.000, 7
  1,4.320000,0.000, 8
  1,4.900000,0.000, 9
  1,8.510000,0.000,10
  1,4.420000,0.000,11
  1,6.650000,0.000,12
  1,7.290000,0.000,13
  1,8.820000,1.000,14
  1,3.030000,0.000,15
  1,4.550000,0.000,16
  1,6.150000,0.000,17
  1,5.850000,1.000,18
  1,3.520000,0.000,19
  1,6.030000,0.000,20
  1,5.060000,0.000,21
  1,2.960000,0.000,22
  1,4.780000,1.000,23
  1,2.240000,0.000,24
  1,8.160000,0.000,25
  1,2.480000,0.000,26
  1,4.880000,0.000,27
  1,2.270000,0.000,28
  1,4.140000,0.000,29
  1,5.720000,0.000,30
  1,7.770000,0.000,31
  1,4.530000,0.000,32
  1,9.300000,0.000,33
  1,6.370000,1.000,34
  1,5.230000,0.000,35
  1,3.490000,0.000,36
  1,6.470000,1.000,37
  1,2.730000,0.000,38
  1,2.090000,0.000,39
  1,2.220000,0.000,40
  1,3.950000,0.000,41
  1,6.930000,0.000,42
  1,6.300000,0.000,43
  1,3.210000,0.000,44
  1,4.030000,0.000,45
  1,3.150000,0.000,46
  1,7.190000,0.000,47
  1,9.110000,0.000,48
  1,4.440000,0.000,49
  1,8.580000,0.000,50
  1,15.210000,0.000,51
  1,3.980000,0.000,52
  1,3.610000,0.000,53
  1,6.120000,0.000,54
  1,3.090000,0.000,55
  1,4.280000,0.000,56
  1,2.700000,0.000,57
  1,3.670000,0.000,58
  1,3.640000,0.000,59
  1,3.540000,0.000,60
 22,7.700000,0.000, 1
 22,4.620000,0.000, 2
 22,7.420000,0.000, 3
 22,3.840000,0.000, 4
 22,3.820000,0.000, 5
 22,4.720000,0.000, 6
 22,6.430000,0.000, 7
 22,6.980000,0.000, 8
 22,7.820000,0.000, 9
 22,5.100000,0.000,10
 22,7.940000,0.000,11
 22,20.610000,1.000,12
 22,9.480000,0.000,13
 22,8.250000,0.000,14
 22,7.400000,0.000,15
 22,6.460000,0.000,16
 22,11.540000,0.000,17
 22,10.110000,0.000,18
 22,10.390000,0.000,19
 22,7.040000,0.000,20
 22,8.260000,1.000,21
 22,5.150000,0.000,22
 22,7.880000,0.000,23
 22,3.200000,0.000,24
 22,4.800000,0.000,25
 22,6.450000,0.000,26
 22,4.060000,0.000,27
 22,6.840000,0.000,28
 22,5.680000,0.000,29
 22,4.760000,0.000,30
 22,4.880000,0.000,31
 22,5.070000,0.000,32
 22,5.670000,0.000,33
 22,8.880000,0.000,34
 22,3.760000,0.000,35
 22,3.390000,0.000,36
 22,4.320000,0.000,37
 22,4.380000,0.000,38
 22,3.780000,0.000,39
 22,3.800000,0.000,40
 22,6.290000,0.000,41
 22,3.950000,0.000,42
 22,5.270000,0.000,43
 22,3.640000,0.000,44
 22,6.270000,0.000,45
 22,3.560000,0.000,46
 22,5.320000,0.000,47
 22,7.110000,0.000,48
 22,4.720000,0.000,49
 22,5.500000,0.000,50
 22,3.180000,0.000,51
 22,3.980000,0.000,52
 22,4.500000,0.000,53
 22,4.410000,0.000,54
 22,4.320000,0.000,55
 22,2.660000,0.000,56
 22,6.040000,0.000,57
 22,3.140000,0.000,58
 22,1.830000,0.000,59
 22,3.380000,0.000,60
 94,6.480000,0.000, 1
 94,12.380000,1.000, 2
 94,2.530000,0.000, 3
 94,7.660000,0.000, 4
 94,3.060000,0.000, 5
 94,6.490000,1.000, 6
 94,2.950000,1.000, 7
 94,4.030000,0.000, 8
 94,9.700000,0.000, 9
 94,7.960000,0.000,10
 94,3.960000,0.000,11
 94,8.540000,0.000,12
 94,6.470000,0.000,13
 94,5.110000,0.000,14
 94,2.060000,1.000,15
 94,4.480000,0.000,16
 94,2.450000,0.000,17
 94,6.010000,0.000,18
 94,2.930000,1.000,19
 94,7.810000,1.000,20
 94,3.040000,0.000,21
 94,6.570000,0.000,22
 94,2.780000,1.000,23
 94,5.990000,0.000,24
 94,3.570000,0.000,25
 94,3.180000,0.000,26
 94,6.630000,0.000,27
 94,3.460000,0.000,28
 94,6.420000,0.000,29
 94,3.740000,0.000,30
 94,5.060000,1.000,31
 94,13.470000,0.000,32
 94,8.150000,0.000,33
 94,4.760000,0.000,34
 94,2.560000,0.000,35
 94,2.320000,0.000,36
 94,2.930000,0.000,37
 94,2.200000,0.000,38
 94,2.640000,0.000,39
 94,1.920000,0.000,40
 94,3.280000,0.000,41
 94,3.750000,0.000,42
 94,9.530000,0.000,43
 94,1.820000,0.000,44
 94,3.320000,1.000,45
 94,2.130000,0.000,46
 94,4.590000,0.000,47
 94,5.630000,0.000,48
 94,13.440000,0.000,49
 94,7.510000,0.000,50
 94,1.940000,0.000,51
 94,2.760000,0.000,52
 94,10.760000,0.000,53
 94,4.900000,0.000,54
 94,9.430000,1.000,55
 94,7.040000,1.000,56
 94,15.430000,1.000,57
 94,4.000000,0.000,58
 94,2.550000,0.000,59
 94,6.070000,0.000,60
 68,9.160000,0.000, 1
 68,5.330000,1.000, 2
 68,7.780000,1.000, 3
 68,7.820000,0.000, 4
 68,3.950000,1.000, 5
 68,2.510000,1.000, 6
 68,3.820000,1.000, 7
 68,7.100000,0.000, 8
 68,8.020000,0.000, 9
 68,7.200000,0.000,10
 68,5.780000,1.000,11
 68,3.910000,1.000,12
 68,7.110000,1.000,13
 68,5.450000,1.000,14
 68,3.300000,0.000,15
 68,3.590000,0.000,16
 68,3.850000,0.000,17
 68,3.820000,0.000,18
 68,3.080000,0.000,19
 68,10.230000,0.000,20
 68,4.580000,0.000,21
 68,6.310000,0.000,22
 68,4.520000,0.000,23
 68,3.560000,0.000,24
 68,3.600000,0.000,25
 68,7.240000,0.000,26
 68,4.060000,0.000,27
 68,2.650000,0.000,28
 68,4.250000,0.000,29
 68,6.390000,1.000,30
 68,8.840000,0.000,31
 68,3.600000,0.000,32
 68,9.460000,0.000,33
 68,3.000000,0.000,34
 68,3.630000,1.000,35
 68,2.920000,1.000,36
 68,7.340000,1.000,37
 68,5.960000,0.000,38
 68,4.480000,0.000,39
 68,4.530000,0.000,40
 68,5.120000,0.000,41
 68,6.090000,0.000,42
 68,5.420000,0.000,43
 68,2.700000,0.000,44
 68,7.600000,0.000,45
 68,2.050000,1.000,46
