round player action_player opponent action_opponent payoff time_php time_js who_played
7 usuario35 D ['usuario28'] D 1 998.899936676 959 user
7 usuario11 D ['usuario25'] C 4 23857.7001095 23764 user
7 usuario25 C ['usuario11'] D 0 9907.99999237 9807 user
7 usuario6 D ['usuario27'] D 1 5036.49997711 4993 user
7 usuario27 D ['usuario6'] D 1 6030.30014038 5990 user
7 usuario4 D ['usuario18'] D 1 10704.7998905 10609 user
7 usuario18 D ['usuario4'] D 1 7638.59987259 7590 user
7 usuario22 D ['usuario31'] C 4 8659.39998627 8568 user
7 usuario31 C ['usuario22'] D 0 3986.09995842 3946 user
8 usuario20 C ['usuario12'] C 3 4111.79995537 4057 user
8 usuario12 C ['usuario20'] C 3 2054.89993095 2008 user
8 usuario29 C ['usuario21'] D 0 4753.90005112 4710 user
8 usuario21 D ['usuario29'] C 4 6091.49980545 5981 user
8 usuario32 C ['usuario16'] D 0 3848.29998016 3817 user
8 usuario16 D ['usuario32'] C 4 4926.30004883 4874 user
8 usuario36 D ['usuario2'] C 4 1953.99999619 1910 user
8 usuario2 C ['usuario36'] D 0 8695.9002018 8592 user
8 usuario13 C ['usuario10'] C 3 3787.50014305 3744 user
8 usuario10 C ['usuario13'] C 3 3720.60012817 3678 user
8 usuario7 C ['usuario14'] D 0 2597.10001945 2558 user
8 usuario14 D ['usuario7'] C 4 3082.30018616 3041 user
8 usuario17 D ['usuario9'] C 4 2243.00003052 2202 user
8 usuario9 C ['usuario17'] D 0 2004.09984589 1961 user
8 usuario19 D ['usuario23'] C 4 8431.59985542 8330 user
8 usuario23 C ['usuario19'] D 0 4498.39997292 4457 user
8 usuario33 C ['usuario30'] C 3 3878.09991837 3826 user
8 usuario30 C ['usuario33'] C 3 2998.80003929 2957 user
8 usuario24 D ['usuario8'] C 4 5904.59990501 5813 user
8 usuario8 C ['usuario24'] D 0 4314.19992447 4267 user
8 usuario15 D ['usuario1'] D 1 30032.0000648 29940 user
8 usuario1 D ['usuario15'] D 1 8675.10008812 8630 user
8 usuario34 C ['usuario26'] C 3 1953.50003242 1913 user
8 usuario26 C ['usuario34'] C 3 2569.80013847 2527 user
8 usuario5 C ['usuario3'] D 0 5418.69997978 5326 user
8 usuario3 D ['usuario5'] C 4 8054.60000038 7957 user
8 usuario28 D ['usuario35'] D 1 4801.19991302 4764 user
8 usuario35 D ['usuario28'] D 1 2370.40019035 2330 user
8 usuario11 D ['usuario25'] C 4 28782.2999954 28697 user
8 usuario25 C ['usuario11'] D 0 9062.3998642 8986 user
8 usuario6 C ['usuario27'] D 0 2908.59985352 2867 user
8 usuario27 D ['usuario6'] C 4 4323.99988174 4280 user
8 usuario4 C ['usuario18'] D 0 12043.7998772 11944 user
8 usuario18 D ['usuario4'] C 4 3348.99997711 3308 user
8 usuario22 D ['usuario31'] D 1 3241.29986763 3202 user
8 usuario31 D ['usuario22'] D 1 2280.10010719 2242 user
9 usuario20 C ['usuario12'] C 3 2385.99991798 2348 user
9 usuario12 C ['usuario20'] C 3 1868.40009689 1826 user
9 usuario29 C ['usuario21'] D 0 3204.69999313 3162 user
9 usuario21 D ['usuario29'] C 4 5378.00002098 5336 user
9 usuario32 C ['usuario16'] C 3 3447.49999046 3407 user
9 usuario16 C ['usuario32'] C 3 3373.90017509 3328 user
9 usuario36 D ['usuario2'] D 1 2682.1000576 2637 user
9 usuario2 D ['usuario36'] D 1 7027.40001678 6985 user
9 usuario13 D ['usuario10'] C 4 2578.50003242 2536 user
9 usuario10 C ['usuario13'] D 0 3394.99998093 3354 user
9 usuario7 D ['usuario14'] C 4 5942.49987602 5847 user
9 usuario14 C ['usuario7'] D 0 4233.90007019 4193 user
9 usuario17 D ['usuario9'] D 1 2194.99993324 2155 user
9 usuario9 D ['usuario17'] D 1 2239.59994316 2197 user
9 usuario19 C ['usuario23'] C 3 5294.79980469 5252 user
9 usuario23 C ['usuario19'] C 3 4481.50014877 4440 user
9 usuario33 C ['usuario30'] D 0 3292.90008545 3239 user
9 usuario30 D ['usuario33'] C 4 3543.6000824 3511 user
9 usuario24 D ['usuario8'] C 4 5454.49995995 5411 user
9 usuario8 C ['usuario24'] D 0 3872.30014801 3833 user
9 usuario15 C ['usuario1'] D 0 4032.50002861 3974 user
9 usuario1 D ['usuario15'] C 4 6689.80002403 6642 user
9 usuario34 C ['usuario26'] C 3 2747.90000916 2707 user
9 usuario26 C ['usuario34'] C 3 2904.29997444 2852 user
9 usuario5 D ['usuario3'] C 4 9859.00020599 9770 user
9 usuario3 C ['usuario5'] D 0 5384.09996033 5346 user
9 usuario28 C ['usuario35'] C 3 8968.6999321 8877 user
9 usuario35 C ['usuario28'] C 3 1843.40000153 1802 user
9 usuario11 D ['usuario25'] D 1 5226.99999809 5187 user
9 usuario25 D ['usuario11'] D 1 16494.1000938 16396 user
9 usuario6 D ['usuario27'] C 4 4608.00004005 4572 user
9 usuario27 C ['usuario6'] D 0 5605.20005226 5506 user
9 usuario4 D ['usuario18'] D 1 4448.89998436 4404 user
9 usuario18 D ['usuario4'] D 1 4489.30001259 4447 user
9 usuario22 D ['usuario31'] C 4 3724.10011292 3678 user
9 usuario31 C ['usuario22'] D 0 3874.79996681 3835 user
10 usuario20 C ['usuario12'] C 3 2262.09998131 2225 user
10 usuario12 C ['usuario20'] C 3 1826.69997215 1783 user
10 usuario29 C ['usuario21'] D 0 11053.4999371 10961 user
10 usuario21 D ['usuario29'] C 4 4366.60003662 4322 user
10 usuario32 C ['usuario16'] D 0 2771.79980278 2728 user
10 usuario16 D ['usuario32'] C 4 6576.90000534 6529 user
10 usuario36 D ['usuario2'] C 4 4081.90011978 4004 user
10 usuario2 C ['usuario36'] D 0 26896.7001438 26798 user
10 usuario13 C ['usuario10'] C 3 11052.8001785 10960 user
10 usuario10 C ['usuario13'] C 3 4221.40002251 4178 user
10 usuario7 C ['usuario14'] D 0 9803.40003967 9705 user
10 usuario14 D ['usuario7'] C 4 4646.79980278 4623 user
10 usuario17 D ['usuario9'] D 1 2781.1999321 2756 user
10 usuario9 D ['usuario17'] D 1 3292.39988327 3255 user
10 usuario19 C ['usuario23'] C 3 1997.60007858 1954 user
10 usuario23 C ['usuario19'] C 3 3099.3001461 3055 user
10 usuario33 C ['usuario30'] C 3 5649.30009842 5620 user
10 usuario30 C ['usuario33'] C 3 5294.00014877 5268 user
10 usuario24 C ['usuario8'] D 0 4126.60002708 4079 user
10 usuario8 D ['usuario24'] C 4 1876.30009651 1841 user
10 usuario15 D ['usuario1'] C 4 25028.1999111 24926 user
10 usuario1 C ['usuario15'] D 0 6972.39995003 6929 user
10 usuario34 C ['usuario26'] C 3 2836.00020409 2809 user
10 usuario26 C ['usuario34'] C 3 2576.90000534 2547 user
10 usuario5 C ['usuario3'] D 0 5134.79995728 5028 user
10 usuario3 D ['usuario5'] C 4 6972.89991379 6930 user
10 usuario28 D ['usuario35'] D 1 8978.60002518 8884 user
10 usuario35 D ['usuario28'] D 1 2524.60002899 2483 user
10 usuario11 D ['usuario25'] D 1 29108.9000702 29011 user
10 usuario25 D ['usuario11'] D 1 5980.90004921 5941 user
10 usuario6 D ['usuario27'] D 1 2381.29997253 2345 user
10 usuario27 D ['usuario6'] D 1 4075.50001144 4029 user
10 usuario4 D ['usuario18'] D 1 3789.20006752 3747 user
10 usuario18 D ['usuario4'] D 1 4830.80005646 4791 user
10 usuario22 D ['usuario31'] D 1 2799.49998856 2761 user
10 usuario31 D ['usuario22'] D 1 2935.80007553 2887 user
11 usuario20 C ['usuario12'] C 3 2416.00012779 2374 user
11 usuario12 C ['usuario20'] C 3 1505.59997559 1463 user
11 usuario29 D ['usuario21'] D 1 12973.0000496 12872 user
11 usuario21 D ['usuario29'] D 1 2759.09996033 2668 user
11 usuario32 C ['usuario16'] D 0 2272.09997177 2221 user
11 usuario16 D ['usuario32'] C 4 2154.80017662 2111 user
11 usuario36 C ['usuario2'] D 0 3014.99986649 2966 user
11 usuario2 D ['usuario36'] C 4 28603.8000584 28536 user
11 usuario13 D ['usuario10'] D 1 2686.00010872 2645 user
11 usuario10 D ['usuario13'] D 1 2875.1001358 2836 user
11 usuario7 D ['usuario14'] D 1 3468.6999321 3425 user
11 usuario14 D ['usuario7'] D 1 8578.70006561 8487 user
11 usuario17 D ['usuario9'] D 1 1948.89998436 1899 user
11 usuario9 D ['usuario17'] D 1 2014.8999691 1974 user
11 usuario19 D ['usuario23'] C 4 2918.79987717 2875 user
11 usuario23 C ['usuario19'] D 0 2587.30006218 2548 user
11 usuario33 C ['usuario30'] D 0 3463.20009232 3418 user
11 usuario30 D ['usuario33'] C 4 5218.10007095 5177 user
11 usuario24 D ['usuario8'] D 1 1939.39995766 1900 user
11 usuario8 D ['usuario24'] D 1 2452.80003548 2413 user
11 usuario15 C ['usuario1'] C 3 18792.9999828 18696 user
11 usuario1 C ['usuario15'] C 3 2952.70013809 2914 user
11 usuario34 C ['usuario26'] C 3 1980.09991646 1944 user
11 usuario26 C ['usuario34'] C 3 2250.79989433 2201 user
11 usuario5 D ['usuario3'] D 1 4332.49998093 4291 user
11 usuario3 D ['usuario5'] D 1 4114.0999794 4076 user
11 usuario28 D ['usuario35'] C 4 1977.1001339 1936 user
11 usuario35 C ['usuario28'] D 0 2475.90017319 2448 user
11 usuario11 C ['usuario25'] D 0 4856.19997978 4832 user
11 usuario25 D ['usuario11'] C 4 6697.30019569 6652 user
11 usuario6 C ['usuario27'] C 3 4369.50016022 4331 user
11 usuario27 C ['usuario6'] C 3 2898.29993248 2860 user
11 usuario4 D ['usuario18'] D 1 6844.89989281 6800 user
11 usuario18 D ['usuario4'] D 1 3304.39996719 3264 user
11 usuario22 D ['usuario31'] C 4 4563.99989128 4529 user
11 usuario31 C ['usuario22'] D 0 3272.30000496 3234 user
12 usuario20 C ['usuario12'] C 3 2296.59986496 2257 user
12 usuario12 C ['usuario20'] C 3 2121.19984627 2067 user
12 usuario29 C ['usuario21'] D 0 4890.19989967 4848 user
12 usuario21 D ['usuario29'] C 4 3144.20008659 3119 user
12 usuario32 C ['usuario16'] D 0 2881.09993935 2841 user
12 usuario16 D ['usuario32'] C 4 2179.80003357 2115 user
12 usuario36 C ['usuario2'] C 3 6529.99997139 6429 user
12 usuario2 C ['usuario36'] C 3 23759.8001957 23666 user
12 usuario13 C ['usuario10'] D 0 3086.79986 3044 user
12 usuario10 D ['usuario13'] C 4 3991.40000343 3944 user
12 usuario7 D ['usuario14'] D 1 11974.3001461 11890 user
12 usuario14 D ['usuario7'] D 1 20562.0000362 20486 user
12 usuario17 D ['usuario9'] D 1 2868.10016632 2824 user
12 usuario9 D ['usuario17'] D 1 2335.00003815 2293 user
12 usuario19 C ['usuario23'] D 0 3142.49992371 3100 user
12 usuario23 D ['usuario19'] C 4 5795.30000687 5704 user
12 usuario33 D ['usuario30'] C 4 4020.69997787 3992 user
12 usuario30 C ['usuario33'] D 0 3671.40007019 3631 user
12 usuario24 D ['usuario8'] D 1 2449.19991493 2409 user
12 usuario8 D ['usuario24'] D 1 2111.40012741 2068 user
12 usuario15 D ['usuario1'] C 4 16430.0000668 16357 user
12 usuario1 C ['usuario15'] D 0 3475.19993782 3433 user
12 usuario34 C ['usuario26'] C 3 2311.00010872 2273 user
12 usuario26 C ['usuario34'] C 3 1893.39995384 1836 user
12 usuario5 C ['usuario3'] C 3 28789.0999317 28697 user
12 usuario3 C ['usuario5'] C 3 4289.70003128 4249 user
12 usuario28 D ['usuario35'] D 1 8292.0999527 8194 user
12 usuario35 D ['usuario28'] D 1 1692.00015068 1641 user
12 usuario11 D ['usuario25'] C 4 3625.60009956 3580 user
12 usuario25 C ['usuario11'] D 0 17820.3999996 17745 user
12 usuario6 D ['usuario27'] D 1 4061.80000305 4009 user
12 usuario27 D ['usuario6'] D 1 2557.99984932 2517 user
12 usuario4 C ['usuario18'] C 3 5043.09988022 5000 user
12 usuario18 C ['usuario4'] C 3 22064.800024 21961 user
12 usuario22 D ['usuario31'] D 1 3532.40013123 3482 user
12 usuario31 D ['usuario22'] D 1 5563.69996071 5472 user
13 usuario20 C ['usuario12'] C 3 2102.1001339 2062 user
13 usuario12 C ['usuario20'] C 3 1773.40006828 1732 user
13 usuario29 C ['usuario21'] D 0 11543.2999134 11473 user
13 usuario21 D ['usuario29'] C 4 3541.19992256 3500 user
