round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played
2,s5m20_usuario7,C,['s5m20_usuario17'],D,0,4320.60003281,4304,user
2,s5m20_usuario8,D,['s5m20_usuario13'],C,4,4302.69980431,4274,user
2,s5m20_usuario9,C,['s5m20_usuario4'],C,3,13398.0000019,13368,user
2,s5m20_usuario10,C,['s5m20_usuario18'],C,3,5737.90001869,5709,user
2,s5m20_usuario11,C,['s5m20_usuario2'],C,3,8714.19978142,8684,user
2,s5m20_usuario12,C,['s5m20_usuario14'],D,0,3271.49987221,3252,user
2,s5m20_usuario13,C,['s5m20_usuario8'],D,0,3122.0998764,3090,user
2,s5m20_usuario14,D,['s5m20_usuario12'],C,4,3603.60002518,3575,user
2,s5m20_usuario15,D,['s5m20_usuario3'],D,1,14634.7000599,14603,user
2,s5m20_usuario16,C,['s5m20_usuario6'],C,3,3590.89994431,3566,user
2,s5m20_usuario17,D,['s5m20_usuario7'],C,4,13254.999876,13224,user
2,s5m20_usuario18,C,['s5m20_usuario10'],C,3,2884.40012932,2856,user
3,s5m20_usuario1,C,['s5m20_usuario10'],C,3,11409.6000195,11379,user
3,s5m20_usuario2,C,['s5m20_usuario5'],C,3,5997.40004539,5968,user
3,s5m20_usuario3,D,['s5m20_usuario13'],C,4,13515.1000023,13484,user
3,s5m20_usuario4,C,['s5m20_usuario14'],D,0,1999.09996986,1976,user
3,s5m20_usuario5,C,['s5m20_usuario2'],C,3,6613.10005188,6580,user
3,s5m20_usuario6,C,['s5m20_usuario7'],D,0,10580.2001953,10550,user
3,s5m20_usuario7,D,['s5m20_usuario6'],C,4,4772.59993553,4749,user
3,s5m20_usuario8,D,['s5m20_usuario15'],C,4,4618.99995804,4597,user
3,s5m20_usuario9,C,['s5m20_usuario16'],C,3,6285.3000164,6255,user
3,s5m20_usuario10,C,['s5m20_usuario1'],C,3,7057.99984932,7025,user
3,s5m20_usuario11,D,['s5m20_usuario17'],D,1,7437.09993362,7415,user
3,s5m20_usuario12,D,['s5m20_usuario18'],D,1,3124.79996681,3098,user
3,s5m20_usuario13,C,['s5m20_usuario3'],D,0,2381.99996948,2354,user
3,s5m20_usuario14,D,['s5m20_usuario4'],C,4,3750.50020218,3727,user
3,s5m20_usuario15,C,['s5m20_usuario8'],D,0,14120.1000214,14087,user
3,s5m20_usuario16,C,['s5m20_usuario9'],C,3,1476.09996796,1451,user
3,s5m20_usuario17,D,['s5m20_usuario11'],D,1,12599.2000103,12573,user
3,s5m20_usuario18,D,['s5m20_usuario12'],D,1,3705.10005951,3680,user
4,s5m20_usuario1,C,['s5m20_usuario15'],C,3,8202.10003853,8171,user
4,s5m20_usuario2,D,['s5m20_usuario7'],C,4,5073.69995117,5044,user
4,s5m20_usuario3,D,['s5m20_usuario12'],D,1,8268.80002022,8239,user
4,s5m20_usuario4,D,['s5m20_usuario9'],C,4,2272.30000496,2244,user
4,s5m20_usuario5,C,['s5m20_usuario16'],C,3,13708.4000111,13679,user
4,s5m20_usuario6,D,['s5m20_usuario17'],D,1,8586.8999958,8556,user
4,s5m20_usuario7,C,['s5m20_usuario2'],D,0,3417.0999527,3389,user
4,s5m20_usuario8,C,['s5m20_usuario13'],C,3,3731.70018196,3706,user
4,s5m20_usuario9,C,['s5m20_usuario4'],D,0,6963.59992027,6934,user
4,s5m20_usuario10,C,['s5m20_usuario18'],C,3,6066.29991531,6035,user
4,s5m20_usuario11,D,['s5m20_usuario14'],D,1,3712.80002594,3685,user
4,s5m20_usuario12,D,['s5m20_usuario3'],D,1,2741.80006981,2714,user
4,s5m20_usuario13,C,['s5m20_usuario8'],C,3,2481.1000824,2452,user
4,s5m20_usuario14,D,['s5m20_usuario11'],D,1,5347.10001945,5315,user
4,s5m20_usuario15,C,['s5m20_usuario1'],C,3,22417.0000553,22387,user
4,s5m20_usuario16,C,['s5m20_usuario5'],C,3,1786.5998745,1757,user
4,s5m20_usuario17,D,['s5m20_usuario6'],D,1,9817.30008125,9788,user
4,s5m20_usuario18,C,['s5m20_usuario10'],C,3,4579.49995995,4562,user
5,s5m20_usuario1,C,['s5m20_usuario16'],C,3,3521.8000412,3494,user
5,s5m20_usuario2,C,['s5m20_usuario9'],C,3,4380.89990616,4352,user
5,s5m20_usuario3,D,['s5m20_usuario10'],D,1,6488.80004883,6463,user
5,s5m20_usuario4,D,['s5m20_usuario17'],D,1,2383.10003281,2354,user
5,s5m20_usuario5,C,['s5m20_usuario13'],C,3,16751.3999939,16719,user
5,s5m20_usuario6,D,['s5m20_usuario8'],C,4,13395.4999447,13367,user
5,s5m20_usuario7,C,['s5m20_usuario18'],D,0,4460.40010452,4433,user
5,s5m20_usuario8,C,['s5m20_usuario6'],D,0,3868.29996109,3848,user
5,s5m20_usuario9,C,['s5m20_usuario2'],C,3,9542.59991646,9479,user
5,s5m20_usuario10,D,['s5m20_usuario3'],D,1,9963.79995346,9941,user
5,s5m20_usuario11,D,['s5m20_usuario14'],D,1,8838.99998665,8812,user
5,s5m20_usuario12,D,['s5m20_usuario15'],D,1,7453.00006866,7432,user
5,s5m20_usuario13,C,['s5m20_usuario5'],C,3,1676.10001564,1650,user
5,s5m20_usuario14,D,['s5m20_usuario11'],D,1,4932.29985237,4902,user
5,s5m20_usuario15,D,['s5m20_usuario12'],D,1,12950.4001141,12920,user
5,s5m20_usuario16,C,['s5m20_usuario1'],C,3,4060.49990654,4033,user
5,s5m20_usuario17,D,['s5m20_usuario4'],D,1,16125.2999306,16105,user
5,s5m20_usuario18,D,['s5m20_usuario7'],C,4,5417.79994965,5396,user
6,s5m20_usuario1,D,['s5m20_usuario12'],D,1,2117.70009995,2094,user
6,s5m20_usuario2,D,['s5m20_usuario14'],D,1,4585.20007133,4561,user
6,s5m20_usuario3,D,['s5m20_usuario7'],C,4,4143.30005646,4116,user
6,s5m20_usuario4,D,['s5m20_usuario13'],C,4,1728.69992256,1711,user
6,s5m20_usuario5,C,['s5m20_usuario10'],D,0,7021.8000412,6993,user
6,s5m20_usuario6,D,['s5m20_usuario9'],C,4,16986.6998196,16967,user
6,s5m20_usuario7,C,['s5m20_usuario3'],D,0,4036.60011292,4009,user
6,s5m20_usuario8,D,['s5m20_usuario11'],C,4,2019.89984512,1993,user
6,s5m20_usuario9,C,['s5m20_usuario6'],D,0,6307.00016022,6285,user
6,s5m20_usuario10,D,['s5m20_usuario5'],C,4,3229.79998589,3205,user
6,s5m20_usuario11,C,['s5m20_usuario8'],D,0,1610.80002785,1586,user
6,s5m20_usuario12,D,['s5m20_usuario1'],D,1,4869.40002441,4844,user
6,s5m20_usuario13,C,['s5m20_usuario4'],D,0,1298.10023308,1237,user
6,s5m20_usuario14,D,['s5m20_usuario2'],D,1,5941.09988213,5914,user
6,s5m20_usuario15,D,['s5m20_usuario16'],C,4,12042.2000885,12011,user
6,s5m20_usuario16,C,['s5m20_usuario15'],D,0,4545.20010948,4520,user
6,s5m20_usuario17,D,['s5m20_usuario18'],C,4,15755.600214,15726,user
6,s5m20_usuario18,C,['s5m20_usuario17'],D,0,4335.8001709,4316,user
7,s5m20_usuario1,D,['s5m20_usuario10'],D,1,6969.59996223,6941,user
7,s5m20_usuario2,C,['s5m20_usuario13'],C,3,1997.99990654,1971,user
7,s5m20_usuario3,D,['s5m20_usuario5'],D,1,2094.19989586,2068,user
7,s5m20_usuario4,C,['s5m20_usuario12'],D,0,1776.69978142,1756,user
7,s5m20_usuario5,D,['s5m20_usuario3'],D,1,9680.79996109,9651,user
7,s5m20_usuario6,C,['s5m20_usuario9'],D,0,13163.8000011,13131,user
7,s5m20_usuario7,C,['s5m20_usuario16'],D,0,2850.79979897,2825,user
7,s5m20_usuario8,D,['s5m20_usuario17'],C,4,2286.99994087,2257,user
7,s5m20_usuario9,D,['s5m20_usuario6'],C,4,8750.40006638,8720,user
7,s5m20_usuario10,D,['s5m20_usuario1'],D,1,6143.8999176,6114,user
7,s5m20_usuario11,D,['s5m20_usuario15'],D,1,2505.10001183,2479,user
7,s5m20_usuario12,D,['s5m20_usuario4'],C,4,2176.90014839,2159,user
7,s5m20_usuario13,C,['s5m20_usuario2'],C,3,1344.50006485,1318,user
7,s5m20_usuario14,D,['s5m20_usuario18'],C,4,9642.40002632,9622,user
7,s5m20_usuario15,D,['s5m20_usuario11'],D,1,24307.3000908,24270,user
7,s5m20_usuario16,D,['s5m20_usuario7'],C,4,3769.99998093,3739,user
7,s5m20_usuario17,C,['s5m20_usuario8'],D,0,11701.800108,11671,user
7,s5m20_usuario18,C,['s5m20_usuario14'],D,0,2554.60000038,2524,user
8,s5m20_usuario1,C,['s5m20_usuario13'],C,3,2013.70000839,1986,user
8,s5m20_usuario2,C,['s5m20_usuario14'],D,0,4784.80005264,4759,user
8,s5m20_usuario3,D,['s5m20_usuario7'],D,1,3088.39988708,3060,user
8,s5m20_usuario4,D,['s5m20_usuario9'],D,1,1734.59982872,1708,user
8,s5m20_usuario5,C,['s5m20_usuario11'],D,0,24165.3001308,24138,user
8,s5m20_usuario6,D,['s5m20_usuario8'],D,1,6546.0999012,6519,user
8,s5m20_usuario7,D,['s5m20_usuario3'],D,1,5445.39999962,5382,user
8,s5m20_usuario8,D,['s5m20_usuario6'],D,1,1966.09997749,1938,user
8,s5m20_usuario9,D,['s5m20_usuario4'],D,1,5257.20000267,5226,user
8,s5m20_usuario10,D,['s5m20_usuario15'],D,1,6306.90002441,6274,user
8,s5m20_usuario11,D,['s5m20_usuario5'],C,4,4343.10007095,4319,user
8,s5m20_usuario12,D,['s5m20_usuario18'],D,1,10923.0000973,10891,user
8,s5m20_usuario13,C,['s5m20_usuario1'],C,3,1193.59993935,1167,user
8,s5m20_usuario14,D,['s5m20_usuario2'],C,4,4342.00000763,4317,user
8,s5m20_usuario15,D,['s5m20_usuario10'],D,1,9372.49994278,9344,user
8,s5m20_usuario16,C,['s5m20_usuario17'],C,3,2339.49995041,2313,user
8,s5m20_usuario17,C,['s5m20_usuario16'],C,3,4856.19997978,4826,user
8,s5m20_usuario18,D,['s5m20_usuario12'],D,1,4449.39994812,4424,user
9,s5m20_usuario1,C,['s5m20_usuario15'],C,3,1992.50006676,1965,user
9,s5m20_usuario2,D,['s5m20_usuario3'],D,1,4617.70009995,4592,user
9,s5m20_usuario3,D,['s5m20_usuario2'],D,1,8174.49998856,8144,user
9,s5m20_usuario4,C,['s5m20_usuario12'],D,0,1559.89980698,1533,user
9,s5m20_usuario5,D,['s5m20_usuario6'],D,1,24982.1999073,24951,user
9,s5m20_usuario6,D,['s5m20_usuario5'],D,1,8153.80001068,8120,user
9,s5m20_usuario7,C,['s5m20_usuario17'],C,3,10495.4001904,10466,user
9,s5m20_usuario8,C,['s5m20_usuario13'],C,3,2501.99985504,2484,user
9,s5m20_usuario9,C,['s5m20_usuario18'],D,0,7213.79995346,7185,user
9,s5m20_usuario10,D,['s5m20_usuario11'],C,4,7327.10003853,7293,user
9,s5m20_usuario11,C,['s5m20_usuario10'],D,0,10707.3998451,10646,user
9,s5m20_usuario12,D,['s5m20_usuario4'],C,4,12785.200119,12758,user
9,s5m20_usuario13,C,['s5m20_usuario8'],C,3,1241.89996719,1214,user
9,s5m20_usuario14,D,['s5m20_usuario16'],C,4,5210.8001709,5187,user
9,s5m20_usuario15,C,['s5m20_usuario1'],C,3,18992.3000336,18970,user
9,s5m20_usuario16,C,['s5m20_usuario14'],D,0,1358.5999012,1333,user
9,s5m20_usuario17,C,['s5m20_usuario7'],C,3,2569.10014153,2539,user
9,s5m20_usuario18,D,['s5m20_usuario9'],C,4,1985.50009727,1954,user
10,s5m20_usuario1,C,['s5m20_usuario15'],C,3,1748.39997292,1722,user
10,s5m20_usuario2,C,['s5m20_usuario11'],D,0,4653.80001068,4628,user
10,s5m20_usuario3,C,['s5m20_usuario9'],D,0,5433.09998512,5402,user
10,s5m20_usuario4,D,['s5m20_usuario13'],C,4,1257.09986687,1230,user
10,s5m20_usuario5,C,['s5m20_usuario17'],C,3,5990.00000954,5959,user
10,s5m20_usuario6,D,['s5m20_usuario8'],C,4,5750.59986115,5687,user
10,s5m20_usuario7,C,['s5m20_usuario10'],D,0,2463.59992027,2433,user
10,s5m20_usuario8,C,['s5m20_usuario6'],D,0,2762.4001503,2744,user
10,s5m20_usuario9,D,['s5m20_usuario3'],C,4,3076.90000534,3058,user
10,s5m20_usuario10,D,['s5m20_usuario7'],C,4,4204.49995995,4176,user
10,s5m20_usuario11,D,['s5m20_usuario2'],C,4,2005.90014458,1988,user
10,s5m20_usuario12,D,['s5m20_usuario18'],D,1,2565.00005722,2538,user
10,s5m20_usuario13,C,['s5m20_usuario4'],D,0,972.900152206,944,user
10,s5m20_usuario14,D,['s5m20_usuario16'],D,1,3437.59989738,3409,user
10,s5m20_usuario15,C,['s5m20_usuario1'],C,3,8720.49999237,8695,user
10,s5m20_usuario16,D,['s5m20_usuario14'],D,1,2370.99981308,2344,user
10,s5m20_usuario17,C,['s5m20_usuario5'],C,3,1914.70003128,1890,user
10,s5m20_usuario18,D,['s5m20_usuario12'],D,1,3986.20009422,3961,user
11,s5m20_usuario1,C,['s5m20_usuario3'],D,0,11711.2998962,11682,user
11,s5m20_usuario2,C,['s5m20_usuario11'],D,0,4174.90005493,4148,user
11,s5m20_usuario3,D,['s5m20_usuario1'],C,4,2383.80002975,2365,user
11,s5m20_usuario4,D,['s5m20_usuario14'],D,1,1315.70005417,1289,user
11,s5m20_usuario5,C,['s5m20_usuario18'],D,0,3403.19991112,3374,user
11,s5m20_usuario6,D,['s5m20_usuario7'],C,4,6333.60004425,6302,user
11,s5m20_usuario7,C,['s5m20_usuario6'],D,0,2045.70007324,2021,user
11,s5m20_usuario8,D,['s5m20_usuario10'],D,1,1826.40004158,1807,user
11,s5m20_usuario9,D,['s5m20_usuario16'],D,1,4935.40000916,4906,user
11,s5m20_usuario10,D,['s5m20_usuario8'],D,1,5880.5000782,5839,user
11,s5m20_usuario11,D,['s5m20_usuario2'],C,4,2347.59998322,2320,user
11,s5m20_usuario12,D,['s5m20_usuario15'],C,4,13753.2000542,13690,user
11,s5m20_usuario13,C,['s5m20_usuario17'],C,3,1203.29999924,1178,user
11,s5m20_usuario14,D,['s5m20_usuario4'],D,1,2131.50000572,2106,user
11,s5m20_usuario15,C,['s5m20_usuario12'],D,0,6569.19980049,6537,user
11,s5m20_usuario16,D,['s5m20_usuario9'],D,1,3520.60008049,3494,user
11,s5m20_usuario17,C,['s5m20_usuario13'],C,3,3563.30013275,3537,user
11,s5m20_usuario18,D,['s5m20_usuario5'],C,4,6339.49995041,6311,user
12,s5m20_usuario1,D,['s5m20_usuario4'],C,4,9665.40002823,9610,user
12,s5m20_usuario2,C,['s5m20_usuario15'],C,3,1445.00017166,1416,user
12,s5m20_usuario3,D,['s5m20_usuario7'],C,4,3761.80005074,3735,user
12,s5m20_usuario4,C,['s5m20_usuario1'],D,0,1984.30013657,1958,user
12,s5m20_usuario5,D,['s5m20_usuario11'],D,1,9153.19991112,9100,user
12,s5m20_usuario6,D,['s5m20_usuario9'],D,1,6000.49996376,5972,user
12,s5m20_usuario7,C,['s5m20_usuario3'],D,0,2340.20018578,2312,user
12,s5m20_usuario8,D,['s5m20_usuario14'],D,1,2396.29983902,2365,user
12,s5m20_usuario9,D,['s5m20_usuario6'],D,1,5673.09999466,5643,user
12,s5m20_usuario10,C,['s5m20_usuario17'],C,3,6499.09996986,6469,user
12,s5m20_usuario11,D,['s5m20_usuario5'],D,1,2154.00004387,2129,user
12,s5m20_usuario12,D,['s5m20_usuario13'],C,4,15551.4001846,15517,user
12,s5m20_usuario13,C,['s5m20_usuario12'],D,0,941.200017929,915,user
12,s5m20_usuario14,D,['s5m20_usuario8'],D,1,1667.70005226,1639,user
12,s5m20_usuario15,C,['s5m20_usuario2'],C,3,27789.4999981,27757,user
12,s5m20_usuario16,D,['s5m20_usuario18'],C,4,1920.69983482,1891,user
12,s5m20_usuario17,C,['s5m20_usuario10'],C,3,1933.90011787,1903,user
12,s5m20_usuario18,C,['s5m20_usuario16'],D,0,4032.50002861,4006,user
13,s5m20_usuario1,D,['s5m20_usuario9'],C,4,2463.79995346,2436,user
13,s5m20_usuario2,D,['s5m20_usuario15'],C,4,8380.00011444,8349,user
13,s5m20_usuario3,C,['s5m20_usuario6'],D,0,2730.90004921,2706,user
13,s5m20_usuario4,C,['s5m20_usuario13'],C,3,1085.3998661,1059,user
13,s5m20_usuario5,C,['s5m20_usuario18'],D,0,11483.0000401,11455,user
13,s5m20_usuario6,D,['s5m20_usuario3'],C,4,3018.49985123,2993,user
13,s5m20_usuario7,C,['s5m20_usuario17'],C,3,1874.69983101,1848,user
13,s5m20_usuario8,C,['s5m20_usuario10'],D,0,2111.59992218,2087,user
13,s5m20_usuario9,C,['s5m20_usuario1'],D,0,3801.80001259,3776,user
13,s5m20_usuario10,D,['s5m20_usuario8'],C,4,5043.90001297,5022,user
13,s5m20_usuario11,D,['s5m20_usuario14'],D,1,1866.19997025,1840,user
13,s5m20_usuario12,D,['s5m20_usuario16'],D,1,16525.3000259,16494,user
13,s5m20_usuario13,C,['s5m20_usuario4'],C,3,2964.8001194,2937,user
13,s5m20_usuario14,D,['s5m20_usuario11'],D,1,12891.2000656,12869,user
13,s5m20_usuario15,C,['s5m20_usuario2'],D,0,4035.69984436,4007,user
13,s5m20_usuario16,D,['s5m20_usuario12'],D,1,2461.69996262,2434,user
13,s5m20_usuario17,C,['s5m20_usuario7'],C,3,2530.40003777,2505,user
13,s5m20_usuario18,D,['s5m20_usuario5'],C,4,2559.60011482,2541,user
14,s5m20_usuario1,D,['s5m20_usuario16'],C,4,7890.60020447,7869,user
14,s5m20_usuario2,D,['s5m20_usuario13'],C,4,6511.39998436,6477,user
14,s5m20_usuario3,C,['s5m20_usuario18'],D,0,1973.50001335,1944,user
14,s5m20_usuario4,C,['s5m20_usuario10'],D,0,1167.00005531,1142,user
14,s5m20_usuario5,D,['s5m20_usuario8'],D,1,4692.8999424,4668,user
14,s5m20_usuario6,D,['s5m20_usuario12'],D,1,3821.59996033,3797,user
14,s5m20_usuario7,C,['s5m20_usuario15'],D,0,3683.6001873,3659,user
14,s5m20_usuario8,D,['s5m20_usuario5'],D,1,2474.80010986,2459,user
14,s5m20_usuario9,D,['s5m20_usuario17'],C,4,3785.70008278,3755,user
14,s5m20_usuario10,D,['s5m20_usuario4'],C,4,4300.69994926,4274,user
14,s5m20_usuario11,D,['s5m20_usuario14'],D,1,6378.49998474,6345,user
14,s5m20_usuario12,D,['s5m20_usuario6'],D,1,14687.100172,14656,user
14,s5m20_usuario13,C,['s5m20_usuario2'],D,0,1775.70009232,1746,user
14,s5m20_usuario14,D,['s5m20_usuario11'],D,1,7810.59980392,7779,user
14,s5m20_usuario15,D,['s5m20_usuario7'],C,4,26239.9997711,26213,user
14,s5m20_usuario16,C,['s5m20_usuario1'],D,0,1894.70005035,1869,user
14,s5m20_usuario17,C,['s5m20_usuario9'],D,0,2170.30000687,2146,user
14,s5m20_usuario18,D,['s5m20_usuario3'],C,4,2776.60012245,2759,user
15,s5m20_usuario1,D,['s5m20_usuario7'],C,4,5347.70011902,5315,user
15,s5m20_usuario2,D,['s5m20_usuario18'],C,4,4750.79989433,4724,user
15,s5m20_usuario3,C,['s5m20_usuario6'],D,0,3411.90004349,3386,user
15,s5m20_usuario4,D,['s5m20_usuario11'],D,1,984.300136566,961,user
15,s5m20_usuario5,C,['s5m20_usuario17'],C,3,5934.90004539,5904,user
15,s5m20_usuario6,D,['s5m20_usuario3'],C,4,2757.49993324,2733,user
15,s5m20_usuario7,C,['s5m20_usuario1'],D,0,2689.50009346,2664,user
15,s5m20_usuario8,D,['s5m20_usuario13'],C,4,1944.60010529,1917,user
15,s5m20_usuario9,D,['s5m20_usuario15'],D,1,2889.69993591,2862,user
15,s5m20_usuario10,C,['s5m20_usuario12'],D,0,1736.6001606,1710,user
15,s5m20_usuario11,D,['s5m20_usuario4'],D,1,14304.0001392,14271,user
15,s5m20_usuario12,D,['s5m20_usuario10'],C,4,3277.09984779,3252,user
15,s5m20_usuario13,C,['s5m20_usuario8'],D,0,2093.79982948,2066,user
15,s5m20_usuario14,D,['s5m20_usuario16'],C,4,3393.80002022,3369,user
15,s5m20_usuario15,D,['s5m20_usuario9'],D,1,16253.6001205,16221,user
15,s5m20_usuario16,C,['s5m20_usuario14'],D,0,3490.20004272,3465,user
15,s5m20_usuario17,C,['s5m20_usuario5'],C,3,2411.79990768,2384,user
15,s5m20_usuario18,C,['s5m20_usuario2'],D,0,3051.69987679,3025,user
16,s5m20_usuario1,C,['s5m20_usuario7'],D,0,3868.0999279,3844,user
16,s5m20_usuario2,C,['s5m20_usuario9'],D,0,4832.19981194,4808,user
16,s5m20_usuario3,D,['s5m20_usuario12'],D,1,1459.39993858,1432,user
16,s5m20_usuario4,D,['s5m20_usuario16'],D,1,1068.40014458,1040,user
16,s5m20_usuario5,C,['s5m20_usuario11'],D,0,2619.50016022,2595,user
16,s5m20_usuario6,D,['s5m20_usuario8'],C,4,2098.29998016,2073,user
16,s5m20_usuario7,D,['s5m20_usuario1'],C,4,2985.59999466,2959,user
16,s5m20_usuario8,C,['s5m20_usuario6'],D,0,7354.7000885,7294,user
16,s5m20_usuario9,D,['s5m20_usuario2'],C,4,3146.20018005,3119,user
16,s5m20_usuario10,D,['s5m20_usuario17'],C,4,5079.90002632,5047,user
16,s5m20_usuario11,D,['s5m20_usuario5'],C,4,16240.2999401,16212,user
16,s5m20_usuario12,D,['s5m20_usuario3'],D,1,2438.29989433,2413,user
16,s5m20_usuario13,C,['s5m20_usuario15'],D,0,1713.39988708,1687,user
16,s5m20_usuario14,D,['s5m20_usuario18'],C,4,3681.59985542,3655,user
16,s5m20_usuario15,D,['s5m20_usuario13'],C,4,10680.5999279,10650,user
16,s5m20_usuario16,D,['s5m20_usuario4'],D,1,4375.60009956,4349,user
16,s5m20_usuario17,C,['s5m20_usuario10'],D,0,2654.90007401,2630,user
16,s5m20_usuario18,C,['s5m20_usuario14'],D,0,2220.19982338,2200,user
17,s5m20_usuario1,C,['s5m20_usuario12'],D,0,5571.19989395,5538,user
17,s5m20_usuario2,D,['s5m20_usuario6'],D,1,1807.60002136,1788,user
17,s5m20_usuario3,D,['s5m20_usuario5'],D,1,1316.6000843,1291,user
17,s5m20_usuario4,D,['s5m20_usuario8'],D,1,1086.19999886,1056,user
17,s5m20_usuario5,D,['s5m20_usuario3'],D,1,7266.90006256,7237,user
17,s5m20_usuario6,D,['s5m20_usuario2'],D,1,1953.49979401,1927,user
17,s5m20_usuario7,D,['s5m20_usuario11'],D,1,5982.00011253,5951,user
17,s5m20_usuario8,D,['s5m20_usuario4'],D,1,2250.49996376,2225,user
17,s5m20_usuario9,D,['s5m20_usuario10'],D,1,5820.39999962,5782,user
17,s5m20_usuario10,D,['s5m20_usuario9'],D,1,12146.1000443,12084,user
17,s5m20_usuario11,D,['s5m20_usuario7'],D,1,19862.3998165,19830,user
17,s5m20_usuario12,D,['s5m20_usuario1'],C,4,9765.69986343,9736,user
17,s5m20_usuario13,C,['s5m20_usuario17'],C,3,2452.90017128,2426,user
17,s5m20_usuario14,D,['s5m20_usuario15'],D,1,2848.50001335,2821,user
17,s5m20_usuario15,D,['s5m20_usuario14'],D,1,8851.09996796,8788,user
17,s5m20_usuario16,D,['s5m20_usuario18'],C,4,2459.10000801,2433,user
17,s5m20_usuario17,C,['s5m20_usuario13'],C,3,2942.50011444,2915,user
17,s5m20_usuario18,C,['s5m20_usuario16'],D,0,2908.39982033,2882,user
18,s5m20_usuario1,D,['s5m20_usuario8'],C,4,1902.29988098,1879,user
18,s5m20_usuario2,C,['s5m20_usuario7'],C,3,14487.6999855,14433,user
18,s5m20_usuario3,D,['s5m20_usuario6'],D,1,1231.69994354,1201,user
18,s5m20_usuario4,C,['s5m20_usuario11'],D,0,2702.70013809,2662,user
18,s5m20_usuario5,D,['s5m20_usuario18'],D,1,11196.7999935,11162,user
18,s5m20_usuario6,D,['s5m20_usuario3'],D,1,1878.90005112,1853,user
18,s5m20_usuario7,C,['s5m20_usuario2'],C,3,2646.60000801,2616,user
18,s5m20_usuario8,C,['s5m20_usuario1'],D,0,2581.19988441,2564,user
18,s5m20_usuario9,D,['s5m20_usuario15'],D,1,6194.49996948,6165,user
18,s5m20_usuario10,D,['s5m20_usuario16'],D,1,5622.30014801,5591,user
18,s5m20_usuario11,D,['s5m20_usuario4'],C,4,8001.60002708,7972,user
18,s5m20_usuario12,D,['s5m20_usuario13'],C,4,6911.29994392,6882,user
18,s5m20_usuario13,C,['s5m20_usuario12'],D,0,1111.09995842,1085,user
18,s5m20_usuario14,D,['s5m20_usuario17'],C,4,2306.9999218,2290,user
18,s5m20_usuario15,D,['s5m20_usuario9'],D,1,12798.9001274,12778,user
18,s5m20_usuario16,D,['s5m20_usuario10'],D,1,1379.19998169,1352,user
18,s5m20_usuario17,C,['s5m20_usuario14'],D,0,2328.40013504,2299,user
18,s5m20_usuario18,D,['s5m20_usuario5'],D,1,4782.50002861,4757,user
19,s5m20_usuario1,D,['s5m20_usuario12'],D,1,2466.59994125,2440,user
19,s5m20_usuario2,D,['s5m20_usuario14'],D,1,6817.60001183,6784,user
19,s5m20_usuario3,D,['s5m20_usuario11'],D,1,2092.70000458,2066,user
19,s5m20_usuario4,D,['s5m20_usuario18'],D,1,1805.80019951,1777,user
19,s5m20_usuario5,D,['s5m20_usuario15'],D,1,2698.70018959,2674,user
19,s5m20_usuario6,D,['s5m20_usuario9'],C,4,1978.89995575,1952,user
19,s5m20_usuario7,C,['s5m20_usuario16'],D,0,2848.99997711,2820,user
19,s5m20_usuario8,D,['s5m20_usuario13'],C,4,1164.10017014,1142,user
